a_alias	b_alias
Q96EV8-3	NP_001128658
P10636	P37840
P11802	P06400
P48745	I3WAC9
P08631	Q13432-2
Q13596-2	P25116
P15336	Q02930
F1T0G5	B1APZ0
P41597	P51681
O60260-5	Q99719
Q567Q0	O60674
P15927	P49736
P00742	P10646-2
O94776	Q01826
Q13901	Q99598
NP_001207701	P20226
P05060	P12236
Q9BTL3	Q9BQY4
Q9Y2X7	P35626
Q9NR34	O15198
A4D1G0	P42773
P02792	P01042-3
Q9Y2I6	A4D0Z4
Q15438	P05107
P41597-2	P80098
P12956	P09086-3
Q9Y463	P46734
NP_000651	P20742
Q9UNE7	Q12933
P42768	Q06187
Q15843	Q9Y5A7
P35625	P08253
P28749	P84022
P51636-3	Q14789
E9KL35	P11940
P06493	P17096
Q9UMX1	Q96D15
Q52LW3	Q12923-3
P23025	P32780
O15105	O95630
Q99547	O75821
O43809	Q16630
Q12873	Q9NS87
P17676	P49716
Q9Y4K3	Q9Y6Q6
Q15796	Q9HAU4
XP_005246677	Q9Z2X8
P46783	O00291
Q9UHD2	A7MCY6
Q15834	E5KN95
Q12778	P17676
P17535	P05412
Q12933	P28908
Q9NYB9	P18206
NP_001269883	O60674
Q9H2X6	O43318
P15884	Q06455
P56524	O15379
O95990	Q96ED9
P08069	P62258
O43676	P36542
Q09472	P40763
P15531	P55042
Q13705	Q13596-3
P17861-2	P18850
O14978	H0UIA5
Q9H079	O43570-2
P62191	P62333
Q9UNE7	Q99933
Q13485	P63279
L7RT18	A7KAX9-2
Q99873	O15145
P08240-2	NP_001129471
P32927	Q06124
A4D2J9	Q8IWE0
P01106-2	L7RXH5
O60885	P03122
P51948	Q5RL73
P23246	Q68DB7
Q8IU81	Q15797
P22223	P35222
Q9BVI4	O15162
P08621	Q15796
P14625	NM_000384
O43516	P16333
Q12778	G4XH65
Q15303	Q02297
Q8NCC3	Q16891-2
P11274	Q13432
P33991	Q14566
O00193	P01023
XP_005263086	XP_005257828
Q99963	P54274-2
P12814-2	Q13426-2
Q9NZM3	A4D0W0
P30556	B0ZBE2
Q92831	P06400
Q15303-3	P78352-3
O15198-2	Q13310
Q15797	O14686
Q14739	P45973
P43403-2	P29353-2
P49023	P27816
P49810-3	Q9Y2W7
Q9NRM7	Q13188
P68133	XP_005274688
A7MCY6	XP_005273414
Q16539-3	Q9BY84
Q9NQS3	Q92692-2
Q9UKJ5	P49639-3
P18858	P49441
A6NHG8	A8K0V9
Q49AR2	P60002
P01111	Q13485
Q9NPA5-2	XP_005245698
O15111	P31751
O00329-2	P27986
C9JCH2	P56945-6
P04637-8	G5E9M8
Q9Y3Q8	P25786
Q15884	P31947
Q9UHX1	Q12873
O15228	O00116
Q15797	Q9UPZ9
Q96RL1	P38398-4
B1AK66	Q99613
A4D1I7	Q14203
F5GZT1	XP_005265808
O43184	P24593
Q05516	Q13200
O76080	XP_005274818
P06239	NP_000433
Q15306-2	P17947
Q16539	Q02078
XP_005275091	O95967
Q99613	Q9UBQ5
A8K8L7	XP_005257858
K7PPA8	O75569
P31153	Q9NZL9
P63167	O14490
P42575-3	Q9Y239
P49888	Q6FII3
Q13772	P10275
B0LPE5	Q5T1C6
NP_003363	B1AQP2
Q96RK1	Q92481
P18848	P17544-6
Q14186	O00716
NP_001073349	Q03001-3
Q09028	O43463
Q9Y297-2	P62837-2
Q9UM11	B4DL80
P63208	Q9UKT7
P12931	Q16825
Q01844	Q8N684
Q05086-2	O14599
O00499-9	O14939
P05783	NP_002266
P54753	P55196-2
NP_006859	Q13368
P60510	Q9NY27
Q12840	Q13625-2
B4DWW4	Q13416
P08621-3	Q9HAU4
Q9UKV0-8	Q02078
Q03518	Q99750
Q9UMX0-2	B2RNT7
P00533	Q9H299
Q15464	P14784
Q96J02-2	P22681
P50148	P49798-5
Q8WVB3-2	Q9HCC8
P13984	P35269
P62258	Q04917
XP_005253745	Q12933
A2I2P0	O15534
Q9BZL3	Q96G97
O14625	XP_005262313
P21926	P50454
Q04637	Q14240
O00206-2	Q15399
A8K6K3	Q9NYJ8
P49366-2	Q9GZV4
P48444-2	Q9UBF2
Q99836-3	O43791
Q549J4	D1MGQ2
P42224	P10721
P29353	P13688
P84101-2	B3KWV4
O60716	P33151
Q13596	P36896
Q13474	Q9BXM0-2
P49023	P39023
Q15645-2	Q6BCY4
Q9H1I8	Q9NTK5-2
O95257	P06493
P08631	O43516
Q567Q0	Q9NZ81
G5E962	Q8TBB1
P50454	P18206
P24864	Q92922
O00238	Q15052
Q96GD4	Q9H0H5
Q9UMX0	P48723
Q15797	P12757
Q13077	P41273
Q13115	P28482
NP_001244254	P00533
P25101-5	P05305
O75496	P38936
Q9UBC3-3	P45973
XP_005270946	P68431
B3KNX7	O43639
XP_005263086	Q04206-4
O95571	Q96ID5
Q9Y6Q9-5	P24385
Q9BVK8	NP_001128658
Q96DE7	O43541
Q14686	F1D8N1
XP_005260130	Q14533
P45985	P45983
O43290	Q9BZL1
P31273	Q15797
P63208-2	Q9UKT5-2
XP_005253707	P12757-5
P12931	Q969G3
Q8WV28-3	P15498
B7ZAX4	Q13547
Q9UQQ2	P21860
Q15303	P20936
A4QPA9	Q16584
Q09472	G4XH65
P10070	Q15915
Q99593-2	P43694
P04637-8	P20226
Q01344-3	Q13432-2
Q9BWQ6	Q96EC8
Q02535	Q02548
G4XH65	P38398
P25791	Q86U70
Q13351	P19784
P04626	O14492
Q9P1Z2	O43739
Q96M91	Q8IYF3
P01375	P19438
A6NHG8	Q9Y6Q6
P51955	Q8NG66
Q9H160	NP_001186776
P78396	E9KL35
P54762	P98172
P68431	Q9Y294
E3WEB6	P28347
Q16630	O43639
Q9UGJ0-2	F8W9D1
Q09472	P53999
Q6FII3	NP_001002273
Q9P0L0	P63027
Q12805	P10398
O14745	Q9NQ66-2
Q8WV28-3	Q06187
Q99708	Q13363
Q64143	P08069
P28289	XP_005246662
Q13363-2	A0PJI1
P11388	Q02880
P21580	Q9Y3C5
Q9NTM9	Q9GZT8-3
Q96P50	Q8TBE7
Q99627	Q92905
Q8NFH4	P36897
Q96D15	B2RNT7
P11047	Q9Y3C0
P12004	P40937
P11229	Q5JY77
Q15834	Q96AQ6
O75376-2	A8K401
P27824	Q07954
P00533	Q12913
Q6ZVK8	Q8TBN0
O43561	P78314
NP_000079	NP_000543
Q8IYF3-3	Q96IQ9
P49768-3	Q969H0-4
P08069	Q00987-11
Q9NZN8	Q9ULM6
P19784	N0E4C7
O15399	Q14005
Q99683	O00463
Q15811	Q13432
P68036	P50876
Q11206-5	P52565
Q8IZP0	Q8N4C6
Q99816	Q86VN1
Q9UBU7	O00311
Q9Y2M5	P32456
Q15797	Q9ULH7
Q5TEH5	P07996
Q9HA84	Q07021
O15111	Q99558
Q9UJY4	NP_003096
Q04206-4	Q05513-2
Q9H410-4	Q96IY1-2
P12004	Q14191
P35916-1	O43915
Q15796-2	Q92905
Q14500	O14639
O95067	P06493
P26368-2	XP_005252465
P63261	P23528
Q8TAE8	O75293
O15111	Q14790-5
Q12906	Q9HAV4
P55211	P43146
P49639-3	Q99750
Q16513	P61586
Q13319	P12814
P30519	P54257
P09936	Q15843
P06307	P32239
Q96I34	NP_064596
E5KLB5	P18887
Q03405-3	P29597
Q13490	O43353
B0LPF3	P08588
Q15796	Q99732-2
P68371	P49023
P06239	G5E9K3
Q15834	P48552
P62993-2	Q05193-3
O75558	P63027
P49366-2	P32969
Q99689	Q9NRI5
Q9GZX5	P38398-4
Q16665-3	P27695
Q9NZM3-3	NM_020796
P10275	Q96S59
P84022-4	B1A4H9
O00238	Q70EL2
Q9BXS5-2	Q96CG3
P22681	P08581
P35638	O43889-2
P98170	Q9Y4K3
Q9Y383	Q13432-2
Q9H422	P25445
XP_005252789	P53667
Q9UHR5	Q9UHX1
Q9UJF2	P61981
P55036	E9KL30
Q8N0W4	B7Z647
Q13009	L7RTI5
P01100	P35638
P20337	Q13485
O43187	XP_005271456
P35998	Q15008
Q13490	P42574
Q15554-3	P54132
Q14155	Q13177
Q9NX55	NM_002111
Q15744	P49716
P28074	P49720
Q9NRL3	O00755
P02511	XP_005268721
O95257	P68104
O14775-2	Q15406-3
P21810	NP_000651
Q99719	Q92599
B2R6Q4	P17302
P30872	O00230
Q99683	Q8IW76
P60903	XP_005245698
P04626-3	Q05397
Q7L5N1	P06858
P11137-3	B0LPF3
Q96B01	Q06609
O00754	O15198
P55060	P14866
A8K9B1	P26038
Q9Y2Z9	P51690
Q15797	O43541
Q13224	Q15700-5
P68400-2	P07900-2
O00329-2	P01112
A8MZ54	XP_005254798
P04843	Q6IA17
P27348	B2R6F3
P06493	P38936
Q3KNV8	Q6W2J9-4
P18754	O14980
P33240	Q99689
P18848	Q13227
Q13177	XP_005272234
Q09472	Q13363
P60953	P19878
P27986	P43405
P05549-5	Q96RK1
P60520	O95352-3
Q05519	Q9UHX1-3
Q9BTE1	Q9Y2I6
P62316-2	P26641
P00533	Q92529
Q9H1D0	P60903
A8K3M3	P06213
XP_005275091	P26885
O15085	Q9ULL4
P02008	D9YZU5
B4E1U9	O60890
O60716	P19022
Q13705	O14793
Q92993-4	NP_001230667
Q15286	O43837-3
P49810-3	Q96BI3-2
P46379-2	XP_005246733
Q13561-2	B3KNK9
P26641	Q15046
P10721	Q13322
Q9Y3D7	Q99689
XP_005260406	P10276
Q15797	Q9P2P5
Q14839	Q8IZH2
Q96FJ2	Q9NSC5-5
Q5VTL8	P61981
P25025	P80162
O14733	Q13233
O75832-2	P11802
Q8NHQ1	Q9BVJ6
P13984	P20226
P18847	Q9BZD4
E5KSY5	Q9H8T0
O15111	P19105
Q96CD2	Q96BT3
P51790-4	Q5T2W1
P78318	P62714
Q14232	P05198
Q00653	Q04864
Q9BVI4	O95084
Q8IWV7	P50453
Q03113	P25116
Q8NEU8	Q9UKG1
P01106-2	P38398
P16473	O75369
Q9ULX9	P35452
Q9H0W9-3	Q15645
P15692	O14786
P50453	Q9GZT6
Q13485	P12757-5
XP_005245698	P12757-5
Q86X95-2	XP_005253707
O75478-2	Q8IYI6
Q09028-4	Q13330
G3XAG3	O43929
P15531	O00746
P50453	Q96ID5
P18847	Q9NR55
Q8IYI8	Q99750
P12004	Q9BQG0
P32121-5	Q9H422-2
O75554	Q9Y2W2
Q15797	Q96D21
NP_001191189	K9JA46
P40189-2	O14543
P23458	P48551
O14543	XP_005259611
P62854	Q969E8
Q05209-2	Q9H0W7
Q01844-6	Q9H0M0
Q9NPD3	Q7L1W4
O75695	P36405
O00626	P19320-2
O14639	P19012
Q13137	Q9BUY5
XP_005273769	P61326
Q15256	Q13164
Q8IXH7	Q13685
O75376	E9PCU7
Q07011	Q12933
Q9NQX7	Q9UBF6
Q15834	P02538
P29466-5	Q9Y239
P28749	Q14188
O75828	Q15286-2
P43378	O95197-2
P68400	P43034
P08670	O00151
Q14194	P49459
P56915	Q15797
Q13112	NP_005474
Q13415	Q13309-2
O43187	Q9Y4K3
P48059-5	O43639
Q9Y3C0	Q96AQ6
P04637-8	P63279
NP_000035	Q60FE5
P43355	Q9NR46
P29466	NM_002111
P01112	P15056
XP_005266460	P22670
O14543	P35568
P34130	P23560
A5JSJ9	P50281
Q13485	Q9HAV4
Q16531	B2RBV7
Q13002-2	O43424
P54253	Q9UKY1
Q9H190	XP_005252465
Q9C086	Q96RL1
P01112-2	Q7Z569
P29353-2	P22681
P41182-2	P17535
P00533	P35568
P35568	P17480
P17181	P23458
Q9NS28	P50148
Q99567	P52948
Q9ULC4	O43583
XP_005263958	O95405-2
Q9UDY2-4	Q29RX4
A4D1C5	P46939
P09619	Q13322-3
Q9BT49	NP_001234930
P27694	P43351
P04637-8	Q86TM6-3
NP_945321	Q9NPC8
P19876	P25025
Q92624	Q8IVB0
Q06609	Q14565
Q09472	Q99814
P84022-4	I3VM53
P00533	Q12929
Q8N6Y0	Q8WWB3
P19419	Q9Y3A3-2
P17600	B0LPF3
Q8TBB1	P21673
Q8IUD2-4	P25963
NP_001135935	O95372
P56524	H9NIM3
P35869	O00170
P40337-3	Q15369
XP_005264394	B4E318
XP_005256890	Q07666
P19419	Q16539-3
P13232	P31785
O75533	O75554
Q3YEC7-5	P58062
Q16665-3	Q13438-6
P04626	P35568
XP_005263958	Q13642-1
Q04917	O43763
P11831	Q9ULH7
Q9NVV9	Q8TBK6
P84022	P12755
O15198	O15550
Q8WU10	A8KAF9
D0PNI1	O43524
P00734	XP_005261654
Q6FII3	P55774
P17181	P27986
Q92945	Q9NQT5
P62333	Q15008
B2RNB2	P35625
E7EVC7	A9UGY9
A4D1G0	P06400
Q15306	B4DQB3
Q14919	P42773
Q14966	Q96ED9-2
A2I2N5	P48730
P27449	P27448-8
P17482	P78543
Q02763	O15524
P04626-3	XP_005246873
P43246	P38398
Q15834	Q8N5R6
Q96JB3	Q15119
Q68CJ9	O43889
B7Z240	P52594-3
Q15834	Q9C0A6
Q92624	Q12788
P49023	P13688
P23458	P62993-2
Q9UH92-2	P60520
Q16539-3	P27361-2
Q9BV68-2	P62837
P19447	Q01831-2
Q04724	XP_005259691
Q14566	Q9Y5N6
Q8N6Y0	Q9UJW9
O15258	Q16891-2
Q3YEC7-5	Q0VDD7-2
D0VY79	O14818
Q14566	P49736
P61981	P27448
P05107	Q15762
Q69FE3	Q99836
Q14533	P12757
P49736	Q7L590-2
O75886	P23458
B2R5T5	Q5JQC9
P18846	O14867
Q15645	O95865
P08047	Q12772
Q9Y6K9	O75688
P08670	Q969R2
O43929	Q7L590
P45985	Q9Y2U5
Q9UPY8	Q9UBX3
Q9NPD3	Q8TAE8
O14641	Q96H20
P26641	Q9UQL6-3
P38432	P14678-2
Q9Y620	Q9H8Y8
B0YIY3	Q96RR4-6
O15530	P41743
P52333	Q15464
A6NK28	Q9Y2U5
O60343	Q6N021-3
P62258	O15151-2
NP_000035	XP_005255181
P42568	Q8TEK3-2
Q14146	B4DZT3
P26641	O43639
XP_005248188	F1D8N3
F1D8Q7	A8K3H3
P23458	P29597
XP_005249251	XP_005253707
Q96BQ5	Q9Y3C5
P07602	P07339
Q15910-3	Q12789
Q13123	P37198
P21912	P31040
Q9H788	NP_005326
Q86VP6	Q13618
Q01814-6	Q15700
Q9H840	P14678-2
Q9UJY5	Q9UMZ2
Q96KM6	NP_057688
Q658W2	P56945
Q9H2C0	P46821
Q12933	P41279
Q16557	Q96IP4
P07332-2	P27986
Q15038-3	P25791
Q9BSH4	P21673
Q14999	Q8N3Y1
Q00526	Q16667
O95257	Q8TAE8
P20023	NP_000564
Q13625-2	Q04206
Q13077	P25942-2
Q8N6Y0	O43663
Q9BVG4	Q96I34
P35251	P38398-4
Q07890	B0LPF3
P48382	O14593
P46527	P24941
Q00403	P62380
Q13416	Q99459
Q15834	Q8TAU3
P38936	O96020
XP_005257673	Q13287
O14641	D3DU92
Q14209	Q63HQ9
P43403-2	G5E9K3
NP_998810	P40926
Q9UP52	Q30201-9
B0LPF3	P42768
Q9UHL4	Q8IZH2
Q5TAQ9	Q99750
O00625	Q14938
Q96DE7	Q9Y3E1
O95251-2	Q13137
P26641	Q7L5D6
O95475	Q04724
Q15369	O15524
Q13526	AAH21223
O15350	E9KL35
P46736-2	O75971
P06239	Q9Y3P8
F8W8U5	P01100
P19525-2	P04637-8
P62136-3	Q5T8A7
Q9BXW9	O94782
Q9NWZ3-2	P62380
Q92783	O60674
P02458	P20916-2
Q15029	O75554
Q93062	O00167
Q9P0W2	O95239
Q6IA86	Q8N516
P61289	Q9BXC9
Q9C0B7	Q9UPN3
Q96MA1	O00167-3
P46940	P28482
Q96EZ8	Q9BZI7-2
P17480-2	Q03188
NP_000035	Q9UBS8
XP_005270199	XP_005269477
P84022-4	P17676
Q5M8T4	P15692-2
Q6FII3	Q14061
O14641	Q96CG3
Q9H0U4	Q08379
P98095	P15502
P35713	Q06413
P05455	P19338
Q86TM6	O75460
Q15796	Q99615
P17980	Q9UNM6
P22681	O00159
Q9BYE7-3	Q99496
Q13224	Q8IWE0
P11308-2	Q01543
Q14653	Q92793
Q14919	Q92569
Q8N6C5	P36896
P48023	P16333
O95999	Q9UDY8
P42261	P48058-2
Q07817	G4XXL9
O14978	Q9Y5B8-2
P12931	Q86WV1
Q5RL73	A2RU94
Q9H307	P05783
O95751	O95990
P49023	P47914
P24158	P30740
Q92993	Q13547
P05120	P06400
Q58WW2	O00238
Q99558	P08238
Q9NPB6	Q05513
P10721	O60674
A4D0W0	Q9Y597
P15172	K9JA46
XP_005262303	P23634-7
Q13257	XP_005259611
XP_005252202	C4P096
P27348	Q99698
Q9NYA4	Q9H422
A8K7B7	P63151
P29353-2	P21860
P41182	P17275
P51617-4	Q9Y616-2
P51532-5	Q8NFD5-3
P27037	D3DPA4
Q03518	P30101
P04626	P23458
Q9BTT4	NP_055830
P48509	Q9P2B2
D0PNI1	P30305
P38159	XP_005273427
P19338	P21741
B4E1U9	Q9BYG4
P35609	P22460
Q9NVV9	Q9H9D4
Q99689	P35269
F5GZ08	Q99547
NP_001002273	P07948-2
Q9UNL4-2	K7PPA8
Q7Z4F3	Q06124-2
XP_005264166	P50336
Q12933	XP_005273414
Q13418	XP_005263767
P55036-2	P41134-2
P98175	Q86V42
Q92841	P12004
Q02086	Q01094
O95907	Q6FIF1
P60981-2	P63261
Q15653	P46199
Q99523-2	P01138
P30101	NP_058131
P48745	P46531
A8K031	O95229-2
XP_005253973	Q14289
P27986	P36897
Q14181	P16870
Q96CA5	P55211
P63208	Q86XK2
P31150	B4E1U9
P05067-7	Q92542
P84022	P56915
P12956	Q9HBL7
Q9NVV9-2	P51116
P43403	P21860
Q9UBU8-2	P06400
P56537	Q92665
Q13177	B4E1U9
Q05639	P08173
P41220	Q9P244
L7RTI5	B7Z481
P08754	O43665-3
Q03135	A8K3M3
P13984	P19387
Q96KM6	Q13438
Q96HA8	P61457
L7RRS6	A8KAH9
P19256-2	Q53FP9
Q01844-6	XP_005273140
P35221	P35222
Q13352	Q9GZR7
Q9UMX0	Q16186
Q13541	P28482
O95870-2	Q8TCT9-4
Q9UBB5-3	Q09028-4
P13726	P21333
O95994	Q9Y3C7
Q07444	F6WZH4
XP_005246873	XP_005257673
XP_005260130	Q8N715
Q13263	O14709
P31942-5	Q9BVJ6
P06241	P20963
NP_001228	P54198
Q15628	YP_401722
P20042	Q05516
P10912	P29353
Q8N5W9	Q92993-2
P48544	P48549
O00213-2	XP_005259256
P36897	Q70EL2
Q9P2K3	P19012
Q9GZM8-3	P62258
P02545-4	NP_002728
Q09028	B2R4R0
Q8N2W9	Q15797
Q9NWB1	Q99700
XP_005272234	P22681
P10721-2	P27986
A6NNA4	P21941
Q15834	P62191
P35580	Q96KM6
P20827-2	Q15375
P84022-4	P98177-2
P46109	Q9UQC2
O00303	P55884
P33240	Q16891-2
O00221	XP_005274205
Q8TEY5	Q96BA8
O94973	NM_002111
Q96ST3	NP_001207701
P17181	P29597
P11021	P05787
P29597	P07948
P20823	Q99626
Q0D2I5-6	NP_659488
Q13547	F1D8R0
XP_005267359	P50552
P16401	P24941-2
P62324	Q9UFF9
P62280	Q99558
P14210-6	NM_002997
P10721-2	F1T0G6
P20336	Q96C24
Q14573	Q9UL62
P17275	Q16520
Q14061	Q9BW62
Q9BUZ4	P23443
Q01959	H6UYS5
Q13596-2	XP_005259611
P51668	Q05086
P02778	XP_005262313
O95751	Q9BVJ6
Q9BSD4	Q8IZH2
G4XH65	P24385
NP_663782	Q00610
Q9UJ70-2	Q15796-2
P51114-3	Q9P2H0
P15153	Q13616
P05091	Q13432
P84095	NM_001380
Q00613	Q9UNE7
P18206	P68032
Q969T4	Q99942
I6QTG3	P09038
Q7LG56	K7PPA8
I1W660	Q99750
Q9HAU5	P62841
K7PPA8	Q86Z02
Q06190-3	Q99741
Q15648	D2KUA6
P08631-4	Q07666
Q14008	Q92932
P12004	P14635
Q13158	Q05513-2
Q01844	P42679-3
NP_511043	P05107
P04271	P06703
XP_005257685	Q92830
XP_005273940	Q14789
P13569	Q9H3Z4
Q9BQD3	Q9H8S9
P28070	E9KL30
Q14683	Q14980
NP_001244254	F5GZ08
Q07157-2	P17302
NM_001486	P35557
O95166	Q99569
Q9NPQ8	Q9UMX0
Q9Y3F4	O43541-2
Q9BUB7	Q8IXK0
Q13287	P38398-4
P10244	Q5TKA1-2
P04637-8	P29590-14
Q96J02-2	Q16630
P22455-2	P09038
P23497	A4D177
P07858	P60903
Q14194	O95994
O15105	B4DIP2
Q99750	Q8TAI1
O95071	Q9H074-3
K7PPA8	Q13625-2
Q9ULV1	P78352
P05067	Q99714
K7PPA8	O14503
P38398	O15360
P13994	Q05516
P01225	P01215
B3KT61	Q01844-6
Q4G0F5	Q96QK1
XP_005263086	Q15788
Q01196	Q9GZV5
P06729	P06127
Q16559	P25800
P14649	NP_000250
P10721	NP_005018
Q96KM6	O94842
O96007	Q9NUQ8
P07602-3	Q9ULX9
O95352	Q9H0R8
P40189	P23458
Q8WUM4	Q14289
Q9H422	P49796
P09619	P16333
P49902	Q9BVI4
Q7Z2E3	Q13426
P63279	Q9NR12-6
O15492	P00533
P46109	XP_005272234
F5GXU7	XP_005259611
P16870	Q9BVJ6
NP_006478	NP_997639
O15105	Q16539
Q96J02-2	Q99962
P07602	Q86YV5
P62491	O75154-2
Q92598	P23528
Q9UBB5-3	Q9BQA5
P10275	P49116
O75376	P29590
P50148	O15539
P11137	Q15149
P40189-2	P42702
Q96LR2	O14964
P01024	B1AP59
Q13620-1	P62877
P29350-3	XP_005258533
P07174	P01138
P45973	P51532-5
Q9UJ78-3	P12757
B4DGD6	O15162
P35998	Q16401
Q7L804	P61981
Q15834	Q96BY2
P21918	Q14344
Q15437	A8K6V0
B7Z240	O94973
Q13219	XP_005266460
P98170	P55210-2
F5GZ08	Q15714-2
O14733	Q9Y2U5
B3KX51	P81274
Q96KM6	Q9BXP8
P02675	P27797
P34932	O95084
P62316-2	NP_001239085
Q15834	Q9NYH9
Q07157-2	D3DX19
P53539	P05412
P01112-2	Q07889
Q16543	Q13233
XP_005277572	P61981
NP_003591	NP_891989
O14594	Q02246
Q04917	P48552
P33993	P06400
Q13950-3	Q15796-2
Q12959-4	O14490-5
O14656	H6UYS5
NP_001228	P04637-7
L7RRS6	A8K401
P07711	P01040
P29353-2	NP_001690
Q07812	Q9HD36
P62380	O60664
P15924	Q13835-2
Q16629	NM_003584
XP_005261189	Q96FC7-3
XP_005273414	Q9NQC7-2
O95352-3	O94817
P51693	O43680
Q14574	P35222
O95786	Q9NQC7
Q12840	Q15811-2
Q99689-2	Q86Y56
Q02543	P06858
Q9BQD7	P46379-2
Q8IYF1	Q12933
Q9BX70	Q6FII3
A8K031	Q9Y2J4
Q8IV36	Q96D15
P61019	Q9H8Y8
Q53GL6	Q9UQ90
Q13114	Q93009
Q99615-2	Q99638
Q9BUA0	P52630
Q9BWF2	Q12933
P22607	P05787
P06239	P43405
Q8WVJ9	Q06413
P01112	P42336
B4DGD6	NP_005928
XP_005257673	Q06124-2
Q06141	NP_997639
P01042-3	NP_000883
O43929	Q9Y5N6
P30154	P13639
B3KSC8	Q8N371
Q9H1E3	Q9Y6K8-3
Q99873	P49750
O43683	L7RT18
P60510	Q04864
Q13224	E9KL35
P61968	Q8TD23
Q9H0I3-2	P54257
P51116	O43639
Q99459	Q9H211
P07910-2	XP_005262216
P51959	P04637-8
F1D8N5	P51398
P51665	Q9UNM6
P36957	Q9UKY1
P28702	F1D8P7
P27695	NP_006288
P30680	Q9Y566
P78396-3	P33991
P32519	P08047
Q9H1I8	P35579
A4D2P0	O75962
O15105-2	Q8N2W9
P26368	Q01081
P17535	P38398
P62277	Q13233
O75843	P56377
Q96DW6	Q9UGY1
P48556	Q9BRP4
P49023	P06733
P84022-4	Q9Y692
P53999	Q16633
Q13547	P29590-14
O15116	Q96C01
P50542	Q13011
Q99828	P78527-2
Q9Y4K3	NP_001186616
Q96T58	Q9Y618
Q9UGJ1-2	NP_002266
O60861	Q15459
P62837	P22681
O15294-3	P51610
Q8TBC4-2	Q13564
D5MQE1	Q9ULM6
P06401	Q9Y6X2
O43439-5	Q99750
P32246	Q16627
Q15834	A4D1N4
P21673	Q15047-3
O14924	P08754
Q96DE7	Q02556
Q96GX8	Q13432
Q9Y5K3	D2JYH4
Q9Y239	Q14790-5
P49720	Q15008
P13569	P27824
Q99767	P05067
Q9UIQ6	Q9H2K2
P00533	O95219
Q6FII3	Q9BWC9
O95990	Q8N6Y0
Q99683	H9ZYJ2
P11387	P09874
XP_005250980	O96017-12
P21926	Q969P0
P43699	Q9H2X6-3
P56159	P07949
Q7Z6G3	Q8TBB1
Q9H9Y6-2	Q9NYV6
Q15797	B1AT47
P27701-2	NP_061984
Q9BYG5	P41743
Q9NPB9	O00585
P14866	P61978-2
P62306	Q9UK45
Q8IXK0-2	Q9NW68-9
P42575-3	B2CIS9
Q13094	P16333
NP_005018	NP_001690
O14639	Q12933
P05556	P27824
XP_005270916	O60610-3
P26641	Q13011
P15336	L7RT27
P49765-2	O14786-2
P12931	P01112-2
Q99523-2	Q9UJY4
O43808	P40855
Q9GZZ9-2	P13798
Q9UH03-2	P56537-2
P06239	NP_002829
P09564	P27986
P54253	Q93009
P00533	Q13546
P17544	P17676
P02538	Q9Y3C0
Q9UL45	Q96BD8
O15539	P08754
P49810-3	Q9NZ42
P63208-2	Q9Y297
Q9BXY8	G5E962
P16473-2	NP_997639
P00533	O14654
P49841-2	O95863
P52597	Q09161
Q13485	Q12778
A4D2P0	Q13177
P62314	NP_001239085
Q92547	Q01094
Q9UKY1	P54274
Q00577	O60563
P35251	P40938
Q8IWV7	P12429
Q12959	Q15303-3
Q01844-6	Q8NEH6
Q13368	P54257-3
Q14061	Q13432
Q9UBC0	XP_005255181
Q9HD26-2	NP_000675
Q15475	Q04724
Q13547	Q9UJW3
XP_005254673	P00533
F1D8N5	P55210-2
Q01844-6	Q0VDD7-2
P06239	P16410-5
P42226	Q92793
P04637-8	P55199
P46100-2	Q9Y383
P08670	Q5VU21
Q9HCG8	Q96B26
F1D8N4	P14859
Q96AE4	Q12873
O95400	P06729
P10301	Q8WWW0-2
NP_001161861	XP_005249401
Q9NR28	Q9NR09
Q9UNM6	Q15008
P48730-2	Q92997
P13611	P16109
O75553-6	Q06481-5
P40189-2	P21860-5
Q99720	Q14573
Q8WV28-2	Q92918-2
P54253	P15822
P01282-2	P50222
XP_005248000	O15169-2
P53992	Q15436
P84022	P05388
XP_005264072	P19174
Q9BZW7	Q14134
O75563	Q96QH2-2
Q9BX70	Q7L5N1
Q7LDD5	P12814-2
Q969Q4	Q15645-2
O43929	XP_005248762
Q9Y2F9	Q9ULL4
Q9Y333	Q9H9D4
P62258	P31946
Q9UBP5	O15162
Q9HAU5	M0QY76
Q99689-2	Q9UIL1-2
P51397	Q15047-3
Q13439	P36405
Q14186	Q16254
P16619	P51677
P62826	O14980
P32121-5	O76061
P62136	Q12972
P15927	Q14194
P43403	P20936
Q07666	Q92979
Q9UDY2	P61981
P08631	Q92556-2
P21796	Q16611
P15172	XP_005252789
Q96QU6	Q8TES7
P62993-2	Q01968
P31785	P04632
Q9H307	Q8TF01
Q96EZ8	Q9Y2W2
B2R7W3	Q99459
P27797	NP_003181
O75832	P51665
P28072	E9KL30
Q6IBR2	O43390
P16234	P19174
Q15672	Q09472
O75925	F1D8N3
O43914-2	O95944
P14598	P05771
O15198-2	Q03001-3
Q53G59	Q9NP79
P21860	P42681
P49674	O15169-2
P54253	L7RT18
P18146	P78337
O60216	O60264
P51452	P28482
P15173	G5E9M8
P49759-2	O43172
Q99972	P02751
Q9BTT6	B4DIP2
Q96D46	O14980
Q01844	Q01851
P62879	P04632
Q92783	O14964
Q9H8K7	Q00610
Q96EZ8	G5E962
P38432	P24864
O60262	Q9HAV0
