a_alias	b_alias
Q15843	O43395
Q15233-2	Q99816
Q00526	P38936
Q86X29-5	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
P49756	Q9UQL6-3
Q92835	Q8TF42
P38919	P63165
Q04917	Q9UQL6-3
P42574	rogid:im3zxLJKzy1G6T4mnhaYcsZ5sSs9606
A8K7B7	Q5VT06
P50990	Q8WX92
Q9H2Y7	NP_001093107
O75056	rogid:XByGCNwTvsmvOE3r40aM8+XFq/09606
Q6P0Q8	P84157
Q8NEZ2-2	Q16222-2
P0CG48	Q84L31
Q567Q0	P59595
Q13200	Q5NIP5
Q15649	Q9D0T1
P01877	Q5NHX0
P02647	Q86UQ4
P46977	P58753
Q14315	Q96D71
Q14197	NP_110425
P62140	Q9D3R3
P18146	P40313
Q8N9M5	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
P0CG48	P02794
Q9NWZ3-2	P16402
A4D1N4	Q5TGZ0
Q96T88-2	P61956-2
O14641	P10074
Q14966	O41947
Q9NYF8	Q91WA1
P23469	P06241
P15927	Q9D4G9
Q4LE39	Q5NF74
E9KL35	Q5NHX0
A2AGH6	P36956
Q07890	XP_005264394
B0YJ76	P23511
rogid:sgXLRsf0V5oLbEWHPPb8ajK7Q6A9606	P61585
Q9CY25	O95229
P40337-3	P42677
P01112-2	O60725
Q9GZM8-2	Q01484
Q7L592	Q5NGW2
Q9UM11	P31350
Q14865-3	P61956-2
O75177	XP_005266345
P08473	Q9H1E3
Q14739	P49716
O14641	Q6VVB1
P35558	O14654
P61073	P49716
P27348	P05388
B7ZL11	Q9H8M2-2
Q14980	Q9NRC8
Q9NZQ3-3	P27361-2
P06493	Q08619
O60506	Q9UH77
P01106-2	P19447
P17028	Q5NID2
Q02539	XP_005261659
Q9NVW2	Q92769
Q15544	F1D8Q5
F4ZW62	P63165
P27348	Q9NYF0
O95786	XP_005260703
Q14197	A0PJH2
XP_005271593	P40337-3
P43378	rogid:re3e4uHckO4z/Pk9pJZeg4S2pRA9606
Q6NV99	Q9BT25
P05412	Q5TA31
P53004	P63165
P22087	O60832
P60510	Q9NVI7-2
Q13263	Q9Y6K1
Q09472	Q8TCJ0
rogid:/KMIdIJhhHoSRG5uS0jRMZF1GV440674	rogid:rr3JbsaeLr9B4i+/Oan+2vPO9Zk9606
P18146	B2RE76
P28340	Q9BRT9
P61073	P18846
P12980	O00470
Q15797	Q3SXY8-2
Q06265	Q15024
Q14197	Q9UJS0
P62241	B4DJ51
Q12765-3	O14964
O94842	Q5NEV2
P15533	Q9NYJ8
P27487	rogid:N60hx5ts7KcK45mAIMYflouM1VM11676
Q9Y6B2	rogid:r9cMbjbU7yxGu3moZ4X7EMi2fJc9606
P02751	O41931
P51965	Q13049
Q9H0R6	P02775
O75925	O15265
XP_005263086	Q8WUB8-3
Q92982	Q5NEP4
P49354	Q5NIG6
B2ZZ89	O95295
Q96FZ5	Q5NEB0
O15264	P21462
O76081	P09022
Q9UQB9	P08238
NP_001234930	Q9CXH7
Q96LA8	YP_001129431
Q53FL1	Q5HZH8
Q14197	Q9NP81
P09651-3	Q9P2I0
P84022	P0CG48
P18146	Q9Y4R7
Q14145	O15111
NP_057852	rogid:4JFbzgCqCuVdRRd0AlcSrvdMGuA9606
O00399	NP_001177382
Q12834	O43684
Q06710-5	Q09472
Q9UM11	Q99741
Q9UHD2	rogid:yyzsG0FP03JnFogf60kKLKG0bKo4932
P08865	XP_005267585
O00401	Q9Z0R4
Q01196-3	P30281-2
Q9NUX5-2	P46952
Q9NTG7-2	P06576
Q15435	Q9D3R3
Q14839	O60885
Q15022	Q96T88-2
P40337-3	P10909
Q15024	Q9NZW5
P49585	Q5NGP3
O15355	P61956-2
Q09028-4	P40337-3
Q9NRC8	Q14315
XP_005258020	Q16531
Q14494	Q5NI89
P51991	Q9UQL6-3
Q96IV0-5	P55072
O43889	Q9NV29
P43351-4	P49736
rogid:eMhutBCGsTJMb8JcHx3kKooh7UQ9606	rogid:obhq5IudF2shkZ/OYuMAUBzXwTc9606
Q14526	G3HK86
XP_005266400	Q9UM11
P48304	Q6UXH1
Q09028-4	Q9UGL1
Q6P1N0	rogid:omqUXLjSQBFpqCVKHxFs7qvJA3o32630
Q7L7V1	Q5NID2
Q15650	Q5NID9
P49407-2	Q8TEY7
Q8WTV0-4	P02652
P29597	Q13118
P21333	Q5NGZ3
Q9BT25	O94927
P63165	Q9HCD5
XP_005272539	Q9H4L7-3
NP_002686	P52435
O60216	A5PL27
P63165	A2RUM7
Q8N2W9	rogid:ne91+ik8NiYCsR09wMAX5SuQPwA9606
P21359-3	Q9NRC8
NP_061984	P62195
Q06141	P12429
Q9Z1N2	Q9UFC0
Q8N543	P61956-2
Q9H0N5	P08581
P68431	Q96PU4
P02452	rogid:rmWtotT9K3ZigpGAk8K20mEveFo32630
Q8BHD1	Q9UP83-2
Q3YBR2	Q5NET2
Q8WUX1	Q5NF74
Q9C029-4	P62837
Q92630-2	O75526
P68366	XP_005266087
Q9UII4	Q9NRC8
P04040	Q5NF37
P34932	Q96DX5-2
O95071	Q9Z1S0
Q9H2G2	Q5NID2
Q13163	P08238
Q16543	Q8N9Z0
O95327	P21675-4
P11217	Q8NFD5
Q9NPJ6	Q9UHV7
P49817	Q07820
Q8WV44-2	Q05513-2
Q15233-2	O15379
O94925	P62987
Q9NSC5	P0CK53
P68372	P35613
NP_002686	P51784
P22087	Q8IY81
P25490	P61956-2
P50990	O60216
P49406	P46934-4
P07737	Q9JMK2
Q04917	rogid:h+Gt7cttDS9EtLOttXIZfnz2N8c9606
P02671	rogid:EP/jRPs7CtcMvD0g+a3r4nSugp09606
A8K5I0	Q9Y5U4
Q9H2X6-2	O15169-2
Q13616	Q96EF6
P0C0S5	A8C4L5
O95425-2	Q15746-6
L7RT22	Q8WZ42
Q9BT67	P00533
P80192	P08238
P24522	B2R4R0
Q92993	P08238
P11217	O76094
P22087	Q9UKD2
P18846	P01100
XP_005272110	AAF03128
O75582-2	P16401
P31269	B2RBV7
XP_005270032	Q7TNL7
XP_005272110	NP_037434
Q9Y265	G3V0E8
XP_005256778	O43318-4
P47224	Q9NYB0
B7Z2P9	Q8N4L2
P18146	P15260
Q86X95	Q5NF29
Q9UM13	Q8BZQ7
AAC00056	rogid:rdb9LMkurj264WPnY8EW0coch249606
Q14511	Q12800
Q9H3D4-7	XP_005273549
Q14197	Q96BP2
P55795	Q9NR56-4
Q99460-2	P35998
P37231-3	P63165
Q52LP8	Q13347
P45985	B0QZ35
Q9BRV3	O43889
P00533	NP_001191421
P61956-2	P61313
Q9NRC8	P38159
XP_005270321	Q16635-8
Q9Y4W6	Q9H6Y7
P50591	O15519-13
Q969F2	P12830
P61073	P01106
P01111	Q99N57
Q8IVH8	Q13094
P49354	Q02293
P63165	P35659
A8K5I0	Q8WZ42
A2A3R6	Q6R327
P24385	rogid:jEA1vgSAynQLmVllBYs48oKh8jM32630
Q6NYC1-2	Q9P1Y6-3
XP_005254907	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
Q9H427	P62258
Q6IRU7	XP_005252321
P20827	rogid:5JxKYchH8R6Fz9o/jZFRNkqYw189606
P78414	P16220
P48736	O60906
Q9P2B4	P63168
O60216	B4DWW4
P05771	P08238
P49407-2	P16104
O60238	Q9BXN2
Q9NRF9	P61956-2
O15164-2	Q15572-2
A8K639	Q9NRC8
P12319	P43405
P49639	P09022
P74873	A4D2P1
P62987	P10845
O70157	Q13472
Q9UHX1-3	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
P63165	Q9H009
P61163	NP_001177382
P60709	P62136-3
Q16236	O41958
Q9Y6Y9	P17676
Q5U0E6	Q14790-5
Q9Y2X7	Q5NHH1
Q16820	rogid:pi6SubEox4dmb9K0el08PI0T7w032630
P62191	P60896
P10855	P17676
Q96LR5	NP_835226
Q9UBT6	Q7TPQ3-2
P10721-2	Q06187
Q9UKT4-2	NP_848124
P61956-2	Q00765
P22735	H6UYS5
P52209	P54274-2
P12532	B4DJ51
Q9H4L7-3	O60264
Q9UKG1	rogid:rr3JbsaeLr9B4i+/Oan+2vPO9Zk9606
Q9BVP2	O75923
Q02556	P22681
NP_000450	P22681
P49407	Q5NET8
E9KL44	Q9NRC8
Q14203-4	Q3TRF1
NP_057852	rogid:LCAWDYli4hcp4l0q679tT95FFJg9606
Q15554-3	P0CE71
Q5XPI4	rogid:MZk9Q1D99f7ETTPBmTXI3EP77lw9606
P16298-3	XP_005248594
Q96NW4	Q13439
Q08J23	P11440
Q86X55	rogid:rVhq/QmpuLg0uXmn1iMnrniedtc32630
P25788	Q5NGW8
P18146	Q07325
Q96FU2	Q9D0F1
O94811	rogid:jEA1vgSAynQLmVllBYs48oKh8jM32630
O95166	Q3MII6
Q8NI27	Q5NFY4
O94888	Q96HC9
P27105	Q80X56
Q9UM11	P11309-2
P22307-6	Q08426
Q9HCE7-2	A4D2D3
O43187	P08473
Q09472	Q16548
Q15382	O43889
P49841	B3KUN1
Q14197	Q02978-2
P12980	O15013
Q543Y7	Q99962
AAR88382	rogid:iCDh4/wSFsKzyEwzM/5JkzYqL9w9606
Q92730	rogid:sFj5mfsHRk84jRQIzIvwvb5QCx89606
P09651-3	Q9UHX1-2
Q6ISJ4	rogid:4GW+YB0iKDmdWxxWvP70thq4vsU9606
P22695	Q9UQL6-3
P20248	Q13490
O75771-2	YP_001129431
XP_005264394	Q9Y6W5
Q9HBX9	P24588
Q9NVR2	Q96HW7
O75822	P61956-2
Q96BD6	Q61496
O94832	Q9NRC8
P15408	Q09472
rogid:qqUjEU6GFb7LGkR1mv/2s/B7W8E1280	NP_061984
Q9UNE7	P49407-2
Q71F23	Q6IPU0
Q9BUZ4	Q8QZT1
P61956-2	Q9H0G5
P68400	Q8VDS3
O14874	P16220
A2TDC0	Q969G2
Q14790-4	rogid:pxFWKejRgOquuSoK02NOQIXreqI9606
P61073	P31431
P60896	NP_037431
Q3U1J4	E1P5Q0
Q96PK6-5	P61956-2
Q8R149	O60231
Q02539	Q9NRC8
P08138	rogid:6xpMmVOTX+6OScOQ1AgEc2Au3xQ9606
P00533	P09382
P27695	Q14203-5
Q9UQB8	Q03173
P20618	P20749
Q92574	Q5NF14
Q7Z591	Q5NEC0
P08473	Q92973-2
P48058-2	NP_001191421
Q8N448	Q86TG7
Q13451	rogid:Lo7dBtsRdo+b8wnAu7UE/LhsuxI9606
P61225	rogid:qK9vkP5N0P83YMg+O3uS3tySDg89606
Q08050	P08238
P61956-2	P42695
Q8BHX1	P08754
P43694	P08123
P01574	P20226
P51668	P63048
Q99714	Q9UQL6-3
P53667	P08238
P06241	P08238
P24864	B4DWW4
P18146	Q9BPW4
P61956-2	O95785-2
D0PNI1	P49207
Q7Z6V5	Q5NFK7
B4DRA0	Q9H307
P07332-2	rogid:v8Wjk8fj2frj4ixGw7xXdjEiR1E9606
Q9NRC8	Q13200
P29992	rogid:sjn8PWRgiieWVYewfjYgjL4Fs7g10090
Q9NV31	Q5NFU8
Q14697-2	P61956-2
Q9BSQ5-3	Q9NUX5-2
Q9P2I0	P61956-2
Q70IA6	rogid:eqCSWEtU9wJy0Yhz64X6jkoCREc32630
P0CG47	P15659
P61289-2	XP_005254510
P49286	O76081
O75553-6	XP_005274553
Q9Y253	Q7TPQ3-2
Q9NRC8	O43143
P12980	Q9NR99
Q15418	P17676
P60709	P11308
P31943	P63165
Q00987-11	B4DIZ2
P22607-3	P54764
P35573	Q9UKG1
Q8TAT6	O94888
P08238	P0CI25
NP_201045	P54725
P0CG48	Q9NX09
Q71DI3	O15047
P40227	P29375
O15111	rogid:rdb9LMkurj264WPnY8EW0coch249606
Q96ES7	Q9D0F1
O60269	P09022
P40337-3	Q16576
Q14152	NP_001185898
B2RDU6	P54274-2
Q8IYH5	P09022
Q14653	P09913
P35579	P10914
A2A3R6	Q9NRC8
Q13155	rogid:spWU9159j5aXrFbPPOYyNfm3r/89606
Q99684	J3KN32
B0LPE5	Q86YN6-2
P27348	rogid:tduNkf+KTrLyb32a+cQ0OYmmX2o32630
P05161	P12429
Q8K0V4	XP_005255905
Q7Z569	XP_005271351
Q15306	O00767
O14983	O75386
P38919	NP_001185898
Q9HAU4	rogid:zP/G70MXiSQpzbyyWFTWrJFQENk0
Q9Y6W5	P34925
O75309	P18146
B7Z2P9	Q9NWM3
Q96EB6	Q9R1Y5
B2RSC8	Q9C007
Q9Y5P4	Q5NIG1
Q96FZ7	rogid:nf3jlPpwlsAtFdify4uRp1vAlnw9606
B4DEM2	Q9NYB0
Q14508	Q9DBZ1
XP_005267585	Q14847
Q14126	P83917
P05067	P00517
P25685	P63139
P06576	P49407-2
Q9UHR4	A4D2P6
Q80U72	O60346
Q9Y4K3	H6UYS5
Q12834	P04183
B4DJ51	Q96PE5
Q16236	Q60876
Q6MZF9	Q96HA7
P14635	O75386
P05161	P10914
Q12996-3	Q10570
P18146	P60568
Q5PSV4	O75386
P20226	Q10570
O75475	Q76353
XP_005270321	NP_001089673
P04629-3	P20936
Q01844-6	B4DP61
P34932	Q05086
Q13151	P63165
P17096	O35638
P61073	O15524
Q15554-3	Q96A72
O43143	Q5NF74
Q9H0S4-2	P61956-2
F6KD01	Q28619
P12830	O60346
P0CG48	Q96FW1
P46379	Q5NIQ2
P54296	P20929
Q71DI3	Q92993-4
P0CG48	Q14901
P09923	Q13568-2
P0C732	Q09028-4
O00232-2	Q9Y5U4
P20338	Q8IYU2
Q96EB6	Q91X41
P51571	Q9Y244
O94979	Q5NGE6
Q9H074-2	Q14103-2
O75923	Q13438
P42338	P70388
P48736	P10721-2
Q9BXI6-2	Q96AP0-2
Q99619	P35228
Q16695	Q80U70
Q9NRC8	XP_005267518
Q9NUW8	P11387
P08069	P63165
A9QPL8	P62987
Q96JM3	Q9UI95
Q15596	rogid:m096SmhQCKIoKWZS9wYHnZBvnpY9986
Q8NBJ5	P61956-2
Q86YJ5	P08238
O60333	Q9Y244
P12931	P97288
P60520	NP_001008212
A4D177	XP_005254541
P61956-2	XP_005256774
Q9HC29	A8ASI8
Q8TF74	rogid:rKMxNXdKAPQH45WcYjd50/8TYQo9606
P05455	Q5CZW8
Q562E5	Q5NID9
Q86XR2	Q5NIP8
Q8IV38	Q9NUX5-2
Q92831	Q9Y6A5
Q8N488	O14508
O00422	Q5NGY2
Q8N2W9	O43264
Q15397	P61956-2
Q13145	Q80V81
P22695	Q14197
AAC41965	rogid:U22yLeLkcZa6yT20M2gvY85iDSw9606
P30622-2	G5E9I6
Q6UX06	Q5NG28
Q9NRC8	Q5JSZ5
P98170	O14618
Q52LP8	P62195
P55072	Q96LJ8
P83916	P59598
Q8TCY5	P41968
P98177-2	Q9UBE8
P17600-2	rogid:z2AmyqQLNfQAVgUB87VMRrZCIIE9913
Q96K30	B3RLH1
P01589	P17096
P21333-2	NP_001191421
D0PNI1	P23246
P09619	P51692
H9NIM3	Q13330
O00567	P32969
O75970	Q5NEG0
Q9UNE7	P51965
P52756	P61956-2
Q9H492	Q9Y3P9
O94776	H9NIM3
P63165	P07099
P14136-3	NP_002728
O75190	Q8WZ42
Q14197	Q8IYB8
B0QY90	P23116
O75461	Q9H4L7-3
P68104	Q92832
P27695	P63165
P12956	Q9NTX7-2
O75190	Q15773
P67809	O60216
Q13610	Q16531
P10109	O43741
P78396-2	P27694
P09651-3	O43143
Q9NVI7	Q9QZH6
P01892	rogid:GKTl8ItZkb5/3vuqeAZT1gRpyLs32630
P62280	P63165
Q86TM6-3	NM_001181
A8K5I0	Q9UQL6-3
P40337-3	P48643
P16402	O00567
Q16512	rogid:yAf3+FZAMAa72Pc8cD54WQX0xtI9606
Q14457	O15392
Q9NRC8	Q8TCS8
Q99683	P17980
NM_001211	O43683
NP_033483	P22314
O95153	Q9WNA9
Q9BUQ8	P61956-2
Q14197	Q9BYD6
Q969T9	P39940
Q92688	P61956-2
P19878	Q5NIG6
Q9BXI6-2	Q9H0R8
Q9H0K1	Q13131
P06401	rogid:ve60u+OVMgsiLfTbX6rI8xpX14w9606
P14598	Q96RG2
P62879	Q8BFT2
P26641	rogid:XcTrbGR0BbXoa7ae2xcgImGHLSw9606
Q9UMS4	P25788-2
A0N0R2	B5B2S1
Q71DI3	O75582-2
Q9NTX7-2	P07437
Q07812	complex:EH5TBMVI4Hztp5Zv/R8RSpy5Z6A
complex:EH5TBMVI4Hztp5Zv/R8RSpy5Z6A	A8ASI8
Q8TEW8-5	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
Q9Y6X2	P35349
P52803	rogid:5JxKYchH8R6Fz9o/jZFRNkqYw189606
P05198	O43422
Q9UHH9-3	P24046
Q9H871	Q5NI24
Q9NP74	XP_005274553
O60749	P08581
NP_005018	rogid:x9X09v4o4r+yfZ1tyYCajn/akyE10090
P48995	Q5NEL7
Q16695	Q5THJ1
XP_005261129	P28066
O14974	Q62868
NM_002111	rogid:15v4lBzlzKvsd+lPT+0j6SuHlPM9606
P62136-3	rogid:W0QCa0WcnN2hduh8lMUZepnd6ZQ9606
P02511	P11171-4
O00231	P63165
P07992	P32780
A4D1B1	Q5NG28
O95452	XP_005273140
Q96AE4	O41957
P48426	Q06187
P61073	P23458
Q92783	P61073-2
B0LPE5	Q13370
O75190-2	P40818
P51991	P63165
Q15303	P08238
Q9Y4X5	O60260-5
P28482	P30533
Q9NRC8	Q60FE5
XP_005266087	P35579
P31949	Q5NFD5
A8K5I0	Q5NGC7
P28482	Q62132
D0PNI1	O15479
P62830	P42345
Q14197	E5KRK5
P42574	P04792
O15198-2	rogid:g8nvm3dbVeSpnPAksPrEk49x4kE9606
Q16827-2	P11309-2
Q15363	Q8WXF7
P10909	rogid:WA+5Y+3WrAhDNK+fqbDaW9i956o9606
P35520	Q01094
Q9H9F9	O96019-2
Q71DI3	Q96GD4
D3DTX6	P18825
P13473	Q9JJF9
Q9UJX5	O43684
P05161	O14734
Q5VYM1	Q5NFV6
Q05BQ5	O75386
P41182	O00472
Q15751	P84077
Q8N2W9	P50748
P63166	O15169-2
Q02790	P19332
Q92831	P26358
P0C0S5	Q15003
XP_005248497	XP_005246164
Q9D0F1	Q9BUH8
rogid:WCBdaswW0tnbrUrnxT2Tc1iPeOU9606	rogid:YE9001USIie1/u/2x93HC2jY0lk9606
NP_061984	rogid:a4ni8REUQ4ayo5j0/IQdCkvXK3Y32630
P42574	rogid:z2AmyqQLNfQAVgUB87VMRrZCIIE9913
XP_005272110	P61024
Q8IYM9	Q5NF08
Q00987-11	P63146
O00767	B7Z2P9
NP_002728	rogid:smdqGsWinW1Z9KqldnN/Ni49L8g10090
Q13263	P62136-3
Q86UR5	A2RU94
O75323	P41743
O43187	Q6SZW1
Q9UBS0	B7Z2P9
XP_005261333	Q5VVQ6
rogid:jpMKMiDVhtouN+3LomGKPMzTO6w9606	rogid:mtR+WYdqnb6TcU/2lBARFkX/3c49606
P11137-4	NM_004393
P62987	P46531
P05161	Q16881-3
O94979	P54296
A8ASI8	P19784
NP_061984	rogid:UZd/WRq0ZtidbU03ANyYBmQ7d3k1280
M0QY76	XP_005274553
XP_005268021	P24385
Q9Y6K9	rogid:JzSKRo4vXheYvXIywM2BwvSRCls9606
O00499-10	Q00610
O60336	P16220
P10966-9	P20963
Q9Y2X3	P61956-2
O15525	P61956-2
P21272	P22415
Q96FJ2	Q7TME2
Q15810	Q5NH45
P63165	O00180
P12883	O95295
P61956-2	NP_056307
Q00987-11	Q96RL1
P07305	B7Z2P9
O43524	P08603
P18146	Q8WXS3
Q9Y5B9	Q9H4L7-3
Q96EP0	Q14258
Q09472	P25963
Q9NUX5-2	Q9H4G0
P13591	Q64690
P42574	Q8IZW8
Q14197	O75964
Q9Y264	rogid:mq0hTRlnEGbDjsYyBVr0WMFnBBU9606
P01011	NP_001897
P61024	P07900-2
Q9Y4F9	Q5NHS4
B7Z3V6	Q13547
Q99578	P01112-2
P02679	rogid:gb7m1Zf4kyl7D+JJL8bwbWuyJVI9606
P01375	Q9ULZ9
P48431	Q86YP4
P62280	D0PNI1
P33174	NP_001254509
A0N0P2	P42081-3
P08775	Q9NP77
Q9H1A3	Q5NII2
P46109	NP_001073889
O00165	Q5NE99
P49765	Q5NEJ4
Q9NRC8	O15042
NP_001269883	P49407-2
Q9BUJ2	O00308
NP_001177382	P42025
rogid:gE/zyV5XF1tTFc7xJPp90UbwM0w9606	rogid:9xOTA1E7K7uTZr+sibjEMr0n1rk9606
rogid:hObWS9+c7iuyWIo9YzwSrHj/26432630	rogid:SCpeID5wiXvWv8qiaUdCWGOK15I9606
P55209	Q5NH18
Q9Y4R8	XP_005253062
P27797	rogid:pAJqjXzdx+zSfpDNQjlwWPp/rNc9606
Q15233-2	P62136-3
O60861	Q5NG02
Q6W2J9-4	P61956-2
Q9UJV3	P62837
Q96GD4	P55854
Q14197	Q9BYD3
Q13153	P21333-2
P55084	Q8WVC0
P46934-3	rogid:yAf3+FZAMAa72Pc8cD54WQX0xtI9606
Q15149-7	rogid:z2AmyqQLNfQAVgUB87VMRrZCIIE9913
P49711	P04114
P55795	P09651-3
P62987	Q30201
P60709	P40337-3
O60825-2	NP_002728
NP_002686	Q8NBB4
O95071	Q8NDV7
Q16534	Q5NHH6
Q15672	B3KUN1
P50579	P28482
P08473	P53985
Q99683	NP_001001432
Q9Y6D6	D4A631
Q9UHC6	NP_149033
Q92556-2	P98174
P06748-2	B4DT49
Q9Y490	Q8IZP0
Q92769	Q460N5
P53004	P61956-2
Q6P2Q9	Q9NRC8
Q99496	XP_005266232
M0QY76	F5H538
P41182	Q9Y228
Q13501	Q13618
P11217	Q9BYV6
Q9UM11	Q9NQR1-2
P30101	Q9Z1B7
Q96R06	Q68DK2
P27348	P46940
P21802	P23352
P53995	C5H3H2
Q921K9	Q8NFD5-3
Q9HCS7	NP_079783
P11217	Q9BQ89
Q15256	Q16539
B2RDW1	Q9NZ52-3
Q86V48	P88986
P55072	Q9WTQ5
Q9H4L7-3	P24468-2
A4F1W8	Q06418
Q99728	Q16777
P08246	rogid:l/vtAVZy74H+3f8DzDjymIzIMzk9606
P04629-3	P34932
P53611	P20339
B5MC31	P35222
Q99814	Q5NIP5
P04406	P63151
Q9Y4A5-2	Q9NRC8
P08311	P02751
XP_005266087	P06733-2
P84089	Q07021
P01106-2	Q13526
Q9Y496	O75386
A4D0W0	Q99PV0
Q92769	Q9UKN5
Q13114	Q9QYP6
P49588	Q9NRC8
P61956-2	O15042
Q99459	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
AAC08953	rogid:wNzBC0x5vLb/BgL1x8rgNdQiXlc9606
Q502X2	rogid:im3zxLJKzy1G6T4mnhaYcsZ5sSs9606
P27348	XP_005267633
Q86VP6	P61956-2
XP_005250348	Q16633
AAH73791	rogid:0QO/i1T2+wqSvAf9ZKkHwtTg2Po9606
Q12933	Q00496
Q9GZM7	Q5NIA8
P01106-2	B3KUN1
Q7Z4H3	Q76353
Q9ULB1	rogid:XByGCNwTvsmvOE3r40aM8+XFq/09606
A4F1W8	Q8VSC3
P32246	Q5NID2
Q14197	Q92665
Q13326	P40227
D2JYH4	O00567
P61956-2	Q9Y6X9-2
P38159	P61956-2
P34932	B0QZ35
P18146	P59990
P18146	Q16774
XP_005268433	Q92905
P17600-2	NP_001191421
Q96F63	Q8K4Z5
Q9UHR4	Q9BYB0
O76003	P61956-2
O60443	O14713
XP_005246873	P56524
Q9Y6Q9	Q5NHX3
Q9HBY8-3	P46934-4
P15314	P29459
P11217	P50570
P08631	P08238
Q9Y265	P00747
P62136-3	Q8IXW5
Q9NRC8	O95714
P68372	Q8N4Q1-2
XP_005246626	Q9NRC8
Q8BT07	Q96R06
Q12800	Q9NX05
XP_005267585	P50135
P62136-3	XP_005273549
Q14154	Q5NF31
Q9UJX5	P14635
Q96GS6	P09022
Q9NWX5	P08238
P17879	Q8WXU2-3
P0CG48	O75460
XP_005265645	B2ZZ89
P46527	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
Q99558	rogid:yyzsG0FP03JnFogf60kKLKG0bKo4932
Q9R1X4-5	NP_060328
P78543	NP_002728
K7EJ81	Q99PV0
Q15672	P61964
Q9Y3C5	rogid:Qd26cLan0ogn/bay7lb2G2zx3z89606
P0C732	P13674-2
P21817	P54296
Q9H939	Q99952-2
O60934	Q9NS91
Q8N697	P61956-2
O95848	P54274-2
E9KL23	P15923
Q15185	A8K5I0
Q03164	P45481
XP_005254014	P05412
Q09472	Q10666
P61956-2	Q6UWZ7
Q9UMS6	O41932
P27348	P12883
Q96RU3	rogid:rKMxNXdKAPQH45WcYjd50/8TYQo9606
P32455	P14316
Q9NRC8	XP_005269706
XP_005258434	P57739
E9KL23	P20823
P62314	Q6A068
P62136-3	Q9Y6X6
O76021	P61956-2
P68371	XP_005267585
P29317	NP_005018
Q9NRC8	P56182
A8K7B7	P11802
A2A3R6	P42345
L7RT18	P35568
P30622	N0E4C7
Q9SB64	P54725
P05161	Q9UK80
P27348	XP_005266448
Q7L2J0	Q9P227
XP_005267585	Q14749
Q9ULD4	Q5NEC8
P63165	A3R0T8
Q6IBR2	Q9H1C4
O60216	P21272
rogid:l02nmH8Nl3CkIWSUc2MMR5G550A9606	rogid:GgJXxlwB355yr7jOXugqZe9QxIk9606
Q9BYG4	Q6P1M3
P27694	YP_001129431
Q15019	XP_005274553
Q92538	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
P0C0S5	O95619
Q0VEJ0	Q14203-4
Q69YH5	Q6NYC1-2
Q9BSM1	P08238
P81877	Q5NHM9
P04695	P49798-2
Q8R4A3	P49840
P04155	Q14241
P05161	A8K5I0
Q14197	Q96CB9
Q16795	P08473
P07900-2	Q9H4L4
O70157	Q9H9A7
XP_005274818	NM_002111
P35221	P61956-2
P14151	Q9R0H2
B0LPE5	P62987
O95613	Q96K30
Q14676	P14635
P50502	P34925
Q9Y616	rogid:jwhgpu5g4tNIo31MuXCTCr07CzU9606
G3V153	Q99816
P27708	Q9NRC8
P51813	P08238
P08754	Q0VEJ0
P54274-2	P35610-2
Q16553	rogid:YMXRmhOmgzxwxzR+6jLylSWrKqM32630
P16220	Q9BYW1
Q9UMX0	Q16445
P01584	Q02556
O95718	rogid:OYTGPI7ZqtKYCELgs1vqur0gAgY9606
P27352	P22681
Q9UQB9-2	P46934-4
Q7L804	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606
P0CG48	Q14596
Q01484	Q09428
Q71F23	Q7L2Z9
P25788-2	P09651-3
P24752	Q9UQL6-3
Q96ME7	Q9NRC8
P06493-2	P17706-3
XP_005256269	Q07021
P07196	rogid:z2AmyqQLNfQAVgUB87VMRrZCIIE9913
XP_005266087	Q9P0K7-3
P02778	Q92985
A2TDC0	P23759
NM_001211	Q9Z1S0
P13569	Q9P055-5
Q13087	Q13618
Q14145	P07900-2
Q15003	B7Z3D6
P25787	Q93009
P08047	XP_005266448
AAP97257	rogid:BRPq45h+llVbmmBDLTNMjLPsg7M9606
Q92945	Q12906
Q96JM2	O75386
Q8N726	Q07021
Q8IYM9	Q5NES5
P08174	Q5NFJ3
Q13627-4	Q00610
P18146	P26323
P27348	B7Z9V1
Q9NRC8	Q9Y4L1
NP_312586	rogid:2W4ylvnddUB4uQxRzVx3Xjy9kEA9606
P05387	Q9NRC8
O75381	Q15067
Q14324	Q03001
P31249	P09022
P53992	Q9NRC8
Q9D8N1	Q9P0K7-3
Q96AP0	Q8VC56
O76071	YP_001129431
P49069	Q9H9V4
Q14061	Q9GZY4
P26641	Q16236
Q99PV0	Q8WVK2
Q00987-11	Q06945
D3DQ79	Q80X56
NP_060909	P04650
O00622	O95229
Q12888	rogid:c6nDkCrgI+NJZX+YWpKFgADd2WI9606
Q96C10	O95793-3
P06748-2	P34925
