a_alias	b_alias
NKD2	LNX1
CAND1	RPL13A
PWP1	COPS5
ATF2	PFN1
EPAS1	DCAF7
NUP214	NDUFA7
RPS3A	RPS9
VPS52	VAMP4
RPL14	COPS5
RPL14	RPL7
RPL4	RPS16
RPS8	RPS18
GJA1	PRPH
RPL14	RPLP2
RPL8	EEF1G
RPL9	RPL15
EIF2S3	DNAJA1
CAND1	BOP1
PRPF8	AAR2
HADHB	FBXO6
ERCC6	CBX6
RPS16	RPL21
RPL24	PSMB1
TTC1	PPP2CB
RRM1	COPS5
USP7	CDK2
DLST	MRPL39
YY1	ZNF830
CUL3	EIF3CL
UBL4A	PCBP1
SART3	CUL3
PDZRN3	LNX1
RPS8	RPS3
PSMG3	VPS26A
MMS19	XPO1
KLHL23	CUL3
RSL1D1	HP1BP3
SMC4	NEDD8
COPS5	RBM42
TST	HPDL
TGFB1I1	PLEKHH2
MRPL19	MRPL50
UBL4A	RPL10A
HIST1H1C	H1FX
NUBP2	PSMD4
ABRA	ABLIM3
SUMO1	ARHGDIA
CENPU	PAXIP1
SRSF2	CUL3
SUMO1	ZNF174
ZNRF2	ATP1A2
PPIH	PRPF3
ERAL1	CUL3
PYROXD1	LSM2
ZNF106	SUMO1
SRSF10	SMU1
SRPK1	C6orf201
MAGOH	CWC15
SLC25A5	RPL9
TAB2	TBL1XR1
SUMO1	CTNNA1
USP39	TRIM8
XPOT	UBD
NDUFA2	UBE2I
OXCT1	SUCLG1
PBDC1	GTF2E2
RAB3GAP2	GNE
CCNE1	UBTF
JUP	NARS
EIF4A3	ERH
FZR1	DDB1
CAND1	C5orf42
RPS3	HSPA5
RPS23	RPS27L
TMOD3	HNRNPUL2
DDX39B	THOC5
TRIM28	ZNF256
RPL14	SIRT7
RHOBTB1	CUL3
PSMD3	SQSTM1
YWHAQ	VCP
BARD1	CDKN2AIP
SERPINH1	SEC23A
ZNF274	CBX5
SRPK1	MAGEB1
WDR18	RFC1
TUBB4B	TUBB
PPP1CA	RORC
SRPK2	YPEL3
VPS26A	ETF1
MRPS30	C1QBP
CUL3	DARS
RPS16	RPL27
MRPL58	RPS15
TOR1A	KLHL14
TNFAIP2	TOPBP1
HSPA5	BRAF
CBX5	BCL7A
ATP6V1E1	S100A10
RPS25	RPL19
UBE2R2	SFN
SLIRP	ELAVL1
NELFB	IGF2BP3
PAFAH1B2	YWHAB
PSMC2	PSME1
RPS26	RPL9
FBXW5	NEDD8
STUB1	AHCYL1
ATP5O	NDUFS4
OGFOD1	H2AFZ
RPA1	RAD23B
SENP3	MOV10
TUBB	DFFA
ITGA4	HIST1H2AE
RPL18	RPL27
DLD	CKB
DHX9	RPL27
SAP18	ADNP
SSR3	DDX21
UBE2F	DCUN1D2
PFN1	CDK2
CPOX	AIFM1
SNRPC	SNRPE
RPS7	NOP56
ACAD9	VAMP2
ELL2	ICE1
PIK3R1	APPL1
RPS7	DDB1
AHR	TAF9
COPS5	ISL2
PDHX	PDHA1
KAT2B	DR1
CUL1	NAP1L4
EIF4B	RPL29
NDUFV2	NDUFS2
TRIP6	SSSCA1
BAMBI	BMPR1A
TNFRSF1A	CLIP3
MRPL51	MPV17
CDK2	PLEC
GLTSCR2	UTP4
TFAP4	ZNF462
SOCS3	PTK6
CAND1	TIMM13
RPL14	RPL19
EGFR	HSPA5
CASP3	ZBTB16
HSPA4	JUP
CCDC9	MAGOH
ITGA4	CCT5
RAB11B	GDI1
UIMC1	HIST2H2AC
ISL1	COPS5
PSMB1	FBXO28
VCP	UBD
CDC73	ARFGEF2
PRTFDC1	RTN3
PANK4	UFM1
DIMT1	IGF2BP3
PAFAH1B1	YWHAH
RPS3A	NCL
HUWE1	LARP7
DYNLT3	DYNC1LI2
MVD	GINS2
COPS5	RBX1
RPL37A	DHX9
SND1	CDK2
SMC3	UBD
NCSTN	NOP56
CAND1	COL19A1
HNRNPA0	NEDD8
CUL2	KHSRP
ZYG11B	NEDD8
HIRIP3	SNX2
CAND1	MRPL4
RPLP0	RPL6
NIPBL	HINFP
CUL3	FAR1
EIF2B3	RFC4
SFPQ	UTP14A
MRPS9	MRPS26
EEF2	XPO1
CDK2	APOO
DPP7	SARNP
COPS5	TTBK2
COPS5	RPL12
CAPZA1	BAG3
ATP6V1B2	PIN1
LARS	CDK2
GFPT1	GARS
EIF3C	NAP1L1
RARS	NARS
CFTR	SNX9
MRI1	KCTD3
CAND1	RPS21
PACSIN2	PLOD2
MRPL19	CUL3
RPL23A	CUL1
MRPL23	MRPS14
ATG12	BCL2
RPS21	ADRM1
CUL5	NAP1L4
PFAS	DCPS
YWHAE	LIMA1
STOML2	HSP90AB1
TTC1	SSSCA1
TRIM63	ATXN3L
NDUFA7	MRPL14
ZNF620	CBX5
TUBGCP2	METTL18
RPS5	RPL6
PHAX	HSP90B1
MVD	CAPN1
NCBP1	GARS
TTC9C	AHCYL1
ATP5B	GBP1
STAT5A	SOCS7
PTCD3	MPV17
VCP	ARPC2
NONO	BHLHE40
HMGN5	CBX8
COPS4	JUN
WDR1	PTMS
PDIA3	COL6A1
COMMD1	VCP
SDHB	SLC25A22
RPL37A	NOP56
NSUN2	UBXN7
PFAS	LDHB
TUBB4B	GJA1
RPL22	DHX15
CDKN2C	ATR
CUL1	RPL27
ESRRA	ZNF606
RPL38	RPL36
NOTCH1	RFX1
HNRNPH1	IKBIP
SRPK1	FBXO15
DNAJB1	XPO7
GRK5	XRCC5
GJA1	PRDX1
SRPK2	RWDD2B
NDUFV2	NDUFA10
COPS5	RPL23
PAXIP1	PGAM5
BRIP1	UBD
HIST1H2AA	MAGOH
SUMO1	TRIM5
COPB1	DIAPH1
VCP	CDKN2AIP
DHX9	HIST1H2BB
RPS3A	RPL18A
EIF4A3	RPS9
C11orf58	AHCYL1
MEX3D	AGO1
SUMO1	ZNF431
CORO1C	VPS35
RBM8A	DHX38
ZNF709	UBD
MAT2A	MAT1A
TYMS	UBE2C
XRN2	XPO7
ACADSB	UBD
DHODH	SDHA
NCL	RPL7A
NANS	ASS1
TMEM14C	SFXN1
CUL3	CPSF1
ATF2	ANXA1
ITGA4	MCM6
ARVCF	LNX1
RBL2	RAD50
DDB2	ERCC8
PAXIP1	SNRPD3
YWHAE	TUBB2A
RPL23A	RPL18A
RPL7A	DARS
RAB1B	RAB8A
MRPL9	PLP2
RPLP2	RPS15
PIAS1	PLAG1
RPS12	RPL21
CAPN1	CNDP2
NUP50	EPB41L1
CA9	FLOT1
RPS6KA1	NPEPPS
RPL13A	MAGOH
PEF1	CUL3
SDHB	MRPL20
SNRPG	CUL3
OGFR	TRAP1
MRPL41	CAND1
RPS12	EIF3A
MED17	UBD
ITGA4	HNRNPA3
SEC23A	S100A6
RPL8	RPL7A
LAMP1	HSD17B10
TUBB	CRYZ
NEDD8	FBXO30
CDC37	STK33
RPS25	RPLP1
WDR18	EIF4A3
HADHB	HSP90AB1
TWF2	PROSC
UBE2L3	AHCYL1
SNRPA	AHCYL1
SRSF2	PSMA1
BARD1	RNGTT
SRSF5	SMU1
NKX3-1	STMN3
RPL24	CUL5
IFIT1B	IFIT3
SUMO1	SSSCA1
CUL3	TKT
APOD	CUL2
YARS	XRCC5
UBL7	TTC9C
SKAP2	PTK2B
NOB1	TXNL4B
YBX1	APEX1
SEPT2	TPR
CUL5	WDR4
HP1BP3	ZNF326
ESRRA	TFAP4
PTCD3	C1QBP
OSBP	TTC1
RBM22	CUL3
SDHA	UBD
RPS27L	RPL23
CAND1	RPL14
UQCRFS1	LYRM7
VAMP2	USP7
BCL6	PATZ1
DHX57	DCUN1D1
MAGED2	USP7
GRK2	KCNIP3
RPS26	HSP90AB1
PPIH	PAXIP1
PPP1R2	MSN
TOMM20	NDUFS4
FBXO6	ATP5B
ITGA4	SRM
RPS13	RPL9
KRT18	ATF2
SNRPF	IGBP1
UBE2C	ZFYVE19
USP8	TRIM54
CRABP2	CDK2
VAMP8	ATP6V1B1
CAND1	PYGB
GJA1	PLD3
LRRK1	SOS1
GNPDA1	UBA6
CCT4	CUL3
RPL19	RPLP0
AFF4	ELL
DYNC1H1	TNKS1BP1
HNRNPA0	COPS5
BARD1	SELENBP1
MRPL23	RPS3
UBXN7	UFM1
SNRPB2	MMS19
CAND1	SNU13
RPS10	RPS2
SRPK2	LCE3D
BHLHE40	NR1D2
OTUD6B	MYH9
ATP6V1C1	SRSF5
ITGA4	STIP1
TRIM5	TRIM35
SRRM2	SARNP
FAM98B	C2orf49
DRG1	SUMO1
RAB6C	MARC1
FTO	CNDP2
TUBB	COPS5
PLAA	TUBB2A
PLK1	SNCB
CEP97	ACTR3
COPS6	TFG
COPS5	SSRP1
COPS5	RCBTB1
CORO1C	CBL
ANAPC1	ANAPC15
CDX2	MEX3A
LNX1	WNT8A
HSPA5	LGALS1
BAG3	HSP90AB1
BTBD1	CUL5
G3BP1	COPS5
USP3	SH3BGRL3
RPL4	RPS14
PCDH7	DDX28
ILK	COPS5
NUBP1	RCCD1
DENR	PPP1CB
TMEM43	MMS19
MRPL40	MPV17
SFXN3	VDAC2
SRPK1	COPS5
LAMP1	OSGEP
BARD1	DCAF16
BARD1	SRSF6
IFIT3	HNRNPL
S100A9	SMARCA5
IRF3	IL27
HNRNPA3	EEF1G
UBL4A	RPS3A
MRPL2	DDX28
CAND1	TRMT112
SFPQ	PPARGC1A
SNRNP200	SART1
SORCS3	RBM33
WDR18	UTP14A
SERPINH1	UBL4A
RPL26L1	RTCB
STAM	S100A11
AP3M1	AP3D1
UBL4A	RPN1
PSMG3	NMI
NUP107	CPSF6
ITGA4	RAC2
EIF2B3	FKBP3
SEC23A	GARS
PEX14	DYNC1H1
MAGEA6	TRIM26
HMGB3	GSS
EP300	IFNA14
SLC25A5	INPPL1
STMN1	S100A16
NCBP2	CUL1
JUP	PLOD2
TBCB	ERP44
DNAJB11	PNP
NNT	ATP5B
ITGA4	NDUFA2
PEX14	KIF11
EIF4H	AHSA1
CTPS1	CS
HGH1	HGS
MYF6	TCF12
FZR1	MOAP1
YWHAB	ATG4B
SRPK1	LINC00312
IGBP1	PDCD6
ARHGAP26	SRPK1
COPS5	GTPBP1
RPS3	MAGOH
PLIN3	PARP6
SP1	HINT1
HNRNPDL	PDHA1
H2AFZ	SUMO1
EIF4A3	SNRPD3
SSR1	FLOT2
RPS21	RPL7
SLC12A2	SEC13
SNW1	TOP1
ITGA4	RPS8
MEX3B	YWHAG
SRSF5	SURF4
SUMO1	RBM25
BIRC2	CDC40
TUBB4B	LMAN1
ZCCHC8	USP7
KIFC3	SMARCE1
USP28	USP8
RITA1	GOLGA2
HSF1	CBS
UBE2E1	FBXO2
KRT79	CBL
BMS1	GRK5
EIF2B2	EIF3K
CHD4	SUMO1
DIMT1	NELFB
MRPL57	ABCC2
CUL2	RPL23
RPL14	RPL6
RPL18A	RNF115
CNDP2	GNS
DYNC1LI1	ZFR
RPL26L1	IGF2BP3
GRK5	GOT1L1
MLF2	RPP30
SNRPF	IFIT2
CSE1L	ACAT1
RPS23	NCL
RPS2	RPLP1
RPS25	NACA2
FBXO6	GGH
SUMO3	ZNF207
CCT8	KARS
SRPK1	NOVA1
RUVBL1	CAND1
DDB2	GRK5
PTMS	PHPT1
APEX1	PRPF19
UCHL3	PJA1
HPRT1	APRT
DHX9	CUL1
UBL4A	NDUFA4
CAND1	MRPS28
LGALS3BP	CD9
DCAF8	UBD
RPS13	RPLP0
CUL3	POP1
SMC4	CDK9
TUBB6	FAM86B2
KCMF1	FLNC
TUBB	COPS6
GTPBP1	CUL3
MRPS7	MRM3
TUBA1C	GAPDH
RPL22	RPS8
RPS26	NDUFAF2
MRPL23	MRPL2
PEX14	IMPDH2
TELO2	COPG1
IL12B	IRF5
THOC3	VIM
ATF2	HSPE1
SRPK2	MAGEB1
KIF5B	RNF20
SEPHS1	XPO7
CD38	CBL
RHOA	MPV17
ATF2	SRA1
TOPBP1	TFAP4
GAPDH	CDK2
MTMR2	EHD4
YWHAB	PTPN14
KRT17	PA2G4
RPL37A	NAP1L1
LSM2	BRF2
UBE2O	GRK5
RPS14	RPS7
ITGA4	PLEC
RPS6KB2	STRBP
ITGA4	VARS
TRIM25	UBE2S
FCHSD2	MTUS2
ITGA4	RPL23A
COPS5	HNRNPF
KRT73	UBASH3B
STUB1	NOS2
TOP1	SUMO3
UBL4A	RAB13
TRIM28	COPS5
HSF1	MTMR2
MSH2	SMARCA5
CAND1	RPLP1
PEX14	CNP
WDR77	CUL3
KPNA3	TP53BP1
RRAGC	SQSTM1
OXCT1	TIMM9
ZC3H4	SLC25A10
SUMO1	BEND3
LRRC41	DCUN1D1
ACTA1	RRN3
RPS10	RPS23
PHGDH	SURF4
NEK9	SPDL1
PPIF	ATF2
CUL1	USP11
ABCC2	MMGT1
THOC5	UTRN
CACNA2D3	LYL1
S100A7	CFTR
RRP7A	GNL3
LRSAM1	YTHDF1
NUDT21	RPS3
SOCS3	NFKBIA
PAK2	G6PD
STAM	USP28
UBD	TMEM86A
ITGA4	MAPRE1
NKX3-1	RPSA
CIAPIN1	CAPZA1
CUL3	ALDH2
AASDHPPT	PLCG1
PPIF	STX7
CORO1C	BTK
TUBA1C	DCUN1D1
ATP6V1C1	VTA1
CUL1	UBB
EEF1A1	COPS5
LIG4	ZFAND2A
YWHAQ	TRIM32
LSM1	WHSC1
ATF2	AHNAK
RPS14	PRPF8
SRC	KCNA4
FBXO6	RANGAP1
UNK	UBA52
PCNA	PFKM
PDIA6	IGBP1
SLC18A2	PARK7
EGR1	ADAR
COMMD5	RELB
HPRT1	MTAP
HIST3H3	BIRC5
DDX5	XRCC4
CUL1	FBXL22
SRPK2	CBX5
UBE2L3	RAD23A
HSPA4	PPAT
EGR1	DEGS1
XRCC6	PLOD2
FZD1	GSK3B
VCP	HUWE1
MRPL12	MRPL1
SRP14	CUL1
SMARCD2	CUL3
SRPK1	FKBP3
UBASH3B	KRT8
SART1	SNU13
COPS6	RPLP2
RPS21	CLNS1A
NDUFS6	TMEM65
CSDE1	CUL1
TUBA1C	NEDD8
CMTM5	HNRNPK
CLNS1A	P4HB
EIF4A3	PRPF3
ALB	SCAF1
ITGA4	RPL10A
DCAF10	DDA1
VPS4B	CUL3
PPIA	PTMA
TXNDC17	UBE2N
RPL10L	RPL27
PSMA1	PSMD5
GAPDH	COPS5
HNRNPF	NEDD8
NUP155	CUL3
CUL5	FBXO17
CEP72	UBD
MFAP1	BARD1
UBQLN4	UBE2C
UBD	CCDC138
YOD1	USP21
RPS12	RPL35
HAUS7	DHX29
MEX3B	YWHAB
PAXIP1	LYAR
SRPK1	UBD
SRPK2	DRAP1
SDHA	MRPS9
NFKB1	BIRC3
YRDC	VPS29
NOP58	RPL6
TOP1	CDK2
DHRS7B	UBD
NCL	GRK5
COPS5	FAM98B
VPS36	TTC4
TMEM54	CDK2
PTGES3	AHCYL1
TSR1	RPSA
RPS21	RPL12
UBD	PGBD5
ITGA4	RPL22
KRT6C	COPS5
IVNS1ABP	AHR
DHX57	COPS5
HNRNPF	NDUFAF4
EGR1	CNPY3
TXNDC17	ATP6V1C1
RPS12	RPL11
CDK12	ZNF606
CAND1	NOP58
ACTN4	UBD
EIF4A3	RBMX
ZNF490	MTUS2
HSPA4	METTL21A
CSE1L	XPO1
ATP6V1C1	SNX2
IGF2BP2	CUL3
MED18	PIP4K2B
EIF4B	SAMHD1
EFL1	BAG1
SOCS1	ATR
RPL8	RPL30
METTL18	CCT2
SENP8	PINK1
HNRNPA3	RPLP2
RNF5	UBE2J1
NDUFA12	ATP5B
JUP	RPL21
IER2	UBD
COPS5	AIFM1
CUL3	AURKAIP1
THG1L	ARPC2
RNF8	UBE2V1
PANK4	TP53RK
TUBB4B	CBL
RPS3A	RPS27
NOLC1	RABEP2
TUBA1A	YWHAE
RPS14	RPL7
CUL3	RBMXL2
EIF4EBP2	MTOR
CDC16	TP53BP1
CYP3A4	CYB5A
ASNA1	VAMP2
SRPK2	TDP2
SART3	PRPF8
UBE2L3	TIGAR
ERCC8	UVSSA
PAFAH1B2	PDIA4
UBTF	GRK5
SDHB	MRPS10
NCSTN	PCDHA2
GNG2	GNB2
NDUFS4	COX15
PCNA	SLX4
SNRPD1	TOP1
TOR1A	CANX
UBA2	USP34
XPO4	THOC2
SP1	CAPZB
OGFOD1	PYGB
H2AFZ	ACAA2
CLNS1A	MDH2
NABP2	SUGP1
CPOX	CUL3
MAGED2	EID2
MDC1	LSM12
PPP2R2B	KLHL15
MRPS14	RPL23
VCP	TNKS1BP1
CUL2	SEC23A
CDC23	NOTCH1
CDK5RAP3	TAX1BP3
CAD	NOS2
UBR5	UBE2D2
AAR2	CUL3
KCNA3	TFRC
CFTR	SH3BGRL2
CUEDC2	SOCS3
VCP	SUPT16H
UBD	TRMT10C
SRSF2	UBA2
YY1	PCGF2
UBE2D2	CUL3
HSF1	DTD1
TALDO1	SORD
KPNA6	KPNA2
GSS	MSN
RBX1	CCNF
NACC1	ZBTB6
APMAP	UBD
CAND1	RPL32
TSN	MAGOH
OTUD6B	SWAP70
BMX	TCEB3
MAGOH	PGAM5
RPL24	RPL7A
CAND1	SSRP1
COPS5	KCTD6
MAPKAPK5	SRPK1
LIG4	CTSD
BARD1	UBE2E2
CBX6	CHAF1B
ZFR	PRDX1
NKX3-1	FEM1B
CCL15	NFKB1
DSP	IFIT3
CA2	CA9
TIMM13	CUL3
VPS35	CDK2
CBX6	NCL
MRPL41	MRPL12
CTSL	GJA1
TUBB	SF3B3
UBQLN2	USP34
HNRNPA0	CUL3
CUL3	CPNE7
MAGED2	COPS5
CFTR	MED12
RPS13	RPL23
CAND1	DHX9
CLNS1A	SEC24C
HDAC6	NEDD8
APOA1	SETX
CAND1	ORAOV1
JUND	HINFP
YWHAG	CKB
ADRM1	UBD
RPS21	UBL4A
ZYX	FAM129B
UQCRC1	ATP5C1
SF3B3	TMOD2
POLD1	COPS6
UBL4A	TUBA3D
MED21	MED11
RIPK1	UBE2V1
SNRPA	SF3B3
RNH1	LSM2
RPS26	RPL18
CAND1	HIST1H2AE
NCL	RPL6
RBSN	EHD3
RPL37A	UBL4A
EPRS	NARS
ITGA4	DDX42
RPS12	RPL7A
CAND1	RPS16
TRIM28	UBE2D2
CRNKL1	DHX8
ACTR8	INO80C
DFFB	COPS5
UBXN7	UBE2V1
BIRC3	UBE2V1
CAND1	ZCCHC11
RPL37	RPL27
RPL27A	DARS
RPUSD2	LZTFL1
PSMA2	ZNF24
NMT1	EDC4
DENR	NLRX1
RBX1	FBXL15
PPA1	MTRNR2L1
NUP107	VCP
RPL19	CUL3
FUCA2	FBXO6
RPL4	NIFK
AFF1	PCSK1
SART3	CAND1
WDR5	KAT2A
SNX5	XPO5
OXCT1	THOP1
EIF4A3	SF3B2
SRRM2	SART1
BARD1	WDR5
CAND1	RPS18
TUBA1C	TUBA1B
CRYAB	BCL2
SRPK1	KPTN
TUBB4B	PSMA1
DNAJC10	DCUN1D1
EGFR	SEC61B
EGR1	CTNNB1
FBL	CUL3
ZNRF1	ATP1A2
COPB1	UBD
HSPA1L	UBASH3B
CDK5RAP3	TUBG1
KLHL12	COPS6
PAXIP1	CPSF3
RPL14	RPL35
PPP1R7	HNRNPF
SUMO1	ZNF687
PCMT1	CDK2
PSMD3	FLNC
CUL5	POLR2B
POLR2H	NEDD8
MRPL40	ZMPSTE24
HNRNPA0	SRSF5
RPS10	CUL3
ATXN10	GNB1
FLOT2	VAMP2
FLII	RPL27
RPL14	RPS13
FAM96B	MMS19
MAGOH	HSPA9
EIF2S1	RPL15
IK	ZNF326
UBE2R2	WDR4
CAND1	TARDBP
YBX1	DIMT1
ILK	CUL5
HNRNPF	RAB21
SRRM2	PRPF3
ACTG1	LIG4
IRF2BPL	NPM3
HIST1H1B	CCNB1
MAT2A	EEF2
HIST1H2BH	RNF20
ANAPC4	PAXIP1
HSPA5	ETFBKMT
USP34	UBE2V1
SGTA	YWHAB
PPIH	METTL18
RUVBL1	METTL18
LAGE3	PTMS
ARIH2	PDLIM1
DYNLRB1	DYNC1H1
ITGA4	EIF3E
RPL30	RPL11
FAF1	PPP2R5C
VCP	CNOT8
UBD	GPR153
GABPB1	LMO1
RPL22	RPS16
NOV	CDKN1A
ERO1A	PPME1
MRGPRX1	GNB1
CAND1	SEC23A
RAB7A	ATP13A2
TNFAIP2	NOS2
FN3KRP	CUL3
RPL36	RPL7A
MSH2	CUL2
EIF4H	DGKQ
DKC1	GAR1
PAXIP1	GPKOW
OGFOD1	UBR7
G3BP1	RPS27L
RUVBL1	UBXN6
HSPA1L	METTL21C
QARS	ZFR
ATP6V1B2	CUL2
SAP18	SUPT16H
ALB	C4A
NDUFA12	ABCD1
LAGE3	AHCYL1
KBTBD6	CUL3
DLAT	MRPL1
CAP2	NCKAP1
CEP44	ALB
DCUN1D1	POLR2A
THOC7	ZCRB1
ITGA4	NAA15
SRP72	CUL3
CAND1	EIF4EBP3
CUL3	KLHL36
MAGOH	KRT1
SRPK2	SDR42E1
ILK	FAF1
ALB	KRT9
CFTR	B3GNT9
SRRM2	HNRNPA3
RPS23	RPS27
RPS12	RPL9
SUMO1	YY1
ITGA4	UBE2M
COPS5	EEF2
NCSTN	NOP16
MED20	EPAS1
EIF4A3	MYH10
RNF32	LOXL4
TNFAIP3	TRIM2
NUBP2	S100A9
KCTD10	DCUN1D1
SLC25A5	NOS2
VASP	SF3B2
MRPL1	CUL3
ZNF264	CBX5
UBA1	WDR73
TAF7	HIST3H3
ITGA4	STON2
MRPL4	MRPL2
CAND1	PDCD6
CBX7	SRBD1
FGA	ALB
MYH9	GRK5
CUL1	RTCB
DCD	CUL3
SIGMAR1	CFTR
NPLOC4	DR1
RPP38	PSMA6
RPS9	RPL30
SEC23B	SRPK1
CD209	CEACAM5
RPS25	EIF3E
SRPK1	CUL3
SLC25A6	RPL10A
PEX14	TUBB
ITGA4	SDHB
TUBA1A	GAPDH
ITGA4	TRIM28
TBL2	SARNP
INO80B	SUMO1
UBL4A	PHB2
FADD	EDAR
SNRPF	METTL18
SRPK1	SLAIN2
TUBB6	TUBA1B
COPS5	ASB6
HSP90AB1	CCT2
DDX21	RPL6
PTRF	NOLC1
PFAS	ISOC1
ACTB	OTUB1
EIF2B2	FKBP3
TSR1	RPS3
GLRX3	DCUN1D1
RPS16	RPLP0
IARS2	CDH2
NIFK	RPL7
HARS	IPO7
RPL32	CUL1
FOXK1	PSMA1
NAP1L1	CDK2
CUL5	PCMTD1
BAG2	PRAME
CDC73	NUP98
UCHL3	TTC1
BARD1	TOP1
RPL4	RPS25
TRIM28	STAT4
OSTF1	SRC
ME1	TBCD
PAXIP1	EPB41L3
TGM3	LIG4
SEPT2	ADNP
DLST	ATP5B
KRT78	COPS5
SRSF4	CUL3
SPSB3	CUL5
ZC3H18	CUL3
CSTB	SARNP
ATP6V1B2	ABCF3
NME1	SOD1
EIF4A3	RPL7A
KIF3A	NOTCH1
TPRKB	ACTR3
RAB1B	UBL4A
PCNA	RAD23A
CUL3	GPSM1
PRKAB2	CCDC33
ATIC	PROSC
UBE3C	PANK4
NCAPH	HECTD3
MRPL23	MRPL13
MRPL50	MRPL38
UBE2L3	PSMA5
TOMM40	EIF3A
UBE2R2	YWHAE
KCNA5	KCNA4
UBA1	EZR
GINS4	CD2BP2
TUBA1A	PEX14
CALCOCO2	FAM90A1
RPL7A	RPL21
FAF1	BMX
C1QBP	MRPS27
ALB	KIAA0232
AHNAK2	KRT10
CAND1	PRPF19
KIAA0196	PHKA2
MARCH5	UBE2D2
GEMIN8	MMS19
RPL24	RPL10L
MED26	AFF4
BHLHE40	PPP1CC
FTSJ3	DDX21
ATP5B	P4HB
CAND1	KPNB1
GNAI1	GNB1
THOC5	NCBP1
PAFAH1B1	YWHAG
UGGT1	CUL3
COPS4	GRK5
HEXIM2	HEXIM1
MMS19	ARF1
RPL4	RPL29
ELANE	ALAS2
CAPZB	HEXA
UQCRC1	HSPA1L
RPS8	RPS29
RNPEP	UBD
NOTCH1	MAU2
SRPK1	RIMS4
RPS26	RPS15
SLC25A6	VAMP2
NUP155	NEDD8
GNPDA1	EZR
HIST1H2AE	EHD4
EIF4A3	DOCK4
USP8	HTT
RPL32	UBL4A
FBL	SUMO3
RPS8	RPL23A
CUL1	DNAJC10
EPAS1	DPY30
PAXIP1	TMEM120A
SRPK2	AURKA
ADAM10	OR4S2
CWC27	SKIV2L2
SERPINH1	UBD
PIGK	PIGU
MAP3K11	HSP90AB1
ITGA4	SLC25A5
UBD	DCAF13
CUL5	STK4
KRT16	NEDD8
UPF3B	THRAP3
HSPA4L	NUP188
PFAS	EEF2
CRYAB	FCGR2A
MRPS5	EEF2
BARD1	FUCA1
SRRM1	CUL3
MSH2	ST13
FEM1B	COPS4
CRTAP	TOM1L1
EGR1	NFIC
STK33	HSP90AB1
RPS21	CDK2
PSMD4	COPS7A
PRR13	LNX1
TBC1D4	POLD1
COPS5	KCTD3
RRP7A	SNU13
DHX9	RPS26
THOC7	THOC2
CUL3	EIF3G
RPS14	RPL23
CFTR	RCN1
TXNL1	LACTB2
GJA1	VDAC2
COPS5	SNRPD3
GCDH	MAST1
RPS27L	SNRPD3
SH3BGRL2	PRDX1
SNRPB2	SF3B4
THOC3	TTC1
RPA2	PMPCB
TACC3	SEC23A
INPPL1	KRT2
CAND1	RSL24D1
KCNA4	KCNRG
RPS12	RPL14
EHD4	ADSL
CSE1L	CKB
UBE2L3	NDUFA7
ACTBL2	CUL3
DIMT1	EIF2B3
ZPR1	UBXN7
ZNF8	CBX5
CDKN1A	TRIM39
TRAPPC10	NOTCH1
MRPL53	SCO2
CBX6	CEP350
RPSA	RPS7
RPS8	RPS17
RACGAP1	CUL1
TUBB1	TUBA1B
UBA2	CHMP5
IER3IP1	FAM3C
TGFB1I1	CBLC
CPSF6	WBP11
AIFM1	CUL3
VCP	MARK2
ELP6	GJA1
RPL24	PLOD2
CUL5	HIST1H2AJ
SDHA	PDHA1
NSUN2	EFL1
RPL10L	RPL11
YBX1	NMT1
MDC1	U2SURP
HNRNPDL	LRP1
CORO1B	TELO2
KIF1BP	UFM1
UTP6	TWF2
PRKCDBP	TPM4
RPS23	SNU13
VCP	RAB14
YWHAQ	HECTD1
PLOD3	DYNC1H1
TUBA1C	CUL3
HIST2H3D	ELP3
SRPK1	SART1
HMOX1	CREB3
SLC25A5	RPL10A
SFXN1	TMEM126A
KDM1A	TBL1XR1
RPL24	RPLP0
UNK	UBE2C
HIST1H2AD	RPS23
ACTB	KMT2E
UBL7	ZYX
PABPC1	CNOT6
SAMHD1	ATP6V1E1
PFAS	CNBP
STX8	CLN8
HSF1	C14orf142
JAK1	PLCG1
UQCRFS1	USP7
CAND1	DDX56
ARIH1	DR1
RPL10	RPL6
EIF3A	RPLP1
RPL10L	RPL6
SNRNP70	DCUN1D1
CAND1	CMSS1
HYOU1	CDK2
EGR1	C22orf46
ARIH2	CCDC33
UCHL3	TTC9C
CTPS2	MTMR2
RPL8	COPS5
TTLL12	SSSCA1
RING1	NOTCH1
COPS5	CKAP4
GATAD2B	NOTCH1
CAND1	DDX5
CFL1	MTAP
RPL38	RPS25
ITGA4	PFN1
ZFR	VPS29
EIF4A3	FBL
MYLK2	BTK
PSMD11	GRK5
INO80B	INO80C
VHL	UBE2V1
CREB3	TMEM14B
HSPA9	ECHS1
MRPL40	DLST
IKBKAP	MMS19
RPL10L	CDK2
TRIM5	MAP3K1
DDX24	CUL3
CD2BP2	PLP2
PCBP1	PCGF2
LRSAM1	PLIN3
TP53BP1	ACAA2
CLPX	CUL1
RPS14	CUL1
ATP6V1B2	RPS5
CTPS1	ACO1
AFF1	ELL2
RPLP1	RPL7A
RRS1	SNU13
TYMS	WDR45B
RPSA	RPL6
RPS8	RPS14
POLD3	POLA1
STIP1	AHCYL1
