a_alias	b_alias
PAAF1	PSMC6
ARHGEF6	PARVB
JUND	MEN1
PARK2	UBE2G1
AIM2	PYCARD
PLD1	SNCA
RTN4	CNTNAP1
CREB3L3	NFIL3
SMAD1	ZDHHC3
SMAD4	FBXO34
ATP5C1	ITIH2
VCL	PDIA3
SDC2	SDCBP
PPP3CC	TGFBR1
KEAP1	SNRPN
AAGAB	UNC119
STAM	USP8
SRC	DDR2
AP2M1	IKZF1
MECOM	HDAC1
TFE3	E2F3
ATP5J2	KDM1A
SSH1	CFL1
TRAF2	CALCOCO2
VTA1	NBR1
NFKB1	HDAC1
RING1	RNF2
PDGFRB	PLCG1
ICAM3	ITGAL
RNF10	COL4A5
WBP4	CHERP
CEBPG	CREB3
UBE2L6	RNF40
PLCD1	TGM2
RRAS	ARAF
TNFRSF1A	FADD
RANBP2	RAN
ERH	COPS6
SKIV2L2	EXOSC6
BAG6	PLPPR3
PNN	KRT8
SMAD2	TRIM62
ARIH2	SLC1A6
PXN	TUBG1
COPS6	CDH10
ATF4	TRIB3
RANBP9	RAN
BRK1	WASF1
CSF2RA	CSF2
NONO	FXR2
HCK	ABL2
POLR2G	POLR2C
EEF1G	CCDC106
BATF3	TEF
SDCBP2	PAFAH1B3
EGFR	VAV2
PKN1	NEUROD2
XRCC6	NCF4
ZNF202	ZNF473
LYL1	LMO1
CEBPZ	NFYB
FYN	CSF1R
MTNR1A	MTNR1B
CCL8	ACKR2
SPI1	TBP
SNW1	NOTCH1
TRAF2	CD27
NELFCD	EPRS
ATF4	POLR2C
SF3B3	MPP3
SIRT7	MAGED1
LY6H	DVL3
BRCA1	RAD50
EXOSC8	XRN1
MDFI	SLC9A1
FBN1	FBN2
NSF	NAPA
JUND	FOS
FDFT1	TMEM43
SYK	EPOR
TNF	TNFRSF1B
CDKN3	CDK2
GIT1	HMOX2
CDK1	TSC1
PRKAR2A	AKAP8
RIPK1	RIPK3
MAP3K5	GLRX
JARID2	GATA4
BTBD2	TGFBR1
TAB2	CS
TAF7	SETD7
PIK3R3	PIK3CA
RPS21	VCL
RASL12	BMPR1B
SMARCE1	RELB
RPL23	RELA
VCL	RTCB
BMPR1B	DCAF12
CAMLG	EGFR
TCF25	SAT1
FSTL3	MSTN
EGFR	EREG
PKN1	VIM
FXR2	FTH1
LMO4	SEC24D
TOMM20	PTN
PDAP1	PDGFA
ABI2	KRT19
PPP6C	IGBP1
PAIP2	PABPC1
RHOXF2	LENG8
DDIT3	JUN
BIRC2	JUP
IKBKAP	IKBKB
EP300	COPS6
S100A1	GJA1
KAT2B	CCND1
VDAC1	DYNLT1
AVEN	VCL
THRAP3	YWHAG
KIF1C	YWHAE
POP4	RPP25
TIPARP	XRN2
MORF4L1	SIN3A
PGR	ZBTB17
MAD1L1	MAD2L1
UBA1	SEMA3F
HNF1A	PCBD1
YAE1D1	CEP126
SNAPC4	SNAPC2
CCT3	SSSCA1
ZBTB43	MCM10
CXCR1	PPBP
VCL	TVP23C
SMAD1	RAB6B
RBX1	CUL3
PPP3CA	PPP3R1
RPL4	PBX2
RPP25	POP1
BAG6	GLRA2
LZTS2	PAK5
TNK2	RPL18A
LNX1	AIMP2
ATR	CHEK1
RNF11	SDCBP
CDK17	YWHAG
PITX1	DVL3
FOSL2	JUN
WBP4	SART1
ASAP1	CTTN
CLNS1A	EIF4A2
ZNF512B	DVL3
INO80C	SAT1
PRLR	PTPN11
GHR	CISH
TNFRSF1A	TRAF1
RRAS	BCL2
GRIN2C	DLG4
SKIV2L2	PBX2
MOB4	MYL6
SESN1	PRDX1
ZNF101	CALCOCO2
PDE6D	RAD23A
PTPN6	CBL
PTPN13	FAS
TNFRSF1B	TRAF2
CLSPN	RAD9A
RBL1	CREG1
RRS1	APPBP2
CUL2	VHL
EIF3C	EIF3J
C3	CFHR3
LPL	UBE2Z
NCOR1	HTT
TGFBR1	RHOA
SP1	YY1
BCL10	CARD14
SMURF2	SF3A2
EEF1G	ZNF24
CAPNS1	GET4
USP2	BEND5
SAT1	EVA1A
TRAF2	MTOR
SYT1	S100A13
SCTR	SCT
PDZK1	ABCC2
UPF2	LSM1
PFN2	ROCK1
BRCA1	CCNB1
PNN	SRSF4
IGFBP3	GTF3C1
TRAF2	ZBTB16
FEZ1	CCL7
BCKDK	TRAF4
HEXIM1	CDK9
FOXM1	CDK2
STC2	POLR2C
BNIP3	NCBP1
SYNCRIP	SYT1
PITX1	RHOXF2
G3BP1	PXN
AKR7A3	AKR7A2
KCNK3	COPB1
CSNK2A1	RELA
RASGRP2	FAM118B
PSMB1	PSMD4
CHUK	FOXO3
ITGA2	AUP1
HCK	RASA3
DLST	DLG5
VCL	B2M
KALRN	DISC1
NCOR1	NELFE
NSF	STX8
ING1	HDAC1
TRAF2	CASP8AP2
ARPC3	ARPC2
POLR2E	POLR2D
CTBP1	CREBBP
PTK2	ATG12
CDC45	MCM3
KIAA0930	YWHAB
ZAP70	CD5
DBP	CEBPB
TAF10	TAF12
MAP4K2	RAB8A
MAP2K3	MAP3K4
CHUK	CTNNB1
PSMC2	SKIL
POLA2	HELB
NCOR1	BCL6
GNG11	ZHX1
IGSF21	HSPB1
CSNK2A2	FGF2
VPS25	VPS36
AES	SIX6
YY1	RYBP
IFFO1	XRCC4
IGF2	IGFBP5
FXR2	NECAB2
GCSH	ZBTB16
DYNLL2	THAP10
SMAD4	TSSK3
GBP2	PAFAH1B3
HABP4	C1QBP
ZNF250	HOOK2
EPOR	SOCS2
WWP1	LAPTM5
YWHAQ	KRT9
FOSL1	FOSB
IL1R1	IL1B
SMIM14	LSM4
XIAP	COMMD1
DLEU1	CEP126
NUDT3	RPLP1
ATF2	CEBPB
CASP3	CASP6
KPNA2	RECQL
GABARAPL1	ATG4B
MPHOSPH6	DYNLRB1
PSMC3	PSMC5
PIGA	PIGH
RANBP10	CACHD1
COPS5	JUN
EGR2	MED31
PRLR	SOCS2
GIT1	TRIB3
SIAH2	DCC
GHR	JAK1
PSMA2	PSMA1
NAT9	LUC7L2
DPPA2	PBXIP1
ENG	ACVR2A
SRC	SHC1
CRIP1	HAP1
FEZ1	NBR1
EPS8	MRPL20
VPS4A	CHMP2A
EEF1D	CD48
TAF9	COIL
PHYHIP	PPIE
RHOQ	CDC42EP3
PIK3R1	INSR
ACP1	EPHB1
OLFM2	ROBO2
RUNX1	TLE1
PAK2	NCK1
CCDC85B	ZNF205
LMO4	PITPNB
UBQLN4	PTN
CENPO	NECAB2
ASCC2	CKAP4
CALCOCO2	POLI
MFSD3	APPBP2
FOXG1	FOXO3
NADSYN1	CUTC
ITGA4	CD81
ICMT	RAC2
PTK2B	JAK2
CYBA	NCF2
MAP3K10	CLTC
PCNA	POLD1
DBP	HLF
PHC1	UBE2I
PLCG1	DGKZ
CA8	LRCH4
XRCC6	PGAM1
PKN2	PLCG1
PI4KB	YWHAB
ZNF165	SCAND1
JAK3	JAK1
HSBP1	CCDC53
ZNF512B	HTATSF1
ACTA1	GSN
TNS3	ERBB3
NBN	BRCA1
SMAD1	RAB2B
BIK	MCL1
NFKBIE	ANKRD28
TNNI3	TNNC1
IKBKG	IKBKB
SYK	CBL
ARAF	COPS3
EIF3D	EIF3G
ERC2	PPFIA3
PXN	LGALS1
NGF	NGFR
S100A11	S100B
GDI2	RAB8A
WWP1	RNF11
CAPN1	ECHS1
AQP1	TRIP6
BNIP3L	TMEM11
EEF1A1	PLCG1
EBI3	MDFI
SNRPD1	SMN2
ITGB3BP	ITGB3
VCL	ATP5B
KIF1C	PTPN21
PHYHIP	WDR89
PPM1B	MAP3K7
JAK3	IL2RG
UBE2I	SUMO2
CHGB	MGLL
SMAD2	EEF1A1
RPL4	PXN
WBP4	SFPQ
RHPN2	RHOB
RAD51B	HIST1H3J
CA12	LGALS7B
KCNJ12	SNTB2
NOTCH2	ZNF8
TFDP1	E2F2
TEX11	C10orf82
WSB2	RPN1
EGFR	PTK6
ZC3H7A	COL7A1
PRMT1	HNRNPU
CCDC47	RPL7A
HSF1	TBP
GABRG2	DRD5
MUL1	APPBP2
TRAF6	NGFR
VPS37B	TSG101
YWHAB	CDKN1B
SCMH1	TOB1
COL5A1	THBS1
IGSF21	GIPC2
CHD3	CASP6
LTA	LGALS2
S100A1	DES
MYCN	NMI
TAF5	TBP
PAWR	DAPK3
IKBKAP	PLP2
PSMD13	PSMC1
EP300	FEN1
LAMP2	SNCA
MAP7D1	APOA1
RAI2	SGTB
ZNHIT6	SMAD2
VIPR1	GNAQ
THAP1	NUP62
CCDC112	LURAP1
EEF1G	NUP85
FASLG	GRAP
SULT1E1	ENOX1
ITGB1	FLNA
PHF10	CELSR2
SMAD7	BMPR1B
ACKR4	CCL2
SLC35A2	PLSCR1
SPI1	GATA1
DVL2	CSNK1E
TAF9	DRAP1
PDPK1	MTOR
SH3GL3	NDUFB9
CASP4	NOD1
PDPK1	YWHAH
LPL	CEP126
VTA1	RABAC1
PRL	PPIB
KDM5B	PAX9
MBD4	MLH1
SLC9A3R1	SLC9A3
SERPINA3	KLK3
SLC9A3R2	EZR
DHPS	NIF3L1
CALCOCO2	PCGF1
VAV1	CBL
AKAP6	RYR2
HSP90B1	CSNK2A2
GIT1	LAMTOR5
UBR5	KPNA1
ORC2	XRCC5
VCL	FUS
TAF9B	DRAP1
SKIL	MACF1
MAP3K5	YWHAQ
PDCD6IP	EGFR
TNFRSF1A	LTB
HOMER1	RYR1
SHB	IL2RG
MDFI	PGLS
TRIM33	TRIM24
NCBP2	HNRNPF
CCDC85B	FAM214B
RNF5	UBE2D2
RBL2	E2F4
IL6ST	CNTF
DOCK2	CRKL
IGSF1	RANBP10
MPP1	AMOTL2
RBL2	RBBP9
FGR	CD24
GAB1	EGFR
BMPR1B	UBA52
CALCOCO2	MCM10
CDC16	CDC26
CETN2	XPC
TSC22D4	ZMYND10
CASP3	NEO1
CCDC47	TOM1L1
HEXDC	C7orf25
CCDC185	MDFI
TIAM1	PPP1R9B
UBQLN4	UNC119
TRAF6	ZMYND11
ACTA1	CFL1
PDCD1	CD274
CDC37	CDK4
CRYAB	CRYBB2
IGF1R	SOCS2
TSC22D4	ENKD1
ARL2	TBCD
LRRC7	CTNND2
CSF1R	YES1
NXF1	HNRNPUL1
CDK8	MED25
HSPA5	TG
EIF4G1	MKNK1
SNRNP70	SMAD1
RCOR3	NINL
NOLC1	CEBPB
MAP3K14	RPL6
JAK2	TSHR
SMAD2	PEX19
MCMBP	DDIT3
MDFI	ZBTB25
GTF2E2	TBP
IRS4	PIK3CA
PEX14	ZHX1
PARP1	POLA1
GEMIN7	SNRPD3
MED1	BRCA1
AHR	NCOA2
SORBS1	AFDN
CIR1	HDAC2
TXNDC9	PTN
STAT5A	JAK2
CRMP1	MRPS12
CHD4	HDAC1
KCNJ3	GNB1
RBM48	PPP1R8
BTBD2	GBP2
CDC37	MAP3K3
MAGEA11	CCDC14
FGR	CBL
CCDC85B	KRT20
IFT80	PLXNA2
RGS2	PRKCG
SHANK1	ADGRB2
SYNCRIP	SYT4
FOXO3	SMAD4
REG3A	SDC2
RPA2	RBM48
SMAD2	RARB
CD14	LTF
SMURF2	LAPTM5
BRD4	CCNT1
HOMER1	ABI3
ORC3	ORC2
PDGFRB	SOCS1
RBBP8	BRCA1
UBA3	CHD3
RGS19	GNAI2
TOM1L1	RAB18
SRF	NCOR2
KRT18	COL17A1
EFNB1	NCK2
HTR1A	S1PR3
SPG7	PLSCR1
KHDRBS3	KHDRBS1
RGS6	STMN2
STAT3	MET
ZNF512B	KLF10
SUFU	STK36
PKP1	KRT8
BCL2L10	BCL2
TP63	TP73
CCND1	CDK2
DPF2	RELB
VIPR1	SCT
MAP3K5	TRAF2
VCL	FUCA1
EMD	SYNE1
TNFAIP3	RIPK1
LPXN	PHF21A
HDAC2	IKZF4
DGCR6L	MBIP
RBM39	SAP18
ANKRD27	SMAD1
SNF8	VPS36
SMAD3	CDC25A
MYC	MLH1
CENPT	SNCB
TGFBR1	FBXO34
PLCG1	KHDRBS1
ZNF512B	YES1
FAM46A	HTRA1
ZNF638	KIF1BP
LCK	PAG1
CXCL10	IGFBP7
EGFR	PDGFRB
WBP4	SF3A3
VCL	HNRNPH3
TLE1	SIX3
EXOC8	USHBP1
ETS2	JUN
CCNK	EFEMP2
FBLN5	TOP3B
RBX1	CUL5
CUL1	FBXW4
MCM6	MCM10
COPS2	IRF8
POLR2H	POLR2L
DSP	KRT6A
YWHAE	IRS2
ATF2	CSNK2A2
SRC	WAS
SPAG4	ODF1
SPTAN1	PDE4D
PCNA	EP300
POLR2C	POLR2A
PIN1	KIF20B
PAGR1	PAXIP1
PSMA2	PSMD4
ITGAV	ITGB6
CDK12	PRPF40A
CEBPE	DDIT3
TNFRSF1A	CHUK
HSPA8	BAG2
NR4A1	NCOR2
IGF2R	PACS1
VCL	U2AF2
VIM	MRPL44
RAB25	SMAD4
EPHB2	RYK
PSMA7	PSMA4
EFNB2	EPHA4
ATP5C1	CA12
EIF2S3	EIF2S1
TRAF2	TIFA
SP1	E2F3
CASP1	ATN1
HSP90AB1	MAP3K3
TNF	BGN
NUDT18	SDPR
CCR5	ARRB1
KAT7	ATN1
RPA1	MCM2
UBE2I	SKIL
ERBB2	DOK4
LEF1	CTNNB1
CBX8	UNC119
TLE1	RUNX3
RELA	IKBKB
NUDC	PLK1
EPRS	IARS
RAB27B	SYTL4
CRMP1	RTN4
VCL	LRRC59
RPSA	CBX5
CALCOCO2	LNX1
JAK2	EPOR
DHX9	POLR2A
GNA15	TTC1
VPS16	VPS33A
NCF4	NCF1
EIF3C	NDUFA4L2
NEK2	PPP1R2
TUBB4B	VCL
HIST2H2BE	TBL1XR1
ST5	ABL1
CCDC185	MAGEA11
SMAD2	SNAPIN
DLEU1	MED31
SUCLG1	SUCLG2
GABRA1	PRKCG
SMAD3	CXXC5
GPRIN2	YWHAE
POU2F1	NCOR2
HLA-G	TAP1
TMEM123	MAGEA11
TRIP6	PPP1R16A
RBL1	BEGAIN
TOP2A	XPO1
FKBP1A	RYR3
PSMD13	PSMA7
MAPK1	KRT8
VAV1	CDC42
EXOSC4	EXOSC7
RPH3AL	RAB3B
RBM23	CEP126
TRAPPC4	PRSS23
IBTK	BTK
GATA4	NKX2-5
CRKL	ERBB2
CCR5	CCL13
ARHGEF12	PLXNB1
ACTB	RAC2
ZBTB24	MDFI
SMAD7	TGFBR1
PCNA	LIG1
ORC4	CCND1
GPRIN2	SFN
TAL1	LMO1
PSMC3	TRAF6
ELANE	THBS1
TRAF4	MAGED1
GNAQ	PIK3CA
CEP72	KIAA0408
CLINT1	CLTC
EWSR1	HERPUD1
SF1	PRPF40A
PDK1	PDK2
CLEC3B	PLAT
KIF1C	YWHAG
CALU	APCS
VIM	CRCT1
DPP4	ADA
SERPINB9	GBP2
FZD1	WNT3A
MLH1	PMS2
RAP2B	RUNDC3A
PRKG1	NPR1
MPHOSPH6	PARN
MAPK7	MAP2K5
STC2	EIF2B3
ZNF598	DBN1
MAP3K14	EGFR
CTLA4	CD86
EGFR	PIK3R1
EWSR1	KRR1
FKBP8	BCL2
TOM1L1	CELF1
PLD1	CDC42
XAB2	POLR2A
PIK3R1	JAK2
HPCAL4	TSC22D3
PLEKHF2	RABAC1
ITPR3	TRPC6
MAGEA11	NDUFB9
DRAP1	DR1
ZNF512B	LAMB2
WRN	RAD52
CORT	SSTR5
PXN	PDIA3
NME3	NME1
TNFRSF25	TRADD
RUVBL2	HDAC1
IKBKAP	CCT5
NIPSNAP3A	IMMT
MEP1A	LAMA1
IL17RB	IL17B
POLA2	LRPAP1
NFIL3	CEBPG
TCL1A	AKT2
ZBTB16	PML
ATF7	YY1
HACL1	ZMYND19
PIK3R2	TGFBR1
EXT2	GALNT5
CFHR5	C3
SNRPG	SNRPE
BUB3	PARP1
RACGAP1	PRSS23
BTBD2	UBR1
ERBB2	PAK1
BCL10	TRADD
ASB13	HIF1AN
EP300	PROX1
RIC8A	MAPK8IP3
VIM	TNFRSF14
PAM	KALRN
DSC2	PKP3
NDUFA13	XRN1
PAEP	IGSF21
VAMP8	STX4
SPIB	JUN
PTPN6	HOXA10
PXN	WASF2
NTS	NTSR1
AR	KDM1A
CALCOCO2	GABARAPL1
IRF9	STAT2
CCDC90B	KDM1A
GTF2A2	TBP
HIPK1	PRPF40A
RARA	NCOA1
BRCA1	RELA
XRCC6	SMAD3
EP300	MYB
APP	BCAP31
APEX1	FEN1
ERH	SH3GL2
PSMD11	COPS6
CBFA2T2	WDYHV1
SERPINH1	KLF13
HLF	CEBPG
RBBP4	SIN3A
SNCA	SNCB
DDX5	AKAP8
TNFRSF25	TNFSF15
BRAF	YWHAG
KIF22	PJA1
RAI1	PIN1
SLC9A3R1	EZR
WDR5	KMT2A
IGSF1	HECTD1
HEY2	HES1
CBR3	ARIH2
ROR2	MAGED1
SLC2A1	PDIA3
DEAF1	ASCC2
SFN	KIAA0408
PFN1	UNC119
UPF2	DCP1B
XRCC6	ILVBL
NR5A2	EDF1
GDF5	ACVR2B
CALML3	KIAA1683
MICAL1	PXN
PRELP	COL2A1
GEMIN2	GEMIN5
MDC1	BRCA1
RBL2	CCNA2
JUP	PTPN14
RIN1	RRAS2
CCDC85B	C10orf10
CHMP4B	VPS4A
NFKB2	DDX3X
EWSR1	GPBP1L1
PNN	KRT19
UBR1	UBE2A
FBXO31	SKP1
SUMO1	TDP2
CDC20	CCNB1
SMAD3	ZEB2
PAICS	CEP76
TSC22D1	CORO2B
SKP1	FBXO5
XPA	PRKDC
PSMD13	TRAF6
BAD	YWHAH
DAXX	UBE2I
LSM1	LSM4
ERBB2	DOK6
ZNF41	SMAD2
MMP3	TIMP3
GTF2F2	FOS
RIPK1	TRAF5
JAG1	NOTCH1
AP2B1	AP2A2
TBL1X	CTNNB1
BAK1	MCL1
BCL10	TRAF2
NASP	LUC7L2
CTSK	SERPINB3
RGS2	DYNLL1
TFRC	TF
KLK3	A2M
SGF29	CCDC158
IGF1R	IGF1
ZZEF1	PTPN4
NFIL3	CREB3
GDF9	BMPR2
MVD	EIF4EBP1
VPS18	VPS11
PAF1	CDC73
AASDHPPT	MDFI
EFNA1	EPHA5
SMARCA5	SATB1
S100A8	RAB17
SRC	TYRO3
YIPF3	PLSCR1
ZBTB21	YWHAG
TNFRSF1A	JAK2
BCL2	BLK
PFN2	VASP
NUTF2	LUC7L2
CHRNA4	CHRNB2
ANK1	OBSCN
RTN4IP1	WBP11
GEMIN6	SNRPD3
TNK2	CDC42
EHMT2	LMO2
PRMT1	ILF3
AKAP5	PRKCA
NPHS2	NPHS1
LSM7	SNRPD3
IKBKAP	SNAPIN
SPEF1	ZBED1
MAPK8IP2	PRSS23
MYD88	TIRAP
VPS25	APIP
RGS5	GNAO1
SF3A3	TCERG1
CUL1	CDCA3
MAP1A	MAP1LC3A
GLS	SNTA1
NBR1	GABARAPL1
GAPDH	HTT
CTSG	LRP1
TRIM27	TRIM23
PTPN6	SSTR2
CDK5R1	CTNNB1
TRIM28	ZNF10
SNRNP200	SMNDC1
ITGB1	ITGA1
CASP3	BMX
PSEN2	NCSTN
YWHAB	MAP3K3
CEBPE	JUN
PXN	HSPA5
HDAC4	YWHAG
FNBP1	SNX2
SMAD2	SMURF1
PITPNM1	PTK2B
VAV3	RHOA
SNRPD2	GEMIN7
SERPINA4	KLK1
GAS7	SFPQ
YWHAB	BRAF
COPS4	COPS3
NFKBIB	IKBKB
PEX10	PEX19
SP1	RB1
DYNLL1	THAP8
YWHAG	LUC7L2
COPS6	COPS4
UPF2	XRN2
CDC42EP3	CDC42
CFLAR	BCL2L1
MLLT6	CEBPG
CSF1R	CSF1
BTBD2	SMAD2
SRC	EPS8
ARID3B	RB1
AGGF1	CCDC85B
HLA-DQA1	SH3GL2
ABCF3	NOA1
RGS18	GNAI2
IL4R	PTPN6
CCL21	IGFBP7
RIBC2	CCDC85B
PIK3R1	PIK3CA
OPRD1	GNAO1
KRT18	EXOC8
SPRY2	CBL
PTPN11	INSR
BAG3	HSPB8
ABL1	BRCA1
MOAP1	BCL2
EIF6	ACAP3
INO80B	CD81
LSR	YWHAG
EIF4G1	EIF4A1
RPAP3	TGFBR1
ZFPM2	GATA4
ZNF165	TCEB3B
PIAS2	SUMO1
NTRK1	PLCG1
TNFSF14	TNFRSF14
EP300	TCF12
FOSL2	JUND
CCDC106	UTP14A
XRCC6	ABCD4
AKT3	PRKCZ
NUP54	NUP62
CHMP7	PAFAH1B3
ITGB3	PDGFRB
DTNB	DMD
MAP3K7	MAP4K4
NINL	CCDC130
IGSF21	EPB41L3
PFDN1	RPLP1
PTK6	KHDRBS1
NFIL3	BATF
PSMD4	RAD23B
MAFB	FOS
PLEKHF2	GNMT
RACGAP1	YWHAB
CDK4	TGFBR1
TLE1	RELA
SDC1	CASK
EP300	HNF1A
TPI1	DDX24
NELFCD	FRMD5
MED1	CDK8
SIT1	SYK
CEP63	KXD1
RGS2	COPB2
GGA1	IGF2R
MYB	SND1
TADA3	EIF3J
GAS7	WASF2
VCL	EEF1A1
SUZ12	EED
PTPN6	KIT
SMAD2	FAM161B
SMC1A	RAD21
AP2M1	AP2B1
STX1A	VAMP2
CNTN2	CNTN1
RNF138	CFAP206
RHO	GRK5
BAZ2A	SMARCA5
ANXA7	SRI
GOLGB1	CEP126
ITGB7	FLNA
CBLB	SORBS3
RLBP1	RDH5
PLSCR1	DTX2
BTRC	HNRNPU
CRYAB	CRYGC
NPR1	NPPA
CASP6	HTT
NINL	ZNF426
HMG20B	CCDC85B
CLGN	ADAM2
EP300	IRF1
CD82	CD63
CARM1	EP300
CCDC90B	DLEU1
RIN2	EGFR
FATE1	USHBP1
CDK2	UHRF2
ACVR2B	INHBB
COL4A3BP	CSNK1G2
PHF10	UTP14A
C1QBP	YWHAG
FBXW11	NFKBIA
JAK2	IL12RB2
CCND2	AKAP8
KAT5	OGFOD2
EEF1B2	TIMP1
JUP	DSG3
SMURF2	DGCR2
ITGAV	AUP1
EPS8	AIMP2
DSP	PKP4
EWSR1	RAD23A
DSG2	PKP3
SMAD4	RAB38
FASLG	FADD
SMAD2	KHDRBS1
GRIK2	DLG1
MPHOSPH6	THOP1
FUBP1	AIMP2
CD2	LGALS1
KPNA4	TGM2
HSPE1	UNC119
LIN7A	CASK
ZNF512B	BRD1
EIF6	POLA2
TMEM222	PRSS23
TAF10	TAF9
MAPT	PIN1
PKM	PXN
IKBKAP	MAN2A2
HDAC1	FKBP3
ACKR1	CXCL8
KCTD13	VTA1
PLEKHF1	KIF1BP
XRCC6	PAFAH1B3
KDM5B	RB1
PLAT	KRT8
TSG101	LRSAM1
ZNF451	RNF40
FASLG	SRC
PRDX4	PRDX1
WBP4	XRCC6
IKZF3	IKZF1
HMGA1	JUN
PHPT1	DNMT3L
NME3	SGTA
FAHD1	EXOSC4
GAB1	PLCG1
RIPK1	MAP3K3
LAPTM5	UBAC1
TGFBR1	ARL4D
KIF23	RACGAP1
MNAT1	POU2F1
PDCD1	PDCD1LG2
RBBP8	RB1
COL8A1	EFEMP2
HMGB1	RAG1
PLGRKT	SAT1
CENPA	DIAPH2
HOMER1	C1orf116
MAGEA11	TRMT1
TAF9	RPS14
ITGB2	COPS3
PRKCB	RASGRP3
CCDC85B	TNNI1
TAC3	FEZ1
ING1	KAT2B
MLST8	MTOR
LINC00521	SKA1
CALML3	MYO10
HDAC2	DNMT1
FXR2	PCBD1
UBE2E1	UBE2G1
CSRP2	PIAS1
DEFB4B	CCR6
CHUK	MAP3K11
YWHAG	LARP1
KCNJ12	SNTB1
GRAP2	LAT
PRKAB2	PRKAA1
BCL2L1	MOAP1
NME7	TCHP
EWSR1	MYO1F
FOS	CEBPG
NONO	SPI1
ATF4	LDOC1
NKIRAS1	SMURF2
UPF2	ZNF408
EFNB2	EPHB1
ARPC3	ACTR3
C3	ITGAX
GTF2E2	GTF2A1
MRE11A	H2AFX
CD2BP2	SNRPB
PRKACA	EGFR
USP25	SKIL
KLF6	CELSR2
SKIV2L2	XRN1
PSMD2	UNC119
PRPS2	PRPSAP1
RBL1	SMAD4
PSMC2	PSMD13
UBE2L3	CUL9
MAPK8	JUND
VCL	PARK2
RFC2	RFC4
U2AF2	KIAA0907
HDAC3	GPS2
L3MBTL2	STAM2
PCNA	NONO
HLA-E	B2M
VPS25	SNF8
MAP3K14	TRAF6
CDC7	MCM10
KRT19	USHBP1
PI4KB	YWHAG
PREB	SMAD1
LSM4	LSM7
CDK5RAP2	STK36
PA2G4	EXOSC5
MPHOSPH6	ZHX1
MAPK8IP2	EGFR
MAFG	NFE2L3
ACP5	ZBTB16
RPIA	WDYHV1
CCDC85B	NIF3L1
NCOA4	KAT2B
APP	CTRB1
SYN1	PIK3R1
GIPC1	ZNF408
TRIP4	CREBBP
ITGB3BP	RECQL5
SUZ12	EZH2
LSM4	NMI
PPP6C	TGFBR1
MDFI	ZNF205
CCL3L3	CCR1
CBX7	RNF2
BCL2A1	BCL2L11
PARP1	PARP3
SP1	NFYA
EXOC7	USHBP1
ATF2	SMAD4
NFKB1	NOTCH1
PRPF4	TGFBR1
HCK	WAS
RBM23	MED31
BEGAIN	ZNF417
GADD45G	RWDD2B
CSNK1E	DVL1
PSMC3	PSMD4
THBS2	MMP2
HDLBP	FAM46A
LPL	LRP2
SMURF2	EPHA1
DNM2	EIF3L
EP300	NBN
EGLN1	EPAS1
MDM4	CHEK1
FUBP1	CELF1
CCDC85B	CWC25
CFLAR	CASP8
LRIF1	SMN2
CBY1	CTNNB1
NFU1	NOA1
LSM2	SMN2
NINL	TCEB3
SNAP25	SNAPIN
PTN	SAT1
SLC9A2	SRC
BMPR1B	PAK1
ZMYND19	KCTD13
WDR89	POLR3F
WT1	UBE2I
WBP4	WIPF1
PHLDA1	MDFI
TAL1	LMO2
VCL	NME2
VTI1B	STX7
NIPSNAP3A	SETDB1
DSC3	JUP
SERPINB9	PLEKHM1
PFN2	FLT3LG
PTPN5	MAPK1
ATF2	FOS
COPS5	CDKN1B
CRTC1	CREB1
NOC4L	SSSCA1
CDK1	PITPNM1
EIF4G1	EIF3B
TRPV4	LYN
COPA	COPB2
BATF3	MAFG
SMAD1	PIAS1
TTF2	CDC5L
TRAF1	TNFRSF17
BUB1B	BUB3
PEX14	PEX7
TNFAIP3	YWHAB
SPRED1	PPP1CA
ZBTB22	UBQLN4
MAP3K7CL	GPS2
MICAL1	VIM
CCL16	CCR8
SRC	CDCP1
PFN2	FAM173A
ALS2CR11	SSSCA1
CCNA1	RB1
DYNLL1	NDUFA4L2
G3BP1	USP10
BMP1	CHRD
DKK2	LRP6
M1AP	CRX
COL3A1	THBS1
MAP3K14	MAP3K8
RAB5A	RABAC1
XRCC6	XRCC5
LSM7	EXOSC8
CEP76	GFAP
ARID3A	BTK
PXN	FN1
FTL	FTH1
TARBP2	DICER1
NKX2-1	RARA
MMP14	LRP1
ATF2	JUN
ITM2C	STT3A
PDGFRA	SNX4
PSMC2	GTF2F1
ZNF764	MDFI
HDAC1	DNMT3B
PSMC2	PSMD2
RPL38	PXN
RHEB	MTOR
EGF	PIK3R2
HSF2	NUP62
PFN2	PTPRS
SP4	E2F1
PRSS23	NCAPD3
CD3E	NCK1
SMURF2	RASD2
MAP3K5	PDCD6
MRPL17	LYST
MYCBP	PTN
SMAD1	NEDD4
AHR	NCOA1
RMDN3	YWHAG
F3	F7
YWHAG	RABGEF1
SMAD4	TENM3
OSTM1	RGS19
PBX2	PBX1
SFPQ	SNRPA
IFIT1	EIF3E
GDF5	BMPR2
SNRPA	VCL
TBP	KDM5A
PXN	LRPAP1
PPP1CA	RB1
TRAF2	NRIP1
KRT19	ZNF638
NONO	SFPQ
GEMIN7	KAT5
HCK	PLCG1
TAL1	SP1
CAPN3	FLNC
SRC	BCAR1
MAP3K7	HGS
