HGNC ID	Approved Symbol	Status	Previous Symbols	Entrez Gene ID	RefSeq IDs
HGNC:30815	NEAT1	Approved	NCRNA00084	283131.0	NR_028272
HGNC:7720	NEB	Approved	NEM2	4703.0	NM_004543
HGNC:16932	NEBL	Approved	-	10529.0	NM_006393
HGNC:44899	NEBL-AS1	Approved	-	100128511.0	NR_046283
HGNC:20983	NECAB1	Approved	EFCBP1	64168.0	NM_022351
HGNC:23746	NECAB2	Approved	EFCBP2	54550.0	NM_019065
HGNC:15851	NECAB3	Approved	SYTIP2, APBA2BP	63941.0	-
HGNC:24539	NECAP1	Approved	-	25977.0	NM_015509
HGNC:43912	NECAP1P1	Approved	-	442668.0	-
HGNC:43913	NECAP1P2	Approved	-	-	-
HGNC:25528	NECAP2	Approved	-	55707.0	NM_018090
HGNC:9706	NECTIN1	Approved	HVEC, ED4, PVRL1	5818.0	-
HGNC:9707	NECTIN2	Approved	HVEB, PVRL2	5819.0	NM_002856
HGNC:17664	NECTIN3	Approved	PVRL3	25945.0	NM_015480
HGNC:19688	NECTIN4	Approved	PVRL4	81607.0	NM_030916
HGNC:7723	NEDD1	Approved	-	121441.0	-
HGNC:7727	NEDD4	Approved	-	4734.0	NM_198400
HGNC:7728	NEDD4L	Approved	-	23327.0	-
HGNC:7732	NEDD8	Approved	-	4738.0	NM_006156
HGNC:39551	NEDD8-MDP1	Approved	-	100528064.0	NM_001199823.1
HGNC:7733	NEDD9	Approved	-	4739.0	NM_006403
HGNC:7737	NEFH	Approved	-	4744.0	NM_021076
HGNC:7738	NEFHP1	Approved	NEFHL	339396.0	-
HGNC:7739	NEFL	Approved	-	4747.0	NM_006158
HGNC:37662	NEFLP1	Approved	-	359795.0	NG_002813
HGNC:7734	NEFM	Approved	NEF3	4741.0	NM_005382
HGNC:45030	NEFMP1	Approved	-	100420737.0	NG_025505
HGNC:17302	NEGR1	Approved	-	257194.0	NM_173808
HGNC:41432	NEGR1-IT1	Approved	-	-	-
HGNC:18448	NEIL1	Approved	-	79661.0	NM_024608
HGNC:18956	NEIL2	Approved	-	252969.0	NM_145043
HGNC:24573	NEIL3	Approved	-	55247.0	NM_018248
HGNC:7744	NEK1	Approved	-	4750.0	-
HGNC:7745	NEK2	Approved	-	4751.0	NM_002497
HGNC:19272	NEK2P1	Approved	NEK2P	326302.0	NG_002554
HGNC:37816	NEK2P2	Approved	-	100379667.0	NG_016726
HGNC:37817	NEK2P3	Approved	-	100158258.0	NG_007923
HGNC:37818	NEK2P4	Approved	-	100381202.0	NG_016766
HGNC:7746	NEK3	Approved	-	4752.0	-
HGNC:11399	NEK4	Approved	STK2	6787.0	NM_003157
HGNC:39649	NEK4P1	Approved	-	100421718.0	-
HGNC:39650	NEK4P2	Approved	-	100421734.0	NG_026146
HGNC:39651	NEK4P3	Approved	-	100421728.0	NG_025511
HGNC:7748	NEK5	Approved	-	341676.0	NM_199289
HGNC:7749	NEK6	Approved	-	10783.0	NM_014397
HGNC:13386	NEK7	Approved	-	140609.0	NM_133494
HGNC:13387	NEK8	Approved	-	284086.0	-
HGNC:18591	NEK9	Approved	-	91754.0	NM_033116
HGNC:18592	NEK10	Approved	-	152110.0	NM_152534
HGNC:18593	NEK11	Approved	-	79858.0	NM_024800
HGNC:12768	NELFA	Approved	WHSC2	7469.0	NM_005663
HGNC:24324	NELFB	Approved	COBRA1	25920.0	NM_015456
HGNC:15934	NELFCD	Approved	TH1L	51497.0	NM_198976
HGNC:13974	NELFE	Approved	RDBP	7936.0	-
HGNC:7750	NELL1	Approved	-	4745.0	NM_006157
HGNC:7751	NELL2	Approved	-	4753.0	NM_006159
HGNC:10663	NEMF	Approved	SDCCAG1	9147.0	NM_004713
HGNC:29001	NEMP1	Approved	TMEM194, TMEM194A	23306.0	NM_015257
HGNC:33700	NEMP2	Approved	TMEM194B	100131211.0	XM_001723498
HGNC:30384	NENF	Approved	-	29937.0	NM_013349
HGNC:50298	NENFP1	Approved	-	-	-
HGNC:50299	NENFP2	Approved	-	100129880.0	-
HGNC:50300	NENFP3	Approved	-	-	-
HGNC:7754	NEO1	Approved	-	4756.0	NM_002499
HGNC:33184	NEPNP	Approved	-	442253.0	NG_008306
HGNC:24496	NEPRO	Approved	C3orf17	25871.0	NM_015412
HGNC:7756	NES	Approved	-	10763.0	NM_006617
HGNC:14592	NET1	Approved	-	10276.0	NM_005863
HGNC:13823	NETO1	Approved	-	81832.0	NM_138999
HGNC:14644	NETO2	Approved	-	81831.0	NM_018092
HGNC:7758	NEU1	Approved	NEU	4758.0	-
HGNC:7759	NEU2	Approved	-	4759.0	NM_005383
HGNC:7760	NEU3	Approved	-	10825.0	NM_006656
HGNC:21328	NEU4	Approved	-	129807.0	NM_080741
HGNC:7761	NEURL1	Approved	NEURL	9148.0	-
HGNC:51220	NEURL1-AS1	Approved	-	102724341.0	NR_120675
HGNC:35422	NEURL1B	Approved	-	54492.0	-
HGNC:16156	NEURL2	Approved	C20orf163	140825.0	-
HGNC:25162	NEURL3	Approved	-	93082.0	NM_138397
HGNC:34410	NEURL4	Approved	-	84461.0	NM_032442
HGNC:7762	NEUROD1	Approved	NEUROD	4760.0	NM_002500
HGNC:7763	NEUROD2	Approved	-	4761.0	NM_006160
HGNC:13802	NEUROD4	Approved	-	58158.0	-
HGNC:13804	NEUROD6	Approved	-	63974.0	NM_022728
HGNC:7764	NEUROG1	Approved	NEUROD3	4762.0	NM_006161
HGNC:13805	NEUROG2	Approved	-	63973.0	NM_024019
HGNC:13806	NEUROG3	Approved	-	50674.0	NM_020999
HGNC:29557	NEXN	Approved	-	91624.0	NM_144573
HGNC:31983	NEXN-AS1	Approved	C1orf118	374987.0	NM_199343
HGNC:7765	NF1	Approved	-	4763.0	NM_000267
HGNC:7772	NF1P1	Approved	-	100419006.0	-
HGNC:38664	NF1P2	Approved	-	440225.0	-
HGNC:7766	NF1P3	Approved	NF1L1	4764.0	NG_009867
HGNC:7769	NF1P4	Approved	NF1L4	100419029.0	NG_007891
HGNC:7770	NF1P5	Approved	NF1L5	4768.0	NG_007889
HGNC:7771	NF1P6	Approved	NF1L6	644637.0	NG_007890
HGNC:34230	NF1P7	Approved	NF1L7	100158257.0	NG_007892
HGNC:7767	NF1P8	Approved	NF1L2	401007.0	NG_007888
HGNC:51736	NF1P9	Approved	-	101930150.0	-
HGNC:51737	NF1P10	Approved	-	-	-
HGNC:51738	NF1P11	Approved	-	-	-
HGNC:51739	NF1P12	Approved	-	100418983.0	-
HGNC:7773	NF2	Approved	-	4771.0	NM_000268
HGNC:29872	NFAM1	Approved	-	150372.0	NM_145912
HGNC:29866	NFASC	Approved	-	23114.0	NM_001005388
HGNC:7774	NFAT5	Approved	-	10725.0	NM_138714
HGNC:7775	NFATC1	Approved	-	4772.0	NM_172390
HGNC:7776	NFATC2	Approved	-	4773.0	NM_012340
HGNC:25906	NFATC2IP	Approved	-	84901.0	NM_032815
HGNC:7777	NFATC3	Approved	-	4775.0	NM_004555
HGNC:7778	NFATC4	Approved	-	4776.0	NM_004554
HGNC:7780	NFE2	Approved	-	4778.0	NM_006163
HGNC:7781	NFE2L1	Approved	TCF11	4779.0	NM_003204
HGNC:7782	NFE2L2	Approved	-	4780.0	NM_006164
HGNC:7783	NFE2L3	Approved	-	9603.0	-
HGNC:22278	NFE2L3P1	Approved	-	642996.0	NG_011711
HGNC:44191	NFE2L3P2	Approved	-	100272146.0	NG_029197
HGNC:29902	NFE4	Approved	-	58160.0	NM_001085386
HGNC:7784	NFIA	Approved	-	4774.0	NM_005595
HGNC:40402	NFIA-AS1	Approved	-	645030.0	NR_104180
HGNC:40401	NFIA-AS2	Approved	-	100996570.0	-
HGNC:7785	NFIB	Approved	-	4781.0	NM_005596
HGNC:7786	NFIC	Approved	NFI	4782.0	NM_005597
HGNC:7787	NFIL3	Approved	IL3BP1	4783.0	NM_005384
HGNC:7788	NFIX	Approved	-	4784.0	NM_002501
HGNC:7794	NFKB1	Approved	-	4790.0	NM_003998
HGNC:7795	NFKB2	Approved	-	4791.0	-
HGNC:7797	NFKBIA	Approved	NFKBI	4792.0	NM_020529
HGNC:7798	NFKBIB	Approved	-	4793.0	NM_002503
HGNC:15671	NFKBID	Approved	-	84807.0	NM_032721
HGNC:7799	NFKBIE	Approved	-	4794.0	-
HGNC:7800	NFKBIL1	Approved	NFKBIL	4795.0	NM_005007
HGNC:29805	NFKBIZ	Approved	-	64332.0	NM_031419
HGNC:7802	NFRKB	Approved	-	4798.0	NM_006165
HGNC:15910	NFS1	Approved	-	9054.0	NM_021100
HGNC:16287	NFU1	Approved	HIRIP5	27247.0	NM_015700
HGNC:44553	NFU1P1	Approved	-	100132681.0	-
HGNC:44554	NFU1P2	Approved	-	100132699.0	-
HGNC:7803	NFX1	Approved	-	-	-
HGNC:18726	NFXL1	Approved	-	152518.0	NM_152995
HGNC:7804	NFYA	Approved	-	4800.0	-
HGNC:34078	NFYAP1	Approved	NFYAP	100130677.0	NG_007867
HGNC:7805	NFYB	Approved	-	4801.0	-
HGNC:7806	NFYC	Approved	-	4802.0	NM_014223
HGNC:49451	NFYC-AS1	Approved	-	100130557.0	-
HGNC:14077	NGB	Approved	-	58157.0	NM_021257
HGNC:20271	NGDN	Approved	C14orf120	25983.0	NM_001042635
HGNC:7807	NGEF	Approved	-	25791.0	XM_044799
HGNC:7808	NGF	Approved	NGFB	4803.0	NM_002506
HGNC:7809	NGFR	Approved	-	4804.0	-
HGNC:17646	NGLY1	Approved	-	55768.0	-
HGNC:18077	NGRN	Approved	-	51335.0	-
HGNC:7811	NHCP1	Approved	-	4805.0	-
HGNC:25737	NHEJ1	Approved	-	79840.0	NM_024782
HGNC:7817	NHLH1	Approved	HEN1	4807.0	NM_005598
HGNC:7818	NHLH2	Approved	HEN2	4808.0	NM_005599
HGNC:21576	NHLRC1	Approved	-	378884.0	-
HGNC:24731	NHLRC2	Approved	-	374354.0	NM_198514
HGNC:33751	NHLRC3	Approved	-	387921.0	NM_001012754
HGNC:26700	NHLRC4	Approved	-	283948.0	NM_176677
HGNC:14377	NHP2	Approved	NOLA2	55651.0	NM_017838
HGNC:23582	NHP2P1	Approved	NOLA2P1	414200.0	-
HGNC:22797	NHP2P2	Approved	-	442290.0	-
HGNC:7820	NHS	Approved	-	4810.0	NM_198270
HGNC:40403	NHS-AS1	Approved	-	-	-
HGNC:21021	NHSL1	Approved	C6orf63	57224.0	XM_050421
HGNC:33737	NHSL2	Approved	-	340527.0	NM_001013627
HGNC:18317	NICN1	Approved	-	84276.0	NM_032316
HGNC:18322	NICN2P	Approved	-	171176.0	NG_005534
HGNC:7821	NID1	Approved	NID	4811.0	NM_002508
HGNC:13389	NID2	Approved	-	22795.0	-
HGNC:7822	NIDDM1	Approved	-	-	-
HGNC:7823	NIDDM2	Approved	-	-	-
HGNC:13390	NIF3L1	Approved	ALS2CR1	60491.0	NM_021824
HGNC:17838	NIFK	Approved	MKI67IP	84365.0	NM_032390
HGNC:27385	NIFK-AS1	Approved	-	254128.0	-
HGNC:44949	NIFKP1	Approved	MKI67IPP1	401825.0	NG_009461
HGNC:44950	NIFKP2	Approved	MKI67IPP2	645398.0	NG_009465
HGNC:44951	NIFKP3	Approved	MKI67IPP3	100270648.0	NG_009474
HGNC:44952	NIFKP4	Approved	MKI67IPP4	100128707.0	NG_009467
HGNC:44953	NIFKP5	Approved	MKI67IPP5	100128397.0	NG_009470
HGNC:44954	NIFKP6	Approved	MKI67IPP6	100132796.0	NG_009462
HGNC:44955	NIFKP7	Approved	MKI67IPP7	-	-
HGNC:44956	NIFKP8	Approved	MKI67IPP8	642907.0	NG_009464
HGNC:44957	NIFKP9	Approved	MKI67IPP9	-	-
HGNC:28646	NIM1K	Approved	-	167359.0	NM_153361
HGNC:14906	NIN	Approved	-	51199.0	NM_182946
HGNC:7824	NINJ1	Approved	-	4814.0	NM_004148
HGNC:7825	NINJ2	Approved	-	4815.0	NM_016533
HGNC:29163	NINL	Approved	-	22981.0	NM_025176
HGNC:24328	NIP7	Approved	-	51388.0	NM_016101
HGNC:45180	NIP7P1	Approved	-	389997.0	NG_023276
HGNC:45181	NIP7P2	Approved	-	646392.0	NG_022272
HGNC:45182	NIP7P3	Approved	-	100421245.0	NG_025858
HGNC:17043	NIPA1	Approved	SPG6	123606.0	NM_144599
HGNC:17044	NIPA2	Approved	-	81614.0	NM_030922
HGNC:42041	NIPA2P1	Approved	-	100132321.0	-
HGNC:42042	NIPA2P2	Approved	-	100130204.0	-
HGNC:42043	NIPA2P3	Approved	-	100128057.0	-
HGNC:42044	NIPA2P4	Approved	-	100421776.0	-
HGNC:42045	NIPA2P5	Approved	-	-	-
HGNC:27194	NIPAL1	Approved	NPAL1	152519.0	NM_207330
HGNC:25854	NIPAL2	Approved	NPAL2	79815.0	NM_024759
HGNC:25233	NIPAL3	Approved	NPAL3	57185.0	NM_020448
HGNC:28018	NIPAL4	Approved	-	348938.0	NM_001099287
HGNC:28862	NIPBL	Approved	-	25836.0	NM_015384
HGNC:51293	NIPBL-AS1	Approved	-	646719.0	NR_046262
HGNC:7827	NIPSNAP1	Approved	-	8508.0	-
HGNC:23619	NIPSNAP3A	Approved	-	25934.0	NM_015469
HGNC:23641	NIPSNAP3B	Approved	-	55335.0	NM_018376
HGNC:18006	NISCH	Approved	-	11188.0	NM_007184
HGNC:7828	NIT1	Approved	-	4817.0	-
HGNC:29878	NIT2	Approved	-	56954.0	NM_020202
HGNC:25743	NKAIN1	Approved	FAM77C	79570.0	NM_024522
HGNC:38593	NKAIN1P1	Approved	-	100462647.0	NG_021262
HGNC:16443	NKAIN2	Approved	TCBA1	154215.0	NM_001040214
HGNC:26829	NKAIN3	Approved	FAM77D	286183.0	NM_173688
HGNC:16191	NKAIN4	Approved	C20orf58	128414.0	NM_152864
HGNC:29873	NKAP	Approved	-	79576.0	NM_024528
HGNC:21584	NKAPL	Approved	C6orf194	222698.0	-
HGNC:26706	NKAPP1	Approved	CXorf42	158801.0	NR_027131
HGNC:17045	NKD1	Approved	-	85407.0	-
HGNC:17046	NKD2	Approved	-	85409.0	NM_033120
HGNC:7830	NKG7	Approved	-	4818.0	NM_005601
HGNC:51599	NKILA	Approved	-	105416157.0	NR_131157
HGNC:17899	NKIRAS1	Approved	-	28512.0	NM_020345
HGNC:17898	NKIRAS2	Approved	-	28511.0	NM_017595
HGNC:24739	NKPD1	Approved	-	284353.0	NM_198478
HGNC:19374	NKRF	Approved	-	55922.0	NM_017544
HGNC:7832	NKS1	Approved	-	-	-
HGNC:7833	NKTR	Approved	-	4820.0	NM_005385
HGNC:24975	NKX1-1	Approved	-	54729.0	XM_926341
HGNC:31652	NKX1-2	Approved	C10orf121	390010.0	XM_372331
HGNC:11825	NKX2-1	Approved	NKX2A, BCH, TITF1	7080.0	NM_003317
HGNC:40585	NKX2-1-AS1	Approved	-	100506237.0	-
HGNC:7835	NKX2-2	Approved	NKX2B	4821.0	-
HGNC:37154	NKX2-2-AS1	Approved	-	-	-
HGNC:7836	NKX2-3	Approved	NKX2C	159296.0	-
HGNC:7837	NKX2-4	Approved	NKX2D	644524.0	-
HGNC:2488	NKX2-5	Approved	CSX, NKX2E	-	-
HGNC:32940	NKX2-6	Approved	-	137814.0	NM_001136271
HGNC:16364	NKX2-8	Approved	NKX2H	26257.0	-
HGNC:7838	NKX3-1	Approved	NKX3A	4824.0	-
HGNC:951	NKX3-2	Approved	BAPX1	579.0	-
HGNC:7839	NKX6-1	Approved	NKX6A	4825.0	NM_006168
HGNC:19321	NKX6-2	Approved	-	84504.0	-
HGNC:26328	NKX6-3	Approved	-	157848.0	NM_152568
HGNC:19889	NLE1	Approved	-	54475.0	NM_018096
HGNC:14291	NLGN1	Approved	-	22871.0	NM_014932
HGNC:40676	NLGN1-AS1	Approved	-	-	-
HGNC:14290	NLGN2	Approved	-	57555.0	NM_020795
