"SUID","__APCluster","name","PRWP","score","selected","shared name"
"3232","1","AES","2.0929171549380665E226","0.12","false","AES"
"3234","607","KRT18","1.5835631599505404E223","0.24","false","KRT18"
"3236","1","ATG10","2.0929171549380665E226",,"false","ATG10"
"3237","8","ATG7","5.224046475532716E224","0.12","false","ATG7"
"3239","1","FKBP1A","2.0929171549380665E226","0.12","false","FKBP1A"
"3241","1","CDK3","2.0929171549380665E226",,"false","CDK3"
"3244","220","KPNA6","2.3753447399258106E223",,"false","KPNA6"
"3246","64","TAF8","3.9589078998763505E223",,"false","TAF8"
"3248","15","TUBB6","3.6773204396268122E224",,"false","TUBB6"
"3250","1","ZMAT3","2.0929171549380665E226","0.12","false","ZMAT3"
"3252","1","DNMBP","2.0929171549380665E226",,"false","DNMBP"
"3253","1","NCKAP1","2.0929171549380665E226",,"false","NCKAP1"
"3255","1","SOD2","2.0929171549380665E226","0.12027144187208","false","SOD2"
"3258","71","ATG13","7.917815799752702E222",,"false","ATG13"
"3261","2","ANK3","9.072601897712698E224","0.24","false","ANK3"
"3263","84","DYNLL2","6.185344052591309E223",,"false","DYNLL2"
"3264","168","GPHN","6.598179833127252E223","0.44","false","GPHN"
"3266","56","SNRPB2","3.97452600254193E223",,"false","SNRPB2"
"3268","1","IFIT3","2.0929171549380665E226","0.12","false","IFIT3"
"3270","107","FOSL2","5.544262082113117E223","0.12","false","FOSL2"
"3273","1","POLRMT","2.0929171549380665E226",,"false","POLRMT"
"3275","1","KRT85","2.0929171549380665E226","0.36","false","KRT85"
"3276","12","DLG3","5.549076750573934E224","0.12","false","DLG3"
"3278","564","LSM11","0.0",,"false","LSM11"
"3279","564","ZNF473","0.0",,"false","ZNF473"
"3283","253","PTPRU","7.917815799752702E222",,"false","PTPRU"
"3284","253","PPFIA3","7.917815799752702E222",,"false","PPFIA3"
"3288","1","LEPR","2.0929171549380665E226","0.24","false","LEPR"
"3291","5","KRT7","3.83226726028144E224","0.12","false","KRT7"
"3292","5","KRT17","3.83226726028144E224","0.242171534976642","false","KRT17"
"3297","1","HIP1R","2.0929171549380665E226",,"false","HIP1R"
"3299","27","RPL7","1.1878514721915278E224",,"false","RPL7"
"3301","396","SERPINB6","3.2426113757864207E223","0.24","false","SERPINB6"
"3302","19","PLAU","3.1187822713947527E224","0.12","false","PLAU"
"3304","325","TXNRD1","1.5835631599505404E223","0.12","false","TXNRD1"
"3305","325","TXNIP","1.5835631599505404E223","0.12","false","TXNIP"
"3307","2","DCTN2","9.072601897712698E224",,"false","DCTN2"
"3308","1","ACTR1A","2.0929171549380665E226",,"false","ACTR1A"
"3310","89","KMT2A","6.457833177551796E223","0.12","false","KMT2A"
"3312","1","TGOLN2","2.0929171549380665E226","0.12","false","TGOLN2"
"3314","1","TAC1","2.0929171549380665E226","0.12027144187208","false","TAC1"
"3316","1","GNRHR","2.0929171549380665E226","0.2","false","GNRHR"
"3317","54","RGS10","1.0219873866403202E224",,"false","RGS10"
"3320","1","FKBP1B","2.0929171549380665E226",,"false","FKBP1B"
"3323","1","IMPDH2","2.0929171549380665E226",,"false","IMPDH2"
"3325","132","ORC1","6.341416728947067E223","0.360814325616241","false","ORC1"
"3326","1","ORC4","2.0929171549380665E226","0.24","false","ORC4"
"3328","2","RARA","9.072601897712698E224","0.121085767488321","false","RARA"
"3330","1","IFIT5","2.0929171549380665E226","0.12","false","IFIT5"
"3333","1","PNMA1","2.0929171549380665E226",,"false","PNMA1"
"3335","19","POLE","3.1187822713947527E224","0.24027144187208","false","POLE"
"3338","22","DHX15","2.887292878139913E224","0.12","false","DHX15"
"3340","7","OTUB1","5.035829618800717E224",,"false","OTUB1"
"3342","67","IKZF3","4.759644591282751E223","0.12","false","IKZF3"
"3343","85","SIN3A","3.9589078998763505E223",,"false","SIN3A"
"3345","1","WASF2","2.0929171549380665E226",,"false","WASF2"
"3347","24","YY1AP1","2.91576249456596E224",,"false","YY1AP1"
"3349","1","CMBL","2.0929171549380665E226",,"false","CMBL"
"3351","1","ZBTB32","2.0929171549380665E226",,"false","ZBTB32"
"3353","348","DICER1","7.917815799752702E222","0.12","false","DICER1"
"3355","110","EIF3M","3.1850365427633464E223",,"false","EIF3M"
"3358","7","F13A1","5.035829618800717E224","0.44","false","F13A1"
"3359","234","FGG","6.598179833127252E223","0.32","false","FGG"
"3361","18","LRSAM1","3.4581594875866554E224","0.32","false","LRSAM1"
"3363","389","CD46","1.6673056394586876E223","0.129967404396851","false","CD46"
"3365","111","HOOK1","7.917815799752702E222",,"false","HOOK1"
"3367","3","RPN1","8.348944492574958E224",,"false","RPN1"
"3368","1","KIAA0087","2.0929171549380665E226",,"false","KIAA0087"
"3370","1","HP","2.0929171549380665E226","0.240542883744161","false","HP"
"3371","1","ITGAM","2.0929171549380665E226","0.12","false","ITGAM"
"3373","1","MGMT","2.0929171549380665E226","0.12","false","MGMT"
"3374","39","UBA1","8.095397955186227E223","0.48027144187208","false","UBA1"
"3376","1","GUCA2A","2.0929171549380665E226",,"false","GUCA2A"
"3377","1","GUCY2C","2.0929171549380665E226","0.36","false","GUCY2C"
"3379","15","TRAF1","3.6773204396268122E224","0.12","false","TRAF1"
"3381","563","ZNF622","7.917815799752702E222",,"false","ZNF622"
"3382","563","MELK","7.917815799752702E222","0.12","false","MELK"
"3385","56","SNRPA","3.97452600254193E223",,"false","SNRPA"
"3389","1","CHAF1B","2.0929171549380665E226","0.12","false","CHAF1B"
"3393","86","DDX56","0.0",,"false","DDX56"
"3396","13","BAX","4.514873988401246E224","0.12","false","BAX"
"3397","1","BCL2L11","2.0929171549380665E226","0.122367031978602","false","BCL2L11"
"3399","1","AKR1B1","2.0929171549380665E226","0.125091382221069","false","AKR1B1"
"3402","18","AMFR","3.4581594875866554E224","0.12","false","AMFR"
"3405","1","IL20","2.0929171549380665E226","0.12","false","IL20"
"3406","1","IL20RA","2.0929171549380665E226","0.12","false","IL20RA"
"3408","73","KRT32","3.168917342187305E223","0.12","false","KRT32"
"3411","1","LMNB1","2.0929171549380665E226","0.121085767488321","false","LMNB1"
"3414","1","PPP1R15A","2.0929171549380665E226",,"false","PPP1R15A"
"3415","1","PPP1R1A","2.0929171549380665E226","0.12","false","PPP1R1A"
"3418","148","FANCG","4.772247277252292E223","0.12027144187208","false","FANCG"
"3420","1","EMX2","2.0929171549380665E226","0.120542883744161","false","EMX2"
"3421","82","EIF4E","3.1707083644735294E223","0.12","false","EIF4E"
"3423","606","TRAPPC3","0.0",,"false","TRAPPC3"
"3424","1","TRAPPC13","2.0929171549380665E226",,"false","TRAPPC13"
"3426","1","AHR","2.0929171549380665E226","0.12","false","AHR"
"3428","45","ZMYND8","7.956216094228771E223",,"false","ZMYND8"
"3430","17","ATAD3A","5.289561091087507E224","0.12","false","ATAD3A"
"3432","1","MACC1","2.0929171549380665E226",,"false","MACC1"
"3434","1","CCDC85B","2.0929171549380665E226","0.12","false","CCDC85B"
"3435","138","IKZF5","2.3753447399258106E223",,"false","IKZF5"
"3437","103","TUBB3","2.3807178067844907E223","0.24","false","TUBB3"
"3443","1","CHORDC1","2.0929171549380665E226",,"false","CHORDC1"
"3447","15","UEVLD","3.6773204396268122E224",,"false","UEVLD"
"3449","4","NPM1","4.451498415465275E224","0.12027144187208","false","NPM1"
"3456","1","CNOT3","2.0929171549380665E226","0.12027144187208","false","CNOT3"
"3462","1","RABEP1","2.0929171549380665E226","0.12","false","RABEP1"
"3463","16","TSC2","4.0752035739881855E224","0.441357209360402","false","TSC2"
"3465","2","EEF1A2","9.072601897712698E224","0.12","false","EEF1A2"
"3468","20","ACIN1","2.0522470504721107E224",,"false","ACIN1"
"3471","20","TRA2B","2.0522470504721107E224",,"false","TRA2B"
"3472","1","RBMXL2","2.0929171549380665E226",,"false","RBMXL2"
"3475","6","WSB1","5.247956312374522E224",,"false","WSB1"
"3479","1","UBE2E2","2.0929171549380665E226","0.242909915722763","false","UBE2E2"
"3483","55","MED27","7.937015946990736E223",,"false","MED27"
"3484","55","MED9","7.937015946990736E223",,"false","MED9"
"3486","61","CEP250","5.564028857227562E223","0.12","false","CEP250"
"3488","1","RNF128","2.0929171549380665E226",,"false","RNF128"
"3490","605","GAPDH","8.07900780551311E222","0.122442976848723","false","GAPDH"
"3492","1","GCDH","2.0929171549380665E226","0.122367031978602","false","GCDH"
"3495","1","MORF4L1","2.0929171549380665E226","0.12","false","MORF4L1"
"3496","19","ACTL6A","3.1187822713947527E224",,"false","ACTL6A"
"3498","5","MBD3","3.83226726028144E224","0.12","false","MBD3"
"3499","5","KDM1A","3.83226726028144E224","0.12","false","KDM1A"
"3501","137","CSF1R","7.176248373757728E223","0.244614511825365","false","CSF1R"
"3506","21","TMPO","2.775792258181458E224","0.36","false","TMPO"
"3507","31","BANF1","1.271699394126435E224","0.36027144187208","false","BANF1"
"3509","1","RPP30","2.0929171549380665E226",,"false","RPP30"
"3512","1","CHD1","2.0929171549380665E226",,"false","CHD1"
"3513","4","SAFB","4.451498415465275E224",,"false","SAFB"
"3515","1","NCOA6","2.0929171549380665E226","0.12","false","NCOA6"
"3516","7","KMT2B","5.035829618800717E224","0.121628651232482","false","KMT2B"
"3519","27","LGALS3BP","1.1878514721915278E224",,"false","LGALS3BP"
"3521","14","ST13P4","3.3912488706651116E224",,"false","ST13P4"
"3523","1","ELMO2","2.0929171549380665E226",,"false","ELMO2"
"3525","100","SCN2A","4.75068947985162E223","0.36","false","SCN2A"
"3526","39","RNF130","8.095397955186227E223","0.12","false","RNF130"
"3528","1","CHEK1","2.0929171549380665E226","0.120542883744161","false","CHEK1"
"3531","12","NAV2","5.549076750573934E224","0.12","false","NAV2"
"3533","23","RPS18","2.6167693531570435E224",,"false","RPS18"
"3536","1","PSMB5","2.0929171549380665E226","0.12","false","PSMB5"
"3540","17","NONO","5.289561091087507E224","0.12","false","NONO"
"3542","11","IL16","3.808875722041067E224","0.122724350242467","false","IL16"
"3543","68","KCNJ4","8.714970446586653E223","0.12","false","KCNJ4"
"3545","1","BLM","2.0929171549380665E226","0.12","false","BLM"
"3547","39","RNF138","8.095397955186227E223","0.12","false","RNF138"
"3548","1","UBE2K","2.0929171549380665E226",,"false","UBE2K"
"3551","53","PGAM1","6.337834684374617E223","0.12","false","PGAM1"
"3553","1","ISG15","2.0929171549380665E226","0.12","false","ISG15"
"3555","1","POLD4","2.0929171549380665E226",,"false","POLD4"
"3556","22","WRNIP1","2.887292878139913E224",,"false","WRNIP1"
"3558","1","GOLGB1","2.0929171549380665E226",,"false","GOLGB1"
"3560","21","HNRNPA3","2.775792258181458E224","0.12","false","HNRNPA3"
"3562","1","TCF20","2.0929171549380665E226","0.12","false","TCF20"
"3564","11","POLR2G","3.808875722041067E224",,"false","POLR2G"
"3565","79","POLR2J","4.045953524635382E223",,"false","POLR2J"
"3567","1","KRT8","2.0929171549380665E226","0.24","false","KRT8"
"3570","400","SRI","1.621963454426603E223",,"false","SRI"
"3572","142","PSMA5","2.3753447399258106E223","0.12","false","PSMA5"
"3574","19","COPG1","3.1187822713947527E224",,"false","COPG1"
"3576","214","TAF10","0.0",,"false","TAF10"
"3578","13","SH2D3A","4.514873988401246E224",,"false","SH2D3A"
"3580","23","PFKP","2.6167693531570435E224",,"false","PFKP"
"3584","1","CDH5","2.0929171549380665E226","0.125448700484934","false","CDH5"
"3585","1","P2RX6","2.0929171549380665E226","0.12","false","P2RX6"
"3589","5","CHD3","3.83226726028144E224","0.12","false","CHD3"
"3595","1","CYLD","2.0929171549380665E226","0.126534467973256","false","CYLD"
"3598","1","RPRM","2.0929171549380665E226","0.12","false","RPRM"
"3599","604","CDK4","2.37534473992581E223","0.36","false","CDK4"
"3602","1","APAF1","2.0929171549380665E226","0.12","false","APAF1"
"3604","3","CAMK2D","8.348944492574958E224","0.12","false","CAMK2D"
"3606","1","SNUPN","2.0929171549380665E226",,"false","SNUPN"
"3607","1","PAFAH1B2","2.0929171549380665E226",,"false","PAFAH1B2"
"3610","1","MAP2K4","2.0929171549380665E226",,"false","MAP2K4"
"3611","1","GEMIN5","2.0929171549380665E226",,"false","GEMIN5"
"3613","1","MRPL9","2.0929171549380665E226","0.12","false","MRPL9"
"3614","25","SAT1","2.919838289029829E224","0.12","false","SAT1"
"3617","1","SUCLG1","2.0929171549380665E226","0.48","false","SUCLG1"
"3619","111","VPS16","7.917815799752702E222",,"false","VPS16"
"3621","3","NLRP2","8.348944492574958E224",,"false","NLRP2"
"3623","1","FGFR1","2.0929171549380665E226","0.122442976848723","false","FGFR1"
"3625","61","PLEKHA6","5.564028857227562E223",,"false","PLEKHA6"
"3628","1","RNF113A","2.0929171549380665E226","0.12027144187208","false","RNF113A"
"3630","1","DCD","2.0929171549380665E226","0.12027144187208","false","DCD"
"3632","1","CNOT6L","2.0929171549380665E226",,"false","CNOT6L"
"3633","1","CNOT2","2.0929171549380665E226",,"false","CNOT2"
"3636","207","XRCC2","1.6525418932243653E223","0.130182764442138","false","XRCC2"
"3637","41","RAD51C","1.2898938138502366E224","0.36","false","RAD51C"
"3639","192","KAT5","1.585354182236765E223",,"false","KAT5"
"3641","14","CCT8","3.3912488706651116E224","0.12","false","CCT8"
"3643","5","PPARD","3.83226726028144E224","0.12","false","PPARD"
"3644","1","DUT","2.0929171549380665E226",,"false","DUT"
"3646","25","KPNA3","2.919838289029829E224","0.122367031978602","false","KPNA3"
"3649","1","GAB1","2.0929171549380665E226","0.12027144187208","false","GAB1"
"3652","27","USP9X","1.1878514721915278E224","0.24","false","USP9X"
"3655","1","PAF1","2.0929171549380665E226",,"false","PAF1"
"3657","20","NCBP2","2.0522470504721107E224",,"false","NCBP2"
"3659","1","SNTB2","2.0929171549380665E226",,"false","SNTB2"
"3661","65","PDP1","1.4819325316502024E224","0.36","false","PDP1"
"3662","65","PDHA1","1.4819325316502024E224","0.24","false","PDHA1"
"3664","32","RPS12","6.33783468437461E223",,"false","RPS12"
"3665","1","RPS26","2.0929171549380665E226","0.12","false","RPS26"
"3668","1","MGAM","2.0929171549380665E226",,"false","MGAM"
"3671","1","BCAP31","2.0929171549380665E226","0.12","false","BCAP31"
"3673","1","YWHAH","2.0929171549380665E226","0.12","false","YWHAH"
"3675","1","WAPL","2.0929171549380665E226",,"false","WAPL"
"3676","1","PDS5B","2.0929171549380665E226",,"false","PDS5B"
"3678","1","DDX19B","2.0929171549380665E226",,"false","DDX19B"
"3679","13","KLHDC2","4.514873988401246E224",,"false","KLHDC2"
"3683","14","GTF2I","3.3912488706651116E224","0.12","false","GTF2I"
"3685","14","MAP2K3","3.3912488706651116E224",,"false","MAP2K3"
"3687","211","PSMB8","6.341416728947067E223","0.360814325616241","false","PSMB8"
"3689","603","RB1","7.917815799752702E222","0.12","false","RB1"
"3693","72","SRCAP","7.333183788954529E223","0.241900093104562","false","SRCAP"
"3694","1","DMAP1","2.0929171549380665E226",,"false","DMAP1"
"3696","1","ARID1A","2.0929171549380665E226","0.12","false","ARID1A"
"3698","7","UNC119","5.035829618800717E224","0.360542883744161","false","UNC119"
"3700","1","CENPU","2.0929171549380665E226","0.122367031978602","false","CENPU"
"3703","8","TRERF1","5.224046475532716E224","0.123267233986628","false","TRERF1"
"3705","103","DDX39B","2.3807178067844907E223",,"false","DDX39B"
"3706","1","THOC2","2.0929171549380665E226",,"false","THOC2"
"3709","602","HNRNPK","7.917815799752702E222","0.12","false","HNRNPK"
"3711","184","TDP1","6.107936914487827E223","0.56","false","TDP1"
"3714","88","HGH1","4.750689479851621E223",,"false","HGH1"
"3715","1","TTC4","2.0929171549380665E226",,"false","TTC4"
"3717","3","DYNC1H1","8.348944492574958E224","0.120542883744161","false","DYNC1H1"
"3720","1","WDR36","2.0929171549380665E226","0.36","false","WDR36"
"3721","4","RRP9","4.451498415465275E224","0.12","false","RRP9"
"3723","6","STRAP","5.247956312374522E224","0.122724350242467","false","STRAP"
"3725","82","RPL34","3.1707083644735294E223",,"false","RPL34"
"3729","1","POLR3G","2.0929171549380665E226",,"false","POLR3G"
"3731","601","DYNLL1","7.917815799752702E222","0.12","false","DYNLL1"
"3732","1","MTR","2.0929171549380665E226","0.12","false","MTR"
"3734","220","AKAP10","2.3753447399258106E223","0.12","false","AKAP10"
"3736","26","RPL18","1.4582328987436297E224","0.12","false","RPL18"
"3738","16","ADD1","4.0752035739881855E224","0.12","false","ADD1"
"3739","1","RFX1","2.0929171549380665E226",,"false","RFX1"
"3741","600","RASA1","7.917815799752702E222","0.12","false","RASA1"
"3744","6","VTA1","5.247956312374522E224",,"false","VTA1"
"3745","1","VPS4A","2.0929171549380665E226",,"false","VPS4A"
"3747","1","RAB3IP","2.0929171549380665E226",,"false","RAB3IP"
"3752","1","TNFRSF11B","2.0929171549380665E226","0.2","false","TNFRSF11B"
"3753","1","TNFSF10","2.0929171549380665E226","0.149646753186738","false","TNFSF10"
"3756","1","NEFM","2.0929171549380665E226","0.12","false","NEFM"
"3759","120","TMBIM4","9.50137895970324E223","0.12","false","TMBIM4"
"3761","1","JAK1","2.0929171549380665E226",,"false","JAK1"
"3762","2","MDK","9.072601897712698E224","0.12","false","MDK"
"3764","63","PSMD3","5.547844126685573E223","0.12","false","PSMD3"
"3770","1","KARS","2.0929171549380665E226","0.24","false","KARS"
"3771","1","NARS","2.0929171549380665E226",,"false","NARS"
"3773","1","FSCN1","2.0929171549380665E226",,"false","FSCN1"
"3777","1","GSN","2.0929171549380665E226","0.48","false","GSN"
"3779","1","RPS14","2.0929171549380665E226","0.245157395569526","false","RPS14"
"3782","1","UBE2J1","2.0929171549380665E226",,"false","UBE2J1"
"3784","1","SCHIP1","2.0929171549380665E226",,"false","SCHIP1"
"3785","1","SCOC","2.0929171549380665E226",,"false","SCOC"
"3787","2","CFL1","9.072601897712698E224","0.12","false","CFL1"
"3790","298","LIN7B","8.337639190237888E222",,"false","LIN7B"
"3792","25","GFI1","2.919838289029829E224","0.44","false","GFI1"
"3793","1","SPI1","2.0929171549380665E226","0.123538675858708","false","SPI1"
"3796","1","UBAP2L","2.0929171549380665E226",,"false","UBAP2L"
"3800","3","RAB25","8.348944492574958E224","0.122367031978602","false","RAB25"
"3801","3","RAB11FIP2","8.348944492574958E224","0.12","false","RAB11FIP2"
"3803","133","CD40","3.9745260025419296E223","0.36","false","CD40"
"3805","15","TNFRSF19","3.6773204396268122E224","0.12027144187208","false","TNFRSF19"
"3808","2","HSP90B1","9.072601897712698E224","0.122724350242467","false","HSP90B1"
"3809","1","EIF2AK3","2.0929171549380665E226","0.567057488674088","false","EIF2AK3"
"3811","77","CLSPN","3.958907899876351E223",,"false","CLSPN"
"3815","562","LCN1","0.0",,"false","LCN1"
"3816","562","LMBR1L","0.0",,"false","LMBR1L"
"3819","354","USP33","1.6015389127787613E223",,"false","USP33"
"3821","1","GRIN2A","2.0929171549380665E226","0.24","false","GRIN2A"
"3822","9","ACTN1","4.446621659367116E224","0.24","false","ACTN1"
