name	__APCluster	PRWP
MKNK2	1	2.09291715494e+226
CDH3	1	2.09291715494e+226
RASGRF2	1	2.09291715494e+226
SPATC1	73	3.16891734219e+223
EFNB1	19	3.11878227139e+224
EEF2	1	2.09291715494e+226
CCDC92	61	5.56402885723e+223
SERPINH1	60	6.86210702645e+223
GMIP	1	2.09291715494e+226
POLR2D	1	2.09291715494e+226
RHOT1	284	1.6009722849e+223
ATRX	283	1.62846977704e+223
RANBP10	194	3.1671263199e+223
THSD7B	194	3.1671263199e+223
PSPC1	1	2.09291715494e+226
DOC2B	3	8.34894449257e+224
ERCC1	1	2.09291715494e+226
DAD1	1	2.09291715494e+226
MRPL15	25	2.91983828903e+224
DUSP7	1	2.09291715494e+226
SRP14	86	0.0
BMX	329	0.0
UBA52	2	9.07260189771e+224
ANG	1	2.09291715494e+226
TNFSF8	1	2.09291715494e+226
SSU72	1	2.09291715494e+226
FAM50B	138	2.37534473993e+223
AKAP14	224	1.58356315995e+223
TAP1	105	1.21879061989e+224
HLA-F	1	2.09291715494e+226
GTF3C2	229	0.0
CHGB	7	5.0358296188e+224
GAN	13	4.5148739884e+224
PLIN1	516	5.31973737909e+223
ABHD5	516	5.31973737909e+223
KLF16	85	3.95890789988e+223
ZIC3	1	2.09291715494e+226
NUP85	1	2.09291715494e+226
RHOBTB1	1	2.09291715494e+226
TSHR	29	1.66804889806e+224
PRLHR	374	2.11679061346e+223
PRLH	374	2.11679061346e+223
TIRAP	1	2.09291715494e+226
TECPR2	168	6.59817983313e+223
CCDC24	1	2.09291715494e+226
NPPC	515	2.37534473993e+223
NPR2	515	2.37534473993e+223
KIAA1191	9	4.44662165937e+224
NOL12	1	2.09291715494e+226
DNAJC8	20	2.05224705047e+224
SERPINB4	1	2.09291715494e+226
EYA3	1	2.09291715494e+226
DHX57	86	0.0
EHF	1	2.09291715494e+226
ANKRD1	266	2.37534473993e+223
MRPL58	1	2.09291715494e+226
SH2B1	1	2.09291715494e+226
GSC2	1	2.09291715494e+226
UNKL	5	3.83226726028e+224
SMARCD2	1	2.09291715494e+226
ADORA2A	198	6.87822622703e+223
CDH9	1	2.09291715494e+226
ARIH1	1	2.09291715494e+226
WEE1	13	4.5148739884e+224
ACTR5	1	2.09291715494e+226
UGP2	70	8.76540679916e+223
COL6A1	94	1.35601485397e+224
LOXL2	43	1.33904310602e+224
HSD17B14	142	2.37534473993e+223
TUBB8	27	1.18785147219e+224
IL13RA1	260	4.49571739796e+223
OSGEP	76	1.59918126262e+223
CD38	66	1.25844523619e+224
NEDD9	223	7.12603421978e+223
KIF4A	254	1.60153891278e+223
RASSF4	51	3.95890789988e+223
ITGAX	340	6.10693471867e+223
EDEM1	1	2.09291715494e+226
PGLS	1	2.09291715494e+226
CEP295	1	2.09291715494e+226
LIMD1	30	1.21616420625e+224
ADGRL2	102	3.16891734219e+223
CD33	1	2.09291715494e+226
DOCK9	1	2.09291715494e+226
P2RY12	195	6.07390749105e+223
TRIM34	1	2.09291715494e+226
HIVEP1	167	2.41195401212e+223
GOLGA4	1	2.09291715494e+226
ROM1	137	7.17624837376e+223
SPTSSA	103	2.38071780678e+223
KCNA5	1	2.09291715494e+226
LRRC59	4	4.45149841547e+224
TBC1D15	168	6.59817983313e+223
NCOA7	153	3.97867467499e+223
ARNT	153	3.97867467499e+223
OPTC	76	1.59918126262e+223
MRC1	1	2.09291715494e+226
TIFA	15	3.67732043963e+224
TAF1C	16	4.07520357399e+224
SPIRE1	13	4.5148739884e+224
MSH6	8	5.22404647553e+224
ZNF331	2	9.07260189771e+224
TLR2	1	2.09291715494e+226
HTR1E	1	2.09291715494e+226
KCNA3	514	7.91781579975e+222
KCNA2	514	7.91781579975e+222
CCDC148	1	2.09291715494e+226
PPFIBP2	13	4.5148739884e+224
ERO1B	43	1.33904310602e+224
ERP44	133	3.97452600254e+223
ZNF219	1	2.09291715494e+226
ESPL1	104	5.55142617126e+223
DHX37	10	4.13544723756e+224
CD3EAP	1	2.09291715494e+226
CDK17	311	2.42012029708e+223
TDRD7	1	2.09291715494e+226
PAFAH1B3	1	2.09291715494e+226
RALGDS	121	4.75427152442e+223
DHCR7	215	4.60138771285e+223
ARHGAP9	1	2.09291715494e+226
HIST2H2AA3	176	2.37534473993e+223
LUC7L2	6	5.24795631237e+224
GGA3	108	7.91781579975e+223
ASPM	1	2.09291715494e+226
BRI3BP	15	3.67732043963e+224
ELF1	1	2.09291715494e+226
KCNE2	1	2.09291715494e+226
KLK13	1	2.09291715494e+226
TM4SF1	1	2.09291715494e+226
KRT23	12	5.54907675057e+224
PRRX1	97	5.77472937894e+223
KLRC1	158	3.18145449819e+223
SIGIRR	15	3.67732043963e+224
LAD1	13	4.5148739884e+224
TGM1	360	7.93572602261e+222
SEMG2	360	7.93572602261e+222
N4BP2	8	5.22404647553e+224
NKX2-1	187	7.1675637646e+223
DNAJC14	1	2.09291715494e+226
KIF1C	1	2.09291715494e+226
CXCR4	1	2.09291715494e+226
UACA	14	3.39124887067e+224
PI4K2A	1	2.09291715494e+226
FOXRED2	464	7.91781579975e+222
NDUFB6	171	2.37534473993e+223
C1D	1	2.09291715494e+226
DCAF1	48	8.18711605994e+223
KTN1	1	2.09291715494e+226
EFCAB6	1	2.09291715494e+226
BMP8B	282	3.96248994445e+223
HOXD9	262	7.91781579975e+222
GSKIP	6	5.24795631237e+224
TRAPPC2	335	1.63729382854e+223
CCSER1	1	2.09291715494e+226
NEMF	1	2.09291715494e+226
HAUS3	5	3.83226726028e+224
S100A2	24	2.91576249457e+224
UBXN4	1	2.09291715494e+226
TP73	19	3.11878227139e+224
MINK1	1	2.09291715494e+226
ATP7A	323	2.37534473993e+223
PDZD11	323	2.37534473993e+223
CCDC82	1	2.09291715494e+226
SERPINB8	1	2.09291715494e+226
REV3L	1	2.09291715494e+226
ACVRL1	361	3.69498070655e+223
HSPE1	51	3.95890789988e+223
RABGGTB	1	2.09291715494e+226
TNPO2	63	5.54784412669e+223
SPICE1	5	3.83226726028e+224
XAB2	1	2.09291715494e+226
MIA	1	2.09291715494e+226
NDUFAF3	1	2.09291715494e+226
SAP25	85	3.95890789988e+223
C10orf88	1	2.09291715494e+226
YLPM1	9	4.44662165937e+224
MAGEA11	1	2.09291715494e+226
CAMP	1	2.09291715494e+226
ENAH	1	2.09291715494e+226
COG1	484	3.96069892216e+223
ELOVL1	1	2.09291715494e+226
RALGPS2	13	4.5148739884e+224
TRMO	30	1.21616420625e+224
CRY2	10	4.13544723756e+224
RPS13	25	2.91983828903e+224
AOC1	81	7.91960682204e+223
ZFAND5	1	2.09291715494e+226
GPR15	1	2.09291715494e+226
PPP2CB	1	2.09291715494e+226
SIK2	1	2.09291715494e+226
TNKS1BP1	4	4.45149841547e+224
CGNL1	12	5.54907675057e+224
KEL	1	2.09291715494e+226
XK	419	2.40658094526e+223
CASQ2	513	4.49213535339e+223
TRDN	513	4.49213535339e+223
AP4M1	1	2.09291715494e+226
ATP6V0C	1	2.09291715494e+226
ATG4B	203	7.91781579975e+222
SFR1	33	7.92856193347e+223
GRIN1	1	2.09291715494e+226
RPP40	373	7.91781579975e+222
POLR1B	1	2.09291715494e+226
GANAB	15	3.67732043963e+224
PLCB3	134	5.61267418751e+223
SH3BGR	155	3.16891734219e+223
COL6A2	193	3.17429040905e+223
APCS	28	7.17810492601e+223
PLEKHB1	10	4.13544723756e+224
GNGT1	3	8.34894449257e+224
KSR1	1	2.09291715494e+226
ARL2BP	100	4.75068947985e+223
TPH1	1	2.09291715494e+226
RNF40	1	2.09291715494e+226
BRSK2	77	3.95890789988e+223
CLEC4A	350	2.39096284259e+223
TOP2A	1	2.09291715494e+226
HIST1H2BB	1	2.09291715494e+226
CHST12	281	7.93572602261e+222
HOPX	97	5.77472937894e+223
CLDN11	161	3.55045137279e+223
ADORA1	1	2.09291715494e+226
NIN	1	2.09291715494e+226
NAGPA	230	3.95890789988e+223
CHRNA5	228	5.54247105983e+223
AHNAK	1	2.09291715494e+226
CCDC186	61	5.56402885723e+223
LZTS1	180	3.20788426454e+223
ASB3	1	2.09291715494e+226
PTGFRN	161	3.55045137279e+223
ITK	1	2.09291715494e+226
HMGN2	8	5.22404647553e+224
AMBP	1	2.09291715494e+226
PSMD9	1	2.09291715494e+226
CYP11B1	280	5.57291843869e+223
CYP11B2	280	5.57291843869e+223
UBE4B	39	8.09539795519e+223
IGBP1	1	2.09291715494e+226
DENR	1	2.09291715494e+226
SPINT2	1	2.09291715494e+226
GNG7	1	2.09291715494e+226
TLE2	1	2.09291715494e+226
IGHM	1	2.09291715494e+226
RAMP1	300	1.62969417145e+223
CALCA	300	1.62969417145e+223
TMOD3	14	3.39124887067e+224
NINL	1	2.09291715494e+226
SNRPG	20	2.05224705047e+224
RSL1D1	4	4.45149841547e+224
SNRPN	136	7.9352249247e+223
CCL7	1	2.09291715494e+226
SGO1	1	2.09291715494e+226
GNB5	7	5.0358296188e+224
CTH	101	9.50675202656e+223
PIM2	6	5.24795631237e+224
NAA11	1	2.09291715494e+226
GSE1	1	2.09291715494e+226
MLF1	1	2.09291715494e+226
NRBP1	26	1.45823289874e+224
NAT8	1	2.09291715494e+226
RGS4	54	1.02198738664e+224
TACR3	256	3.69856275112e+223
NUP50	1	2.09291715494e+226
HAP1	1	2.09291715494e+226
ASS1	1	2.09291715494e+226
CCNG1	174	2.39096284259e+223
PRKCSH	105	1.21879061989e+224
NHP2	57	6.33962570666e+223
HOXD12	1	2.09291715494e+226
PELI2	44	1.27001199053e+224
STK25	178	2.44724775124e+223
PTK6	1	2.09291715494e+226
ZNF823	84	6.18534405259e+223
VRK1	194	3.1671263199e+223
PCNP	1	2.09291715494e+226
MYO10	1	2.09291715494e+226
COX4I1	120	9.5013789597e+223
ZNF133	2	9.07260189771e+224
VRK2	1	2.09291715494e+226
IPCEF1	1	2.09291715494e+226
MYL6B	17	5.28956109109e+224
MC2R	1	2.09291715494e+226
POMC	1	2.09291715494e+226
ALOX5	372	2.37534473993e+223
ATP7B	1	2.09291715494e+226
FGF23	479	4.07014787152e+223
MSH2	7	5.0358296188e+224
MDH1	1	2.09291715494e+226
GPD1	1	2.09291715494e+226
CD48	1	2.09291715494e+226
RABGEF1	1	2.09291715494e+226
PLPPR4	1	2.09291715494e+226
UNC5B	1	2.09291715494e+226
DDX23	20	2.05224705047e+224
IGFBP2	1	2.09291715494e+226
DOK5	1	2.09291715494e+226
ACACB	1	2.09291715494e+226
HLCS	1	2.09291715494e+226
RFX3	1	2.09291715494e+226
GRIK1	162	7.06080258211e+223
GSTM3	36	4.82447465211e+223
PDPK1	121	4.75427152442e+223
TADA3	5	3.83226726028e+224
FAM107B	1	2.09291715494e+226
UFM1	6	5.24795631237e+224
SERPINB1	135	6.46498048724e+223
UBE2R2	1	2.09291715494e+226
UBE4A	18	3.45815948759e+224
GTF2A1	64	3.95890789988e+223
DNAJB4	14	3.39124887067e+224
TBCD	3	8.34894449257e+224
KIAA0232	21	2.77579225818e+224
MAGED2	1	2.09291715494e+226
OPA1	19	3.11878227139e+224
MPHOSPH9	1	2.09291715494e+226
CYP11A1	280	5.57291843869e+223
MARK2	13	4.5148739884e+224
CSF2RA	1	2.09291715494e+226
SLAMF1	1	2.09291715494e+226
KRT9	1	2.09291715494e+226
ZFYVE27	75	1.11435447572e+224
CA6	512	0.0
FCGRT	512	0.0
MCF2L2	87	7.16493561216e+223
ANTXR1	1	2.09291715494e+226
P4HA1	75	1.11435447572e+224
MED24	6	5.24795631237e+224
PRELP	44	1.27001199053e+224
CCL8	511	1.58356315995e+223
CCR3	511	1.58356315995e+223
TNFRSF4	1	2.09291715494e+226
PIH1D1	2	9.07260189771e+224
LDHB	1	2.09291715494e+226
SH3BP5L	61	5.56402885723e+223
RXRB	187	7.1675637646e+223
CEP162	5	3.83226726028e+224
RAD52	180	3.20788426454e+223
KRT14	12	5.54907675057e+224
CXADR	406	0.0
LAX1	137	7.17624837376e+223
NDUFS8	1	2.09291715494e+226
KLRC2	279	3.7146819517e+223
PTPN3	13	4.5148739884e+224
DYNC1I2	1	2.09291715494e+226
CUL7	87	7.16493561216e+223
CDC26	98	3.17070836447e+223
RAB18	1	2.09291715494e+226
LTBP3	217	4.49392637567e+223
ELL2	68	8.71497044659e+223
RNF133	1	2.09291715494e+226
CDR2	19	3.11878227139e+224
CRHR2	338	2.39332049275e+223
UCN	338	2.39332049275e+223
LIMA1	17	5.28956109109e+224
SIKE1	1	2.09291715494e+226
ZC3H7A	51	3.95890789988e+223
GTF3C5	229	0.0
EMC2	23	2.61676935316e+224
KLF8	1	2.09291715494e+226
NLRP7	1	2.09291715494e+226
CFHR1	123	1.05725176282e+224
S100A4	24	2.91576249457e+224
CACNB3	1	2.09291715494e+226
KSR2	1	2.09291715494e+226
ZIC2	1	2.09291715494e+226
COPS4	52	3.16891734219e+223
C5	1	2.09291715494e+226
ANKRD17	12	5.54907675057e+224
RORA	1	2.09291715494e+226
CAV2	1	2.09291715494e+226
FLOT2	93	8.18174299308e+223
ARHGAP11A	13	4.5148739884e+224
EIF2D	110	3.18503654276e+223
CD8B	183	4.8142296163e+223
CD8A	183	4.8142296163e+223
DYRK2	90	7.24463487046e+223
SYT3	1	2.09291715494e+226
ADPGK	1	2.09291715494e+226
PROM1	1	2.09291715494e+226
STX17	1	2.09291715494e+226
BZW2	6	5.24795631237e+224
RCC2	1	2.09291715494e+226
RTCA	1	2.09291715494e+226
PIDD1	1	2.09291715494e+226
APOC2	1	2.09291715494e+226
TXNL1	37	8.25137949289e+223
DMP1	1	2.09291715494e+226
TEAD2	187	7.1675637646e+223
SEC16A	14	3.39124887067e+224
SNX1	16	4.07520357399e+224
MDC1	8	5.22404647553e+224
EEA1	1	2.09291715494e+226
FNBP4	4	4.45149841547e+224
KIAA2026	1	2.09291715494e+226
ATPIF1	6	5.24795631237e+224
SEC31A	12	5.54907675057e+224
TNK1	13	4.5148739884e+224
IL1RL1	15	3.67732043963e+224
IQGAP2	14	3.39124887067e+224
GHRH	1	2.09291715494e+226
CEBPZ	6	5.24795631237e+224
LAG3	1	2.09291715494e+226
ERAP2	510	1.58535418224e+223
ERAP1	510	1.58535418224e+223
MRPL44	1	2.09291715494e+226
MYO5B	3	8.34894449257e+224
KCNJ9	458	0.0
INTS6	40	9.55718837913e+223
CLEC11A	197	2.47385096567e+223
COPRS	1	2.09291715494e+226
GLP1R	509	2.1114175466e+223
GCG	509	2.1114175466e+223
IL2RB	1	2.09291715494e+226
PDE1A	2	9.07260189771e+224
GOLGA7	1	2.09291715494e+226
GRB14	1	2.09291715494e+226
DAP3	3	8.34894449257e+224
E2F7	1	2.09291715494e+226
RAP1B	32	6.33783468437e+223
GINS2	1	2.09291715494e+226
AKAP6	33	7.92856193347e+223
AKNA	1	2.09291715494e+226
ZNF518A	157	3.96428096674e+223
CAPNS1	1	2.09291715494e+226
OLFM4	190	7.65567962871e+223
METTL1	1	2.09291715494e+226
CHRNA2	228	5.54247105983e+223
RHO	1	2.09291715494e+226
MYOZ1	1	2.09291715494e+226
SNRPC	20	2.05224705047e+224
MLLT1	90	7.24463487046e+223
HIST1H1B	1	2.09291715494e+226
AVEN	67	4.75964459128e+223
CCNO	1	2.09291715494e+226
IRF8	1	2.09291715494e+226
BORCS8	339	1.58356315995e+223
TEX11	339	1.58356315995e+223
TAF5L	7	5.0358296188e+224
ERC1	1	2.09291715494e+226
PRDX4	123	1.05725176282e+224
SMPD4	1	2.09291715494e+226
PRRC1	22	2.88729287814e+224
VSIG4	190	7.65567962871e+223
LSM14B	336	5.54426208211e+223
HSPB3	336	5.54426208211e+223
RNF5	18	3.45815948759e+224
SPG20	1	2.09291715494e+226
CARD16	127	3.98046569728e+223
KIF23	13	4.5148739884e+224
ODC1	16	4.07520357399e+224
SST	1	2.09291715494e+226
CRAT	1	2.09291715494e+226
HPRT1	1	2.09291715494e+226
NEK1	1	2.09291715494e+226
POP5	508	7.93572602261e+222
POP1	508	7.93572602261e+222
SPAG9	108	7.91781579975e+223
SERBP1	1	2.09291715494e+226
ABL2	1	2.09291715494e+226
NDUFB9	1	2.09291715494e+226
NIFK	312	0.0
SNU13	312	0.0
KDM4A	89	6.45783317755e+223
TRAM1	1	2.09291715494e+226
MTM1	507	1.69838517617e+223
MTMR12	507	1.69838517617e+223
FOSB	107	5.54426208211e+223
DCAF11	48	8.18711605994e+223
HMG20B	1	2.09291715494e+226
SVIL	1	2.09291715494e+226
NUMA1	54	1.02198738664e+224
KHSRP	6	5.24795631237e+224
IFNGR1	278	3.16891734219e+223
MYF5	38	4.00934425245e+223
MAFA	1	2.09291715494e+226
LITAF	10	4.13544723756e+224
BIN3	1	2.09291715494e+226
ZNF106	12	5.54907675057e+224
NAA25	1	2.09291715494e+226
TECPR1	353	0.0
FKBP2	1	2.09291715494e+226
ITGB6	1	2.09291715494e+226
SIGLEC1	263	3.18503654276e+223
TNR	263	3.18503654276e+223
PLA2G5	1	2.09291715494e+226
PLA2G4A	1	2.09291715494e+226
NIPSNAP1	71	7.91781579975e+222
BRAP	1	2.09291715494e+226
HAUS4	5	3.83226726028e+224
DDB2	1	2.09291715494e+226
PRG2	197	2.47385096567e+223
ANGPT1	1	2.09291715494e+226
ANGPT2	7	5.0358296188e+224
ATP6V0A1	128	2.37534473993e+223
VAPB	1	2.09291715494e+226
RBM28	1	2.09291715494e+226
ANKRD11	1	2.09291715494e+226
MYNN	84	6.18534405259e+223
TLR6	1	2.09291715494e+226
RAPGEF6	1	2.09291715494e+226
GTF2A1L	277	3.1671263199e+223
SFRP1	276	5.62870224943e+223
USH2A	1	2.09291715494e+226
TRPM2	459	1.66451242135e+223
KMT5B	1	2.09291715494e+226
EFS	1	2.09291715494e+226
GTF3C1	1	2.09291715494e+226
GDI2	3	8.34894449257e+224
CSTB	1	2.09291715494e+226
GPC4	261	3.17608143133e+223
ACP5	1	2.09291715494e+226
LAS1L	1	2.09291715494e+226
SELENBP1	1	2.09291715494e+226
CASP6	2	9.07260189771e+224
KCNV1	1	2.09291715494e+226
PEX14	1	2.09291715494e+226
HAUS8	5	3.83226726028e+224
IPO9	19	3.11878227139e+224
KIF26A	1	2.09291715494e+226
ERN1	28	7.17810492601e+223
KRT5	12	5.54907675057e+224
TCF21	246	3.97631702483e+223
TCF12	246	3.97631702483e+223
CTU2	1	2.09291715494e+226
CTU1	1	2.09291715494e+226
AGTR2	31	1.27169939413e+224
AUP1	1	2.09291715494e+226
ATRN	28	7.17810492601e+223
EFNA1	1	2.09291715494e+226
SIPA1L3	13	4.5148739884e+224
LPAR3	195	6.07390749105e+223
CEP57L1	1	2.09291715494e+226
RIMS2	156	1.58356315995e+223
UBA2	1	2.09291715494e+226
SYNE1	12	5.54907675057e+224
MMS22L	222	3.96965403359e+223
ADARB1	22	2.88729287814e+224
GOT2	1	2.09291715494e+226
CEP290	1	2.09291715494e+226
HCN4	506	1.58356315995e+223
HCN2	506	1.58356315995e+223
RAD1	160	2.42734991619e+223
RNLS	1	2.09291715494e+226
UNC5C	1	2.09291715494e+226
CIDEB	343	8.21727860931e+222
DFFB	343	8.21727860931e+222
RENBP	371	4.757853569e+223
CDK12	22	2.88729287814e+224
FOXO1	242	2.73215135468e+223
TROVE2	70	8.76540679916e+223
ZXDC	16	4.07520357399e+224
RAPGEF1	10	4.13544723756e+224
TSPAN17	1	2.09291715494e+226
ALAS1	26	1.45823289874e+224
PTPRD	253	7.91781579975e+222
C1GALT1C1	505	2.37534473993e+223
C1GALT1	505	2.37534473993e+223
CCL13	1	2.09291715494e+226
PAN3	92	5.38111645527e+223
SNX19	196	7.91781579975e+222
INPPL1	66	1.25844523619e+224
MMP8	1	2.09291715494e+226
CENPC	1	2.09291715494e+226
MPC1	1	2.09291715494e+226
MYOZ2	1	2.09291715494e+226
TAL2	370	7.91781579975e+222
RMI1	1	2.09291715494e+226
NAP1L5	3	8.34894449257e+224
ZBTB37	37	8.25137949289e+223
FZD9	1	2.09291715494e+226
ATG9A	2	9.07260189771e+224
NFIB	1	2.09291715494e+226
CEP76	1	2.09291715494e+226
SALL2	1	2.09291715494e+226
IFNL1	504	8.10981727213e+222
IFNLR1	504	8.10981727213e+222
TG	191	9.79038046504e+223
ANKIB1	1	2.09291715494e+226
DERL1	1	2.09291715494e+226
USP9Y	1	2.09291715494e+226
EIF1	2	9.07260189771e+224
PITPNM2	1	2.09291715494e+226
STARD13	175	3.18811748943e+223
PTAFR	1	2.09291715494e+226
FOSL1	10	4.13544723756e+224
ATF5	8	5.22404647553e+224
CALB2	1	2.09291715494e+226
ABCC3	1	2.09291715494e+226
TRIB1	1	2.09291715494e+226
ILKAP	1	2.09291715494e+226
ALKBH4	1	2.09291715494e+226
MIS18A	1	2.09291715494e+226
GABRA4	252	1.58356315995e+223
RAB32	220	2.37534473993e+223
RPL36A	1	2.09291715494e+226
UPP2	1	2.09291715494e+226
PCBD2	1	2.09291715494e+226
MRPL43	1	2.09291715494e+226
MAU2	1	2.09291715494e+226
NIPBL	1	2.09291715494e+226
LYL1	34	4.90299190415e+223
PLD3	7	5.0358296188e+224
TRPC3	91	1.35099343857e+224
TRPC4	1	2.09291715494e+226
MKRN1	26	1.45823289874e+224
UBXN1	1	2.09291715494e+226
NUP43	503	0.0
NUP37	503	0.0
UPF2	1	2.09291715494e+226
OTUB2	1	2.09291715494e+226
DMXL2	1	2.09291715494e+226
BAP1	502	1.58714520452e+223
FOXK1	502	1.58714520452e+223
SPRY4	1	2.09291715494e+226
ETS2	490	3.23000868982e+223
F11	1	2.09291715494e+226
PITX1	1	2.09291715494e+226
TCP10	369	0.0
PAN2	21	2.77579225818e+224
FAM13B	21	2.77579225818e+224
POLE2	85	3.95890789988e+223
POLE4	69	6.33962570666e+223
SERPINB2	368	2.37534473993e+223
EDA	1	2.09291715494e+226
MUT	501	3.95890789988e+223
MMAA	501	3.95890789988e+223
HIST2H2AC	1	2.09291715494e+226
F2RL1	1	2.09291715494e+226
MAFG	1	2.09291715494e+226
IL1R2	1	2.09291715494e+226
AMHR2	1	2.09291715494e+226
SORBS2	13	4.5148739884e+224
IKZF1	1	2.09291715494e+226
AZGP1	101	9.50675202656e+223
KRT16	1	2.09291715494e+226
PPP1R13L	1	2.09291715494e+226
UBA3	5	3.83226726028e+224
FAM179B	109	1.03056976957e+224
PRSS2	135	6.46498048724e+223
VGLL1	1	2.09291715494e+226
TEAD3	1	2.09291715494e+226
CBFB	355	1.61479936528e+223
SCARB2	275	2.39454488716e+223
SLC27A4	78	1.32877673328e+224
ISCU	13	4.5148739884e+224
FRY	1	2.09291715494e+226
OPN1MW	1	2.09291715494e+226
CDC42BPG	1	2.09291715494e+226
MYH2	415	3.95890789988e+223
PHF8	136	7.9352249247e+223
CHAMP1	22	2.88729287814e+224
DDIT3	8	5.22404647553e+224
ARHGEF17	13	4.5148739884e+224
RASSF7	1	2.09291715494e+226
CRHR1	54	1.02198738664e+224
FAM188A	28	7.17810492601e+223
ACPP	1	2.09291715494e+226
ESYT1	3	8.34894449257e+224
CDK11A	22	2.88729287814e+224
ADCK1	1	2.09291715494e+226
CCL2	1	2.09291715494e+226
USP39	1	2.09291715494e+226
ARHGEF12	3	8.34894449257e+224
TNS1	76	1.59918126262e+223
APOBEC1	500	7.91781579975e+222
CELF2	500	7.91781579975e+222
ZNF230	1	2.09291715494e+226
SNRPA1	20	2.05224705047e+224
FAM127A	1	2.09291715494e+226
FAM208A	22	2.88729287814e+224
VPS39	1	2.09291715494e+226
RAB22A	152	3.96428096674e+223
MAP4	6	5.24795631237e+224
RTN3	499	7.91781579975e+222
UGCG	499	7.91781579975e+222
SP4	1	2.09291715494e+226
MED29	1	2.09291715494e+226
MCPH1	5	3.83226726028e+224
IGSF8	161	3.55045137279e+223
LUM	170	5.29831064162e+223
TUT1	22	2.88729287814e+224
SDC1	135	6.46498048724e+223
AMH	1	2.09291715494e+226
HES6	1	2.09291715494e+226
OTUD7B	1	2.09291715494e+226
C17orf62	1	2.09291715494e+226
MAF1	4	4.45149841547e+224
HOXD11	1	2.09291715494e+226
MSH4	160	2.42734991619e+223
COPZ1	1	2.09291715494e+226
SH2D4A	1	2.09291715494e+226
PLA2G4C	1	2.09291715494e+226
SREBF1	1	2.09291715494e+226
MAP1A	1	2.09291715494e+226
HDAC8	90	7.24463487046e+223
ERLIN1	15	3.67732043963e+224
STOM	30	1.21616420625e+224
FTH1	21	2.77579225818e+224
DNAJB6	223	7.12603421978e+223
PDCL	3	8.34894449257e+224
DNAJA4	37	8.25137949289e+223
CRTC2	1	2.09291715494e+226
C1QTNF1	9	4.44662165937e+224
SARS2	70	8.76540679916e+223
TBPL1	274	3.17070836447e+223
SDAD1	1	2.09291715494e+226
INO80B	1	2.09291715494e+226
NFAT5	22	2.88729287814e+224
CMYA5	1	2.09291715494e+226
DAB2IP	1	2.09291715494e+226
GJC1	273	1.58356315995e+223
CHST15	1	2.09291715494e+226
PHIP	1	2.09291715494e+226
RUNX1T1	1	2.09291715494e+226
HNRNPA0	2	9.07260189771e+224
SGO2	218	1.58356315995e+223
LAMP1	1	2.09291715494e+226
OCIAD1	1	2.09291715494e+226
VTCN1	498	7.91781579975e+222
BTLA	498	7.91781579975e+222
GUCA2B	337	6.35939248178e+223
GUCY2D	337	6.35939248178e+223
FAM101A	1	2.09291715494e+226
ABI2	1	2.09291715494e+226
GRM2	134	5.61267418751e+223
EMILIN1	1	2.09291715494e+226
PROP1	460	5.80818927544e+223
EFEMP1	9	4.44662165937e+224
PYGO1	1	2.09291715494e+226
PFN2	1	2.09291715494e+226
PAIP2B	92	5.38111645527e+223
DCAF5	48	8.18711605994e+223
STAT4	272	3.9768836527e+223
WDR48	497	0.0
USP1	497	0.0
CLN5	1	2.09291715494e+226
NCBP1	20	2.05224705047e+224
SEMA3A	227	4.75248050214e+223
ESRRB	1	2.09291715494e+226
SSBP2	34	4.90299190415e+223
GRP	1	2.09291715494e+226
NQO1	1	2.09291715494e+226
ZNFX1	87	7.16493561216e+223
BLOC1S6	271	2.1114175466e+223
ZNF350	157	3.96428096674e+223
HOXB13	1	2.09291715494e+226
PDAP1	4	4.45149841547e+224
HOXA9	1	2.09291715494e+226
ECHS1	80	1.04579178106e+224
DAB2	22	2.88729287814e+224
HMGB2	1	2.09291715494e+226
ASIP	1	2.09291715494e+226
TOMM40	496	8.07399682641e+222
TOMM70	496	8.07399682641e+222
GRIK4	1	2.09291715494e+226
GDA	1	2.09291715494e+226
LDLRAP1	1	2.09291715494e+226
PLA2G10	495	7.91781579975e+222
PLA2R1	495	7.91781579975e+222
ZMIZ1	22	2.88729287814e+224
SLC6A2	1	2.09291715494e+226
EIF4G2	102	3.16891734219e+223
RAPGEF3	1	2.09291715494e+226
BEX1	6	5.24795631237e+224
OMP	1	2.09291715494e+226
TBL1XR1	1	2.09291715494e+226
SNAPC4	2	9.07260189771e+224
SNAPC1	1	2.09291715494e+226
E2F5	132	6.34141672895e+223
AKAP4	224	1.58356315995e+223
PPP1R12B	1	2.09291715494e+226
ZNF234	1	2.09291715494e+226
TFPT	1	2.09291715494e+226
BCCIP	82	3.17070836447e+223
NCAPD3	1	2.09291715494e+226
MAP1B	1	2.09291715494e+226
SLC1A3	23	2.61676935316e+224
TRAPPC4	1	2.09291715494e+226
FCGBP	1	2.09291715494e+226
KRT2	226	2.3789267845e+223
RABGAP1	1	2.09291715494e+226
ADGRL1	9	4.44662165937e+224
SHQ1	1	2.09291715494e+226
USP13	1	2.09291715494e+226
SLC30A7	133	3.97452600254e+223
DCAF6	48	8.18711605994e+223
RC3H2	1	2.09291715494e+226
MAP3K6	1	2.09291715494e+226
ERCC4	1	2.09291715494e+226
KLC3	1	2.09291715494e+226
DHPS	108	7.91781579975e+223
RPAP2	1	2.09291715494e+226
